timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,ppg_sdnn_z,ppg_rmssd_z,gsr_scl_z,gsr_scr_amp_z,gsr_scr_freq_z,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
574827,STRESS,606,89068,-1011.53,104,97.6,161.8,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
575827,STRESS,605,90369,321.01,104,97.6,161.8,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
576828,STRESS,607,90318,241.48,104,97.6,161.8,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
577829,STRESS,607,90001,-102.49,104,97.6,161.8,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
578830,STRESS,607,89622,-433.33,104,97.6,161.8,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
579831,STRESS,608,90296,230.45,104,97.6,161.8,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
580832,STRESS,607,89759,-270.19,104,97.5,161.6,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
581833,STRESS,608,89926,-52.90,104,97.5,161.6,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
582833,STRESS,608,90027,1.36,104,97.5,161.6,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
583835,STRESS,610,90128,22.23,104,97.5,161.6,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
584835,STRESS,608,90697,495.37,104,97.5,161.6,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
585839,STRESS,607,89311,-818.55,104,97.5,161.6,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
586876,STRESS,609,89266,-671.51,104,97.5,161.6,413.6,0.0,0.0,,,-8.21,-0.51,-0.20,,-8.21,1,,
587877,STRESS,608,89912,-105.04,104,97.5,161.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
588877,STRESS,609,89951,-125.05,104,98.1,161.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
589878,STRESS,610,90693,554.52,104,98.1,162.2,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
590878,STRESS,608,90101,-14.26,107,44.7,49.7,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
591880,STRESS,608,89623,-457.55,105,40.0,59.5,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
592882,STRESS,608,90893,760.17,104,39.0,63.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
593882,STRESS,610,90655,420.92,104,38.9,64.1,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
594882,STRESS,607,89681,-582.89,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
595885,STRESS,608,89648,-547.90,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
596885,STRESS,608,90032,-75.81,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
597925,STRESS,608,89339,-656.18,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
598925,STRESS,609,89486,-400.62,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
599928,STRESS,609,89150,-635.05,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
600967,STRESS,610,89397,-230.08,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
601968,STRESS,609,88768,-679.50,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
602968,STRESS,610,88862,-416.27,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
603970,STRESS,609,89443,208.20,106,61.0,78.4,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
605009,STRESS,608,89521,276.15,106,61.1,88.9,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
606010,STRESS,610,88780,-442.49,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
607011,STRESS,611,88240,-856.35,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
608012,STRESS,612,88676,-282.02,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
609012,STRESS,612,88038,-724.08,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
610013,STRESS,611,87873,-706.05,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
611014,STRESS,611,87401,-1001.75,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
612015,STRESS,611,87532,-672.87,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
613016,STRESS,611,87326,-665.76,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
614016,STRESS,611,87387,-455.16,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
615017,STRESS,611,87681,-135.51,106,61.2,89.6,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
616021,STRESS,611,88508,634.80,106,61.2,89.3,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
617062,STRESS,611,89096,1029.60,106,60.9,89.0,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
618103,STRESS,611,88891,640.98,106,61.2,88.9,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
619140,STRESS,611,89971,1453.25,106,60.9,89.3,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
620141,STRESS,611,90377,1446.19,106,87.5,136.1,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
621142,STRESS,610,93628,3936.68,106,87.8,141.5,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
622144,STRESS,611,92069,1774.73,108,92.8,143.0,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
623144,STRESS,611,92795,1982.56,108,93.0,144.8,412.4,0.0,0.0,,,-8.37,-0.51,-0.20,,-8.37,1,,
624144,STRESS,614,93038,1933.47,108,93.2,144.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
625146,STRESS,612,94353,2472.27,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
626147,STRESS,620,93498,1193.45,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
627148,STRESS,619,93242,699.43,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
628188,STRESS,621,93341,598.05,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
629190,STRESS,619,93003,135.28,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
630190,STRESS,620,93346,406.34,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
631190,STRESS,616,92873,-108.45,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
632193,STRESS,615,91762,-1157.03,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
633232,STRESS,620,91263,-1265.44,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
634233,STRESS,619,91338,-875.99,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
635234,STRESS,619,91547,-494.60,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
636236,STRESS,619,91234,-678.62,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
637275,STRESS,618,90699,-1057.52,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
638275,STRESS,618,91007,-548.49,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
639276,STRESS,620,91284,-128.87,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
640277,STRESS,619,91106,-296.79,108,92.6,143.7,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
641279,STRESS,618,92773,1228.80,109,92.2,141.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
642279,STRESS,620,92440,711.73,108,91.6,134.8,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
643279,STRESS,620,92138,289.95,109,85.6,133.1,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
644280,STRESS,620,91569,-305.08,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
645282,STRESS,619,91598,-237.83,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
646322,STRESS,619,91875,105.88,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
647323,STRESS,620,91152,-517.55,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
648323,STRESS,619,90974,-573.37,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
649324,STRESS,620,91209,-259.14,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
650325,STRESS,620,91374,-31.70,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
651325,STRESS,620,90875,-420.53,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
652329,STRESS,620,90529,-636.42,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
653366,STRESS,621,89987,-1047.05,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
654367,STRESS,620,90763,-112.80,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
655368,STRESS,621,90577,-213.70,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
656369,STRESS,620,90739,-24.40,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
657369,STRESS,622,90420,-339.77,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
658370,STRESS,622,91463,641.69,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
659371,STRESS,622,91054,175.28,110,85.1,132.9,414.0,0.0,0.0,,,-8.17,-0.51,-0.20,,-8.17,1,,
660372,STRESS,620,91060,128.46,110,85.1,132.9,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
661372,STRESS,621,90508,-431.07,110,85.2,125.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
662373,STRESS,623,90611,-272.80,108,74.0,118.7,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
663374,STRESS,622,90346,-419.36,108,74.0,118.7,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
664375,STRESS,621,90259,-371.77,108,74.0,118.7,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
665375,STRESS,622,90505,-114.09,108,74.4,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
666376,STRESS,622,90801,143.05,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
667377,STRESS,622,90635,40.95,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
668378,STRESS,622,89722,-757.22,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
669379,STRESS,622,89354,-862.71,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
670379,STRESS,622,89681,-446.08,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
671381,STRESS,623,91086,916.37,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
672381,STRESS,622,91441,1053.51,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
673382,STRESS,624,91371,777.76,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
674385,STRESS,623,91144,376.75,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,-9.18,1,,
675386,DONE,622,91482,561.30,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
676424,DONE,623,91786,720.05,108,74.0,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
677426,DONE,623,91452,327.12,108,74.2,118.7,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
678427,DONE,622,90462,-624.54,108,74.2,118.5,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
679427,DONE,623,90305,-639.04,108,74.2,118.5,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
680428,DONE,623,89941,-867.15,108,74.2,118.5,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
681428,DONE,624,90551,-130.46,108,74.2,118.5,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
682429,DONE,624,90084,-475.59,108,74.2,118.5,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
683430,DONE,624,90024,-494.96,108,74.2,118.5,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
684431,DONE,624,90359,-105.77,108,73.8,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
685432,DONE,623,89534,-777.02,108,73.8,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
686434,DONE,624,89351,-777.13,108,73.8,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
687474,DONE,624,90257,123.93,108,73.8,118.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
688474,DONE,625,90472,335.19,106,90.5,129.4,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
689474,DONE,626,89551,-521.98,107,90.3,129.6,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
690475,DONE,625,89275,-631.60,107,90.3,129.6,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
691478,DONE,625,88843,-969.34,107,90.3,129.6,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
692478,DONE,624,89261,-379.29,107,90.3,129.6,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
693480,DONE,623,89399,-175.26,107,90.3,129.6,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
694518,DONE,624,90129,501.62,107,64.5,86.1,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
695521,DONE,626,90069,299.41,107,64.2,85.3,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
696523,DONE,626,89762,-80.89,106,55.7,79.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
697561,DONE,625,89246,-480.19,106,55.7,79.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
698562,DONE,626,89523,-23.65,106,55.7,79.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
699562,DONE,627,88222,-1060.08,106,55.7,79.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
700565,DONE,626,91027,1681.54,106,55.7,79.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
701603,DONE,624,91090,1388.57,105,56.9,83.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
702604,DONE,624,89424,-433.81,106,57.6,84.9,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
703605,DONE,624,89865,28.62,106,58.3,85.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
704605,DONE,623,90415,696.89,106,58.3,85.2,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
705606,DONE,620,91288,1364.09,106,58.5,86.4,406.2,0.0,0.0,,,-9.18,-0.51,-0.20,,,0,,
