timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
29104,CALIBRATION,484,97822,-141.48,66,35.2,42.4,,,,,,0,,
30105,CALIBRATION,483,97551,-406.11,66,33.7,42.5,,,,,,0,,
31105,CALIBRATION,473,97355,-545.26,66,32.3,40.7,,,,,,0,,
32106,CALIBRATION,474,97546,-296.11,66,32.2,40.3,,,,,,0,,
33106,CALIBRATION,471,98627,603.49,66,31.0,40.0,,,,,,0,,
34107,CALIBRATION,471,98479,345.23,66,30.1,38.6,,,,,,0,,
35108,CALIBRATION,451,100808,2429.09,66,30.2,38.8,,,,,,0,,
36109,CALIBRATION,450,99889,1190.72,67,79.5,62.5,,,,,,0,,
37112,CALIBRATION,448,99263,416.86,67,79.5,62.5,,,,,,0,,
38153,CALIBRATION,446,98366,-464.05,67,79.5,62.5,,,,,,0,,
39191,CALIBRATION,445,98788,-38.39,67,79.5,62.5,,,,,,0,,
40192,CALIBRATION,450,98420,-407.12,67,79.5,62.5,,,,,,0,,
41192,CALIBRATION,514,98831,6.30,67,79.5,62.5,,,,,,0,,
42193,CALIBRATION,468,99195,371.63,67,79.5,62.5,,,,,,0,,
43193,CALIBRATION,647,99292,382.48,67,79.5,62.5,,,,,,0,,
44195,CALIBRATION,623,98916,-16.97,68,82.5,71.1,,,,,,0,,
45198,CALIBRATION,632,99692,705.58,69,91.7,71.5,,,,,,0,,
46236,CALIBRATION,472,99357,226.18,71,145.5,116.9,,,,,,0,,
47237,CALIBRATION,535,98949,-197.28,72,144.5,141.2,,,,,,0,,
48238,CALIBRATION,581,98889,-221.66,72,142.2,135.5,,,,,,0,,
49239,CALIBRATION,566,98508,-512.52,72,142.2,135.5,,,,,,0,,
50240,CALIBRATION,560,98843,-123.77,72,142.2,135.5,,,,,,0,,
51241,CALIBRATION,499,100907,1743.34,72,142.2,135.5,,,,,,0,,
52280,CALIBRATION,605,99283,-85.41,72,142.2,135.5,,,,,,0,,
53281,CALIBRATION,609,98916,-389.53,72,142.2,135.5,,,,,,0,,
54282,CALIBRATION,587,98657,-483.37,72,142.2,135.5,,,,,,0,,
55282,CALIBRATION,583,98576,-482.27,72,142.2,135.5,,,,,,0,,
56283,CALIBRATION,591,98507,-405.76,72,142.2,135.5,,,,,,0,,
57284,CALIBRATION,568,98734,-61.68,72,142.2,135.5,,,,,,0,,
58285,CALIBRATION,558,98085,-598.36,72,142.2,135.5,,,,,,0,,
59285,CALIBRATION,551,98669,51.69,72,142.2,135.5,,,,,,0,,
60286,CALIBRATION,544,98587,-27.42,72,142.2,135.5,,,,,,0,,
61287,CALIBRATION,539,98799,134.98,72,142.2,135.5,,,,,,0,,
62288,CALIBRATION,521,98620,56.49,72,142.2,135.5,,,,,,0,,
63288,CALIBRATION,502,98802,272.37,72,142.2,135.5,,,,,,0,,
64289,CALIBRATION,472,99737,1052.79,72,142.2,135.5,,,,,,0,,
65291,CALIBRATION,471,99531,607.75,72,142.2,135.5,,,,,,0,,
66291,CALIBRATION,472,99357,290.41,73,148.8,136.6,,,,,,0,,
67291,CALIBRATION,467,99248,104.93,74,149.9,134.9,,,,,,0,,
68292,CALIBRATION,468,99261,98.29,74,149.9,134.9,,,,,,0,,
69293,CALIBRATION,466,99607,423.15,74,149.9,134.9,,,,,,0,,
70293,CALIBRATION,505,98763,-412.64,74,149.9,134.9,,,,,,0,,
71294,CALIBRATION,506,98691,-417.79,74,149.9,134.9,,,,,,0,,
72295,CALIBRATION,500,99055,2.94,74,149.9,134.9,,,,,,0,,
73296,CALIBRATION,491,99297,289.45,74,147.8,140.1,,,,,,0,,
74296,CALIBRATION,480,99501,494.20,73,147.6,138.4,,,,,,0,,
75298,REST,479,99706,667.56,73,146.1,137.6,,,,-0.40,,3,-0.40,Rest
76299,REST,469,99853,748.31,73,147.2,137.4,,,,-0.42,,3,-0.42,Rest
77299,REST,473,99306,247.40,73,148.1,138.1,,,,-0.44,,3,-0.44,Rest
78301,REST,472,98741,-206.34,73,149.2,138.0,,,,-0.46,,3,-0.46,Rest
79340,REST,471,97781,-1042.25,73,149.9,138.0,,,,-0.48,,3,-0.48,Rest
80341,REST,472,97821,-926.28,73,152.5,138.6,,,,-0.53,,3,-0.53,Rest
81342,REST,472,97949,-756.02,72,157.0,138.5,,,,-0.60,,3,-0.60,Rest
82343,REST,474,97978,-698.92,72,159.1,138.7,,,,-0.64,,3,-0.64,Rest
83344,REST,478,97983,-696.55,72,161.3,138.5,,,,-0.67,,3,-0.67,Rest
84347,REST,452,98112,-563.23,71,163.9,138.3,,,,-0.72,,3,-0.72,Rest
85385,REST,488,97984,-668.40,71,165.8,138.3,,,,-0.76,,3,-0.76,Rest
86385,REST,488,97700,-918.34,71,165.8,138.9,,,,-0.76,,3,-0.76,Rest
87386,REST,481,97813,-763.20,71,167.1,139.0,,,,-0.79,,3,-0.79,Rest
88387,REST,473,98048,-495.84,71,167.9,139.0,,,,-0.81,,3,-0.81,Rest
89387,REST,476,98156,-343.01,71,167.9,139.0,,,,-0.81,,3,-0.81,Rest
90389,REST,470,98409,-55.76,71,167.8,139.0,,,,-0.80,,3,-0.80,Rest
91390,REST,468,98160,-172.35,71,167.5,133.9,,,,-0.77,,3,-0.77,Rest
92390,REST,462,97258,-907.62,71,167.5,133.9,,,,-0.77,,3,-0.77,Rest
93392,REST,462,97725,-315.70,71,167.5,133.9,,,,-0.77,,3,-0.77,Rest
94393,REST,483,97921,-103.59,69,189.2,167.0,,,,-1.39,,3,-1.39,Rest
95431,REST,449,97894,-88.11,69,189.3,205.0,,,,-1.68,,3,-1.68,Rest
96432,REST,450,98253,306.23,68,186.3,204.6,,,,-1.69,,3,-1.69,Rest
97434,REST,451,98237,284.45,67,154.0,173.5,,,,-1.37,,3,-1.37,Rest
98435,REST,445,99456,1349.44,67,150.8,173.5,,,,-1.38,,3,-1.38,Rest
99474,REST,463,100862,2079.77,67,150.8,173.5,,,,-1.38,,0,,
100475,REST,464,99012,-146.60,67,150.8,173.5,,,,-1.38,,0,,
101476,REST,467,98932,-213.67,67,150.8,173.5,,,,-1.38,,0,,
102477,REST,465,98770,-334.12,67,150.8,173.5,,,,-1.38,,0,,
103477,REST,632,98563,-543.25,67,150.8,173.5,,,,-1.38,,0,,
104478,REST,495,100423,1303.52,67,150.8,173.5,,,,-1.38,,0,,
105479,REST,519,101722,2247.34,67,150.8,173.5,,,,-1.38,,0,,
106479,REST,638,101071,1177.73,67,150.8,173.5,,,,-1.38,,0,,
107480,REST,619,100817,742.23,66,148.2,173.6,,,,-1.38,,3,-1.38,Rest
108481,REST,582,101677,1252.98,66,146.2,176.7,,,,-1.47,,3,-1.47,Rest
109482,REST,570,101354,649.93,66,146.2,176.7,,,,-1.47,,0,,
110482,REST,549,101525,639.42,66,146.2,176.7,,,,-1.47,,0,,
111483,REST,542,102385,1275.58,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
112485,REST,546,102645,1198.25,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
113485,REST,550,102692,979.35,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
114485,REST,554,102551,627.64,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
115486,REST,560,102706,656.80,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
116487,REST,481,102611,435.15,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
117488,REST,501,102459,229.00,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
118488,REST,557,102130,-48.31,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
119489,REST,559,101603,-481.20,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
120490,REST,552,101334,-647.85,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
121491,REST,544,101032,-817.74,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
122492,REST,539,100930,-771.31,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
123493,REST,528,101024,-535.30,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
124493,REST,524,101169,-311.24,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
125494,REST,521,101318,-92.23,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
126494,REST,522,101491,115.49,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
127496,REST,523,101813,430.41,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
128536,REST,517,101934,536.20,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
129536,REST,520,101622,215.25,66,146.2,176.7,544.1,27.7,10.0,-1.47,1.04,3,1.04,Stress
130537,REST,515,101308,-135.91,65,130.0,177.5,544.1,27.7,10.0,-1.46,1.04,6,-0.21,Rest
131539,REST,511,101224,-224.38,64,118.4,172.0,544.1,27.7,10.0,-1.41,1.04,6,-0.19,Rest
132540,REST,577,101452,9.70,64,118.4,172.0,544.1,27.7,10.0,-1.41,1.04,6,-0.19,Rest
133579,REST,469,101358,-142.18,64,118.7,172.0,544.1,27.7,10.0,-1.40,1.04,6,-0.18,Rest
134580,REST,459,101153,-328.27,64,118.7,172.6,544.1,27.7,10.0,-1.40,1.04,6,-0.18,Rest
135581,REST,464,101162,-255.98,64,119.0,172.8,544.1,27.7,10.0,-1.39,1.04,6,-0.17,Rest
136581,REST,461,101053,-276.79,64,118.8,172.7,544.1,27.7,10.0,-1.39,1.04,6,-0.18,Rest
137582,REST,613,100762,-445.39,64,118.8,172.7,544.1,27.7,10.0,-1.39,1.04,6,-0.18,Rest
138583,REST,582,100665,-400.19,64,118.8,172.7,544.1,27.7,10.0,-1.39,1.04,6,-0.18,Rest
139583,REST,579,100616,-289.91,64,118.8,172.7,544.1,27.7,10.0,-1.39,1.04,6,-0.18,Rest
140583,REST,565,100662,-101.70,64,118.8,172.7,544.1,27.7,10.0,-1.39,1.04,6,-0.18,Rest
141585,REST,567,101074,370.70,64,118.8,172.7,544.1,27.7,10.0,-1.39,1.04,6,-0.18,Rest
142590,REST,445,101317,540.74,65,119.1,172.8,544.1,27.7,10.0,-1.38,1.04,6,-0.17,Rest
143626,REST,649,101292,344.80,65,119.3,172.6,544.1,27.7,10.0,-1.36,1.04,6,-0.16,Rest
144627,REST,653,101404,299.87,66,157.4,193.6,544.1,27.7,10.0,-1.60,1.04,6,-0.28,Rest
145627,REST,652,100976,-132.83,66,157.4,193.6,544.1,27.7,10.0,-1.60,1.04,3,1.04,Stress
146628,REST,652,99927,-1040.20,66,157.4,193.6,544.1,27.7,10.0,-1.60,1.04,3,1.04,Stress
147628,REST,652,100012,-718.98,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
148629,REST,654,100356,-251.13,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
149630,REST,550,98820,-1581.43,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
150631,REST,432,98726,-1404.67,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
151631,REST,488,98430,-1415.99,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
152632,REST,445,98452,-1092.09,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
153632,REST,432,98964,-324.62,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
154633,REST,433,98072,-1037.10,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
155634,REST,443,98315,-647.50,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
156634,REST,443,99006,92.16,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
157635,REST,443,99078,219.49,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
158636,REST,436,98020,-724.42,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
159637,REST,440,97959,-675.49,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
160637,REST,436,97613,-861.85,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
161638,REST,438,97893,-375.24,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
162639,REST,440,98144,-42.53,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
163639,REST,439,98576,433.90,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
164640,REST,439,98688,546.98,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
165641,REST,440,98797,617.14,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
166641,REST,435,97822,-393.45,66,157.4,193.6,488.7,50.6,16.0,-1.60,1.93,3,1.93,Stress
167643,REST,432,97451,-687.43,67,156.3,210.0,488.7,50.6,16.0,-1.66,1.93,6,0.14,Rest
168643,REST,434,97628,-440.91,67,155.3,210.1,488.7,50.6,16.0,-1.61,1.93,6,0.16,Rest
169648,REST,435,98010,-25.92,68,153.9,210.2,488.7,50.6,16.0,-1.57,1.93,6,0.18,Rest
170685,REST,434,98178,150.30,69,152.9,210.4,488.7,50.6,16.0,-1.45,1.93,6,0.24,Rest
171686,REST,432,97682,-305.98,69,153.1,210.4,488.7,50.6,16.0,-1.42,1.93,6,0.26,Rest
172687,REST,432,98607,554.37,70,154.3,211.0,488.7,50.6,16.0,-1.37,1.93,6,0.28,Rest
173687,REST,435,99590,1274.05,71,158.8,210.4,488.7,50.6,16.0,-1.25,1.93,6,0.34,Rest
174688,REST,425,98971,422.23,72,163.0,210.6,488.7,50.6,16.0,-1.22,1.93,6,0.36,Rest
175689,REST,413,98515,-48.25,74,124.3,139.3,488.7,50.6,16.0,-0.19,1.93,6,0.87,Rest
176729,REST,417,98256,-278.29,74,124.3,139.1,488.7,50.6,16.0,-0.19,1.93,6,0.87,Rest
177729,REST,424,98790,258.63,74,124.5,138.9,488.7,50.6,16.0,-0.17,1.93,6,0.88,Rest
178731,REST,423,99771,1126.84,74,124.3,138.8,488.7,50.6,16.0,-0.20,1.93,6,0.87,Rest
179770,REST,408,99301,482.41,76,152.9,168.7,488.7,50.6,16.0,-0.45,1.93,3,1.93,Stress
180772,REST,392,99253,331.67,76,153.0,181.8,488.7,50.6,16.0,-0.54,1.93,6,0.70,Rest
181772,REST,384,99418,424.77,77,149.4,182.7,488.7,50.6,16.0,-0.38,1.93,6,0.78,Rest
182773,REST,384,99117,136.57,77,150.8,194.3,488.7,50.6,16.0,-0.50,1.93,6,0.72,Rest
183774,REST,403,97816,-1032.63,77,150.8,194.3,532.6,175.5,18.0,-0.50,5.15,6,2.33,Stress
184775,REST,419,97846,-832.04,77,150.8,194.3,532.6,175.5,18.0,-0.50,5.15,6,2.33,Stress
185777,REST,422,98160,-422.07,77,150.8,194.3,532.6,175.5,18.0,-0.50,5.15,6,2.33,Stress
186817,REST,423,98716,210.93,77,150.8,194.3,532.6,175.5,18.0,-0.50,5.15,3,5.15,Stress
187817,REST,426,97598,-812.71,77,150.8,194.3,532.6,175.5,18.0,-0.50,5.15,3,5.15,Stress
188819,REST,428,97430,-884.84,77,150.8,194.3,532.6,175.5,18.0,-0.50,5.15,3,5.15,Stress
189820,REST,428,97444,-775.19,77,150.8,194.3,532.6,175.5,18.0,-0.50,5.15,3,5.15,Stress
190822,REST,431,97789,-318.85,77,147.4,195.0,532.6,175.5,18.0,-0.44,5.15,6,2.36,Stress
191859,REST,432,98042,20.16,77,147.4,195.1,532.6,175.5,18.0,-0.44,5.15,6,2.36,Stress
192860,REST,434,98459,480.74,77,150.0,195.1,532.6,175.5,18.0,-0.48,5.15,6,2.33,Stress
193861,REST,421,98540,536.37,78,146.1,195.6,532.6,175.5,18.0,-0.41,5.15,6,2.37,Stress
194861,REST,411,96664,-1252.09,78,143.6,195.4,532.6,175.5,18.0,-0.35,5.15,6,2.40,Stress
195862,REST,419,96838,-920.14,78,142.6,195.5,532.6,175.5,18.0,-0.33,5.15,6,2.41,Stress
196863,REST,405,97745,65.20,78,141.1,195.5,532.6,175.5,18.0,-0.29,5.15,6,2.43,Stress
197864,REST,409,98329,697.66,77,118.3,154.2,532.6,175.5,18.0,0.06,5.15,6,2.60,Stress
198864,REST,417,96085,-1389.34,77,118.8,154.1,532.6,175.5,18.0,0.04,5.15,6,2.60,Stress
199865,REST,419,96454,-823.20,77,118.8,154.1,532.6,175.5,18.0,0.04,5.15,6,2.60,Stress
200866,REST,421,97059,-84.70,77,118.8,154.1,532.6,175.5,18.0,0.04,5.15,6,2.60,Stress
201866,REST,421,97905,808.39,77,118.3,154.1,532.6,175.5,18.0,0.06,5.15,6,2.60,Stress
202867,REST,422,96348,-702.20,78,117.6,154.8,532.6,175.5,18.0,0.11,5.15,6,2.63,Stress
203868,REST,423,97486,441.87,78,117.6,155.0,532.6,175.5,18.0,0.11,5.15,6,2.63,Stress
204869,REST,423,96878,-228.34,78,118.6,154.5,532.6,175.5,18.0,0.15,5.15,6,2.65,Stress
205869,REST,423,96873,-205.68,78,119.8,154.7,532.6,175.5,18.0,0.15,5.15,6,2.65,Stress
206870,REST,420,96117,-847.39,78,119.8,154.7,532.6,175.5,18.0,0.15,5.15,6,2.65,Stress
207872,REST,424,96315,-476.12,78,119.8,154.7,532.6,175.5,18.0,0.15,5.15,3,5.15,Stress
208873,REST,425,97223,329.28,78,119.8,154.7,532.6,175.5,18.0,0.15,5.15,3,5.15,Stress
209912,REST,419,98117,1091.41,78,117.6,155.6,532.6,175.5,18.0,0.10,5.15,6,2.63,Stress
210913,REST,415,99142,1789.65,78,117.6,155.6,532.6,175.5,18.0,0.10,5.15,3,5.15,Stress
211914,REST,422,99076,1209.90,78,117.6,155.6,532.6,175.5,18.0,0.10,5.15,3,5.15,Stress
212916,REST,423,98220,113.33,78,117.6,155.6,532.6,175.5,18.0,0.10,5.15,3,5.15,Stress
213916,REST,423,97738,-454.12,78,117.6,155.6,532.6,175.5,18.0,0.10,5.15,3,5.15,Stress
214916,REST,425,97866,-356.55,77,122.1,158.2,532.6,175.5,18.0,-0.03,5.15,6,2.56,Stress
215917,REST,424,97936,-297.41,77,123.5,158.9,532.6,175.5,18.0,-0.08,5.15,6,2.53,Stress
216918,REST,424,97840,-428.95,76,127.5,159.6,532.6,175.5,18.0,-0.18,5.15,6,2.49,Stress
217919,REST,425,97759,-480.56,75,133.0,159.1,532.6,175.5,18.0,-0.29,5.15,6,2.43,Stress
218920,REST,425,98209,-50.51,75,136.2,159.3,532.6,175.5,18.0,-0.35,5.15,6,2.40,Stress
219921,REST,421,98046,-237.95,75,137.8,127.2,604.2,203.0,6.0,-0.13,4.41,6,2.14,Stress
220922,REST,411,98370,105.99,73,104.8,97.9,604.2,203.0,6.0,0.13,4.41,6,2.27,Stress
221961,REST,407,98399,174.23,72,104.6,93.8,604.2,203.0,6.0,0.13,4.41,6,2.27,Stress
222964,REST,415,97970,-141.86,72,93.5,64.6,604.2,203.0,6.0,0.42,4.41,6,2.41,Stress
224003,REST,414,97548,-548.25,72,93.6,64.7,604.2,203.0,6.0,0.43,4.41,6,2.42,Stress
225007,REST,413,97411,-700.24,72,103.7,80.7,604.2,203.0,6.0,0.18,4.41,6,2.29,Stress
226044,REST,414,97501,-523.83,72,103.7,82.3,604.2,203.0,6.0,0.16,4.41,6,2.28,Stress
227045,REST,406,97867,-136.49,72,104.5,81.3,604.2,203.0,6.0,0.16,4.41,6,2.28,Stress
228047,REST,395,98281,216.70,71,106.8,81.6,604.2,203.0,6.0,0.09,4.41,6,2.25,Stress
229048,REST,390,98749,597.95,71,106.8,82.7,604.2,203.0,6.0,0.06,4.41,6,2.23,Stress
230048,REST,388,98726,515.73,71,106.9,82.4,604.2,203.0,6.0,0.05,4.41,6,2.23,Stress
231049,REST,389,98828,580.55,71,107.4,82.5,604.2,203.0,6.0,0.01,4.41,6,2.21,Stress
232050,REST,385,98758,503.73,70,106.4,82.1,604.2,203.0,6.0,-0.04,4.41,6,2.18,Stress
233050,REST,391,99908,1414.12,70,106.4,82.2,604.2,203.0,6.0,-0.04,4.41,6,2.18,Stress
234052,REST,400,99797,954.06,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,6,1.94,Stress
235053,REST,412,101337,1903.30,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
236053,REST,418,100929,1094.44,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
237054,REST,423,100613,580.65,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
238055,REST,424,100781,616.62,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
239057,REST,425,100715,447.76,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
240097,REST,430,100830,546.09,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
241097,REST,428,100620,357.86,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
242101,REST,425,99676,-515.84,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
243138,REST,424,99392,-745.63,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
244139,REST,426,99128,-899.37,72,153.3,132.0,604.2,203.0,6.0,-0.53,4.41,3,4.41,Stress
245139,REST,426,99410,-529.33,71,152.1,147.8,604.2,203.0,6.0,-0.71,4.41,6,1.85,Stress
246140,REST,425,99380,-485.55,71,151.4,147.8,604.2,203.0,6.0,-0.74,4.41,6,1.83,Stress
247141,REST,420,99585,-201.52,70,150.2,147.8,604.2,203.0,6.0,-0.79,4.41,6,1.81,Stress
248142,REST,423,99805,54.65,70,146.7,147.8,604.2,203.0,6.0,-0.82,4.41,6,1.79,Stress
249142,REST,425,100040,316.57,69,141.2,147.8,604.2,203.0,6.0,-0.86,4.41,6,1.77,Stress
250144,REST,415,99652,-22.98,69,136.2,143.4,604.2,203.0,6.0,-0.85,4.41,6,1.78,Stress
251144,REST,408,99225,-410.91,69,135.4,142.6,604.2,203.0,6.0,-0.81,4.41,6,1.80,Stress
252144,REST,403,99380,-265.74,69,135.4,142.0,604.2,203.0,6.0,-0.81,4.41,6,1.80,Stress
253145,REST,401,99493,-174.89,69,134.7,142.1,604.2,203.0,6.0,-0.79,4.41,6,1.81,Stress
254146,REST,399,99999,300.55,69,132.5,142.7,604.2,203.0,6.0,-0.74,4.41,6,1.83,Stress
255147,REST,535,101440,1534.84,70,131.2,142.6,604.2,203.0,6.0,-0.71,4.41,6,1.85,Stress
256148,REST,403,101189,1090.35,70,130.8,142.8,604.2,203.0,6.0,-0.69,4.41,6,1.86,Stress
257148,REST,406,100566,285.80,70,131.0,144.2,608.9,212.1,20.0,-0.66,6.96,6,3.15,Stress
258149,REST,401,99892,-411.79,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
259151,REST,392,99455,-646.85,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
260151,REST,392,98034,-1793.18,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
261152,REST,407,98998,-546.98,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
262153,REST,410,99043,-367.98,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
263154,REST,405,98779,-533.48,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
264154,REST,410,99358,43.23,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
265154,REST,400,100347,946.61,72,163.4,167.5,608.9,212.1,20.0,-0.91,6.96,3,6.96,Stress
266156,REST,404,100048,539.81,71,162.7,193.1,608.9,212.1,20.0,-1.13,6.96,6,2.92,Stress
267157,REST,426,100638,960.34,71,163.3,187.0,608.9,212.1,20.0,-1.07,6.96,6,2.94,Stress
268158,REST,433,100444,575.18,73,159.3,186.3,608.9,212.1,20.0,-0.93,6.96,3,6.96,Stress
269158,REST,406,99185,-685.11,73,159.3,186.3,608.9,212.1,20.0,-0.93,6.96,3,6.96,Stress
270158,REST,415,98334,-1323.72,73,159.3,186.3,608.9,212.1,20.0,-0.93,6.96,3,6.96,Stress
271159,REST,412,98431,-937.61,73,159.3,186.3,608.9,212.1,20.0,-0.93,6.96,3,6.96,Stress
272160,REST,413,99058,-76.90,73,159.3,186.3,608.9,212.1,20.0,-0.93,6.96,3,6.96,Stress
273161,REST,411,97931,-1059.30,73,159.3,186.3,608.9,212.1,20.0,-0.93,6.96,3,6.96,Stress
274162,REST,404,98317,-577.53,73,159.3,186.3,608.9,212.1,20.0,-0.93,6.96,3,6.96,Stress
275163,REST,406,98586,-259.44,73,157.3,188.5,608.9,212.1,20.0,-0.90,6.96,6,3.03,Stress
276163,REST,400,100728,1664.31,73,156.3,188.5,608.9,212.1,20.0,-0.85,6.96,6,3.05,Stress
