timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,ppg_sdnn_z,ppg_rmssd_z,gsr_scl_z,gsr_scr_amp_z,gsr_scr_freq_z,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
544579,STRESS,579,97910,-101.09,78,22.2,36.9,418.9,49.7,30.0,2.76,1.61,-0.41,0.72,11.00,2.19,3.77,5,3.14,Stress
545580,STRESS,581,98577,521.59,78,22.2,36.9,418.9,49.7,30.0,2.76,1.61,-0.41,0.72,11.00,2.19,3.77,5,3.14,Stress
546581,STRESS,579,97784,-276.83,78,23.2,36.8,418.9,49.7,30.0,2.72,1.61,-0.41,0.72,11.00,2.17,3.77,5,3.13,Stress
547582,STRESS,580,97636,-366.45,79,23.5,38.9,418.9,49.7,30.0,2.70,1.54,-0.41,0.72,11.00,2.12,3.77,5,3.11,Stress
548584,STRESS,579,98107,127.37,78,24.4,41.6,418.9,49.7,30.0,2.66,1.45,-0.41,0.72,11.00,2.05,3.77,5,3.09,Stress
549584,STRESS,580,97509,-480.33,79,28.5,44.6,418.9,49.7,30.0,2.47,1.34,-0.41,0.72,11.00,1.91,3.77,5,3.03,Stress
550584,STRESS,576,97679,-240.27,79,32.5,43.9,418.9,49.7,30.0,2.29,1.37,-0.41,0.72,11.00,1.83,3.77,5,3.00,Stress
551586,STRESS,568,98122,225.07,79,34.5,39.2,425.9,64.5,24.0,2.20,1.53,-0.13,1.10,8.00,1.87,2.99,5,2.54,Stress
552586,STRESS,599,98168,235.90,79,33.9,39.3,425.9,64.5,24.0,2.23,1.53,-0.13,1.10,8.00,1.88,2.99,5,2.55,Stress
553587,STRESS,631,98302,275.17,79,34.5,40.0,425.9,64.5,24.0,2.20,1.50,-0.13,1.10,8.00,1.85,2.99,5,2.53,Stress
554588,STRESS,639,98692,543.12,80,37.4,40.7,425.9,64.5,24.0,2.06,1.48,-0.13,1.10,8.00,1.77,2.99,5,2.50,Stress
555589,STRESS,650,100227,1831.07,80,39.6,39.9,425.9,64.5,24.0,1.96,1.51,-0.13,1.10,8.00,1.73,2.99,5,2.49,Stress
556590,STRESS,632,99710,952.81,81,50.1,39.7,425.9,64.5,24.0,1.48,1.51,-0.13,1.10,8.00,1.50,2.99,5,2.39,Stress
557590,STRESS,646,98051,-706.99,81,50.1,39.7,425.9,64.5,24.0,1.48,1.51,-0.13,1.10,8.00,1.50,2.99,5,2.39,Stress
558592,STRESS,641,99781,1029.13,81,50.1,39.7,425.9,64.5,24.0,1.48,1.51,-0.13,1.10,8.00,1.50,2.99,5,2.39,Stress
559594,STRESS,656,99040,128.03,84,89.1,55.4,425.9,64.5,24.0,-0.32,0.97,-0.13,1.10,8.00,0.32,2.99,5,1.92,Stress
560595,STRESS,630,98297,-630.35,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
561634,STRESS,657,97768,-901.96,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
562635,STRESS,614,97549,-868.44,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
563636,STRESS,655,97249,-951.93,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
564636,STRESS,655,97158,-838.79,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
565637,STRESS,657,96988,-781.38,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
566638,STRESS,657,95714,-1694.95,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
567639,STRESS,655,95025,-1972.73,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
568640,STRESS,656,95504,-1159.84,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
569640,STRESS,657,95274,-1024.57,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
570641,STRESS,635,94368,-1638.32,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
571644,STRESS,652,98784,2649.70,83,91.7,105.1,425.9,64.5,24.0,-0.44,-0.75,-0.13,1.10,8.00,-0.60,2.99,5,1.56,Stress
572644,STRESS,655,96918,443.78,84,101.3,124.5,425.9,64.5,24.0,-0.88,-1.43,-0.13,1.10,8.00,-1.16,2.99,5,1.33,Stress
573644,STRESS,652,95737,-745.32,85,101.4,134.1,425.9,64.5,24.0,-0.89,-1.76,-0.13,1.10,8.00,-1.32,2.99,5,1.26,Stress
574644,STRESS,649,96324,-26.80,85,101.4,134.1,425.9,64.5,24.0,-0.89,-1.76,-0.13,1.10,8.00,-1.32,2.99,5,1.26,Stress
575645,STRESS,643,95210,-951.68,85,101.4,134.1,425.9,64.5,24.0,-0.89,-1.76,-0.13,1.10,8.00,-1.32,2.99,5,1.26,Stress
576647,STRESS,641,95204,-800.43,85,101.4,134.1,425.9,64.5,24.0,-0.89,-1.76,-0.13,1.10,8.00,-1.32,2.99,5,1.26,Stress
577647,STRESS,646,95127,-666.95,85,101.4,134.1,425.9,64.5,24.0,-0.89,-1.76,-0.13,1.10,8.00,-1.32,2.99,5,1.26,Stress
578650,STRESS,647,94986,-685.24,85,101.4,134.1,425.9,64.5,24.0,-0.89,-1.76,-0.13,1.10,8.00,-1.32,2.99,5,1.26,Stress
579689,STRESS,641,95375,-178.12,85,101.4,134.1,425.9,64.5,24.0,-0.89,-1.76,-0.13,1.10,8.00,-1.32,2.99,5,1.26,Stress
580690,STRESS,639,95920,354.77,85,100.9,136.0,425.9,64.5,24.0,-0.86,-1.82,-0.13,1.10,8.00,-1.34,2.99,5,1.26,Stress
581692,STRESS,641,95329,-235.73,86,100.3,136.0,425.9,64.5,24.0,-0.84,-1.83,-0.13,1.10,8.00,-1.33,2.99,5,1.26,Stress
582695,STRESS,633,96007,433.01,86,98.6,136.0,425.9,64.5,24.0,-0.76,-1.83,-0.13,1.10,8.00,-1.29,2.99,5,1.28,Stress
583732,STRESS,627,95277,-338.50,86,97.9,136.4,425.9,64.5,24.0,-0.72,-1.84,-0.13,1.10,8.00,-1.28,2.99,5,1.28,Stress
584733,STRESS,630,95819,181.54,86,97.3,136.4,425.9,64.5,24.0,-0.70,-1.84,-0.13,1.10,8.00,-1.27,2.99,5,1.29,Stress
585734,STRESS,548,96334,615.84,87,95.9,136.4,425.9,64.5,24.0,-0.63,-1.84,-0.13,1.10,8.00,-1.23,2.99,5,1.30,Stress
586735,STRESS,559,95482,-250.03,87,95.2,136.2,425.9,64.5,24.0,-0.60,-1.83,-0.13,1.10,8.00,-1.21,2.99,5,1.31,Stress
587735,STRESS,605,96068,307.73,87,93.8,135.6,397.7,52.0,14.0,-0.54,-1.81,-1.24,0.78,3.00,-1.17,0.85,5,0.04,Rest
588736,STRESS,605,95380,-381.96,87,91.7,134.8,397.7,52.0,14.0,-0.44,-1.78,-1.24,0.78,3.00,-1.11,0.85,5,0.06,Rest
589737,STRESS,599,95239,-440.55,87,91.7,134.3,397.7,52.0,14.0,-0.44,-1.76,-1.24,0.78,3.00,-1.10,0.85,5,0.07,Rest
590738,STRESS,609,95857,235.55,87,91.9,134.5,397.7,52.0,14.0,-0.45,-1.77,-1.24,0.78,3.00,-1.11,0.85,5,0.07,Rest
591739,STRESS,575,95445,-172.03,87,93.7,134.5,397.7,52.0,14.0,-0.53,-1.77,-1.24,0.78,3.00,-1.15,0.85,5,0.05,Rest
592739,STRESS,568,95650,19.18,87,93.7,134.5,397.7,52.0,14.0,-0.53,-1.77,-1.24,0.78,3.00,-1.15,0.85,5,0.05,Rest
593740,STRESS,579,96502,770.73,87,93.7,134.5,397.7,52.0,14.0,-0.53,-1.77,-1.24,0.78,3.00,-1.15,0.85,5,0.05,Rest
594742,STRESS,550,96464,586.44,86,96.3,134.6,397.7,52.0,14.0,-0.65,-1.78,-1.24,0.78,3.00,-1.21,0.85,5,0.02,Rest
595742,STRESS,456,95566,-366.23,86,98.1,134.9,397.7,52.0,14.0,-0.74,-1.79,-1.24,0.78,3.00,-1.26,0.85,5,0.00,Rest
596743,STRESS,488,95881,-56.31,85,99.7,134.1,397.7,52.0,14.0,-0.81,-1.76,-1.24,0.78,3.00,-1.28,0.85,5,-0.00,Rest
597743,STRESS,463,96354,420.11,85,98.2,134.0,397.7,52.0,14.0,-0.74,-1.76,-1.24,0.78,3.00,-1.25,0.85,5,0.01,Rest
598744,STRESS,533,95058,-803.25,83,94.5,128.1,397.7,52.0,14.0,-0.57,-1.55,-1.24,0.78,3.00,-1.06,0.85,5,0.08,Rest
599745,STRESS,604,94975,-759.94,82,65.5,92.1,397.7,52.0,14.0,0.77,-0.30,-1.24,0.78,3.00,0.23,0.85,5,0.60,Rest
600746,STRESS,567,95612,-13.81,82,62.6,63.0,397.7,52.0,14.0,0.90,0.71,-1.24,0.78,3.00,0.81,0.85,5,0.83,Rest
601747,STRESS,527,94856,-710.51,81,41.7,41.4,397.7,52.0,14.0,1.86,1.45,-1.24,0.78,3.00,1.66,0.85,5,1.17,Stress
602748,STRESS,570,94658,-775.05,80,33.0,37.6,397.7,52.0,14.0,2.27,1.59,-1.24,0.78,3.00,1.93,0.85,5,1.28,Stress
603748,STRESS,600,95412,52.15,80,32.6,37.6,397.7,52.0,14.0,2.29,1.59,-1.24,0.78,3.00,1.94,0.85,5,1.28,Stress
604749,STRESS,581,95715,369.02,79,30.9,39.7,397.7,52.0,14.0,2.36,1.51,-1.24,0.78,3.00,1.94,0.85,5,1.28,Stress
605750,STRESS,585,94326,-925.63,79,32.0,39.1,397.7,52.0,14.0,2.31,1.53,-1.24,0.78,3.00,1.92,0.85,5,1.28,Stress
606752,STRESS,592,94965,-196.45,79,32.0,41.8,397.7,52.0,14.0,2.31,1.44,-1.24,0.78,3.00,1.88,0.85,5,1.26,Stress
607752,STRESS,582,95722,585.34,79,32.3,44.3,397.7,52.0,14.0,2.30,1.35,-1.24,0.78,3.00,1.83,0.85,5,1.24,Stress
608753,STRESS,576,94330,-783.15,79,30.5,44.9,397.7,52.0,14.0,2.38,1.33,-1.24,0.78,3.00,1.86,0.85,5,1.25,Stress
609754,STRESS,541,95217,91.43,78,30.2,44.9,397.7,52.0,14.0,2.39,1.33,-1.24,0.78,3.00,1.86,0.85,5,1.25,Stress
610755,STRESS,542,96019,799.14,78,30.2,44.9,397.7,52.0,14.0,2.39,1.33,-1.24,0.78,3.00,1.86,0.85,5,1.25,Stress
611756,STRESS,545,95402,89.43,78,29.8,47.4,397.7,52.0,14.0,2.41,1.25,-1.24,0.78,3.00,1.83,0.85,5,1.24,Stress
612757,STRESS,535,95343,-17.84,78,29.8,47.4,397.7,52.0,14.0,2.41,1.25,-1.24,0.78,3.00,1.83,0.85,5,1.24,Stress
613757,STRESS,523,96137,672.63,78,29.1,47.4,397.7,52.0,14.0,2.45,1.25,-1.24,0.78,3.00,1.85,0.85,5,1.25,Stress
614757,STRESS,526,96398,817.20,78,29.1,47.5,397.7,52.0,14.0,2.45,1.24,-1.24,0.78,3.00,1.85,0.85,5,1.25,Stress
615758,STRESS,529,95250,-376.92,78,27.6,46.9,397.7,52.0,14.0,2.51,1.26,-1.24,0.78,3.00,1.89,0.85,5,1.26,Stress
616759,STRESS,526,95620,-8.07,78,27.6,46.4,397.7,52.0,14.0,2.51,1.28,-1.24,0.78,3.00,1.90,0.85,5,1.27,Stress
617762,STRESS,535,96428,786.12,78,27.1,45.8,397.7,52.0,14.0,2.54,1.30,-1.24,0.78,3.00,1.92,0.85,5,1.28,Stress
618801,STRESS,540,95017,-594.66,78,27.0,45.9,397.7,52.0,14.0,2.54,1.30,-1.24,0.78,3.00,1.92,0.85,5,1.28,Stress
619801,STRESS,555,95559,-27.59,78,27.1,46.7,397.7,52.0,14.0,2.54,1.27,-1.24,0.78,3.00,1.91,0.85,5,1.27,Stress
620803,STRESS,561,96235,624.70,78,27.1,47.3,397.7,52.0,14.0,2.54,1.25,-1.24,0.78,3.00,1.90,0.85,5,1.27,Stress
621803,STRESS,583,96742,903.19,78,27.2,47.5,397.7,52.0,14.0,2.53,1.24,-1.24,0.78,3.00,1.89,0.85,5,1.26,Stress
622804,STRESS,582,96335,307.45,78,30.1,49.8,397.7,52.0,14.0,2.40,1.16,-1.24,0.78,3.00,1.78,0.85,5,1.22,Stress
623805,STRESS,578,96473,353.50,78,30.1,51.4,397.7,52.0,14.0,2.40,1.11,-1.24,0.78,3.00,1.76,0.85,5,1.21,Stress
624805,STRESS,581,96717,572.00,78,30.1,49.8,450.8,96.9,36.0,2.40,1.17,0.85,1.93,14.00,1.78,5.59,5,4.07,Stress
625807,STRESS,583,95436,-675.82,78,28.6,47.5,450.8,96.9,36.0,2.47,1.24,0.85,1.93,14.00,1.86,5.59,5,4.10,Stress
626807,STRESS,585,95873,-226.84,78,29.0,47.5,450.8,96.9,36.0,2.45,1.24,0.85,1.93,14.00,1.85,5.59,5,4.09,Stress
627808,STRESS,582,96795,655.47,77,27.4,45.8,450.8,96.9,36.0,2.53,1.30,0.85,1.93,14.00,1.91,5.59,5,4.12,Stress
628810,STRESS,578,96691,428.24,78,27.0,43.9,450.8,96.9,36.0,2.54,1.37,0.85,1.93,14.00,1.96,5.59,5,4.14,Stress
629850,STRESS,576,96425,59.81,77,25.2,41.9,450.8,96.9,36.0,2.63,1.44,0.85,1.93,14.00,2.03,5.59,5,4.17,Stress
630851,STRESS,582,96885,425.55,77,27.5,43.9,450.8,96.9,36.0,2.52,1.37,0.85,1.93,14.00,1.94,5.59,5,4.13,Stress
631852,STRESS,581,97325,757.93,77,27.5,46.3,450.8,96.9,36.0,2.52,1.29,0.85,1.93,14.00,1.90,5.59,5,4.12,Stress
632852,STRESS,587,96521,-97.16,77,29.7,47.9,450.8,96.9,36.0,2.42,1.23,0.85,1.93,14.00,1.83,5.59,5,4.09,Stress
633853,STRESS,577,96340,-282.64,77,29.7,47.8,450.8,96.9,36.0,2.42,1.23,0.85,1.93,14.00,1.83,5.59,5,4.09,Stress
634853,STRESS,577,96809,157.37,77,27.7,46.0,450.8,96.9,36.0,2.51,1.29,0.85,1.93,14.00,1.90,5.59,5,4.12,Stress
635854,STRESS,573,97573,831.26,77,27.7,45.4,450.8,96.9,36.0,2.51,1.32,0.85,1.93,14.00,1.91,5.59,5,4.12,Stress
636855,STRESS,571,97015,167.73,77,27.1,44.2,450.8,96.9,36.0,2.54,1.36,0.85,1.93,14.00,1.95,5.59,5,4.13,Stress
637856,STRESS,564,97265,311.87,77,27.1,44.4,450.8,96.9,36.0,2.54,1.35,0.85,1.93,14.00,1.95,5.59,5,4.13,Stress
638857,STRESS,637,97779,736.87,79,103.1,74.7,450.8,96.9,36.0,-0.96,0.30,0.85,1.93,14.00,-0.33,5.59,5,3.22,Stress
639858,STRESS,570,97200,24.42,79,103.5,105.4,450.8,96.9,36.0,-0.98,-0.76,0.85,1.93,14.00,-0.87,5.59,5,3.01,Stress
640858,STRESS,535,99655,2179.39,79,103.5,105.4,450.8,96.9,36.0,-0.98,-0.76,0.85,1.93,14.00,-0.87,5.59,3,5.59,Stress
641859,STRESS,643,100554,2516.15,79,103.5,105.4,450.8,96.9,36.0,-0.98,-0.76,0.85,1.93,14.00,-0.87,5.59,3,5.59,Stress
642860,STRESS,655,99345,878.30,79,103.5,105.4,450.8,96.9,36.0,-0.98,-0.76,0.85,1.93,14.00,-0.87,5.59,3,5.59,Stress
643861,STRESS,654,98678,70.01,79,103.5,105.4,450.8,96.9,36.0,-0.98,-0.76,0.85,1.93,14.00,-0.87,5.59,3,5.59,Stress
644861,STRESS,656,99784,1104.45,79,103.5,105.4,450.8,96.9,36.0,-0.98,-0.76,0.85,1.93,14.00,-0.87,5.59,3,5.59,Stress
645862,STRESS,656,99017,186.22,79,103.4,104.8,450.8,96.9,36.0,-0.98,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
646863,STRESS,655,98955,73.48,80,103.2,104.8,450.8,96.9,36.0,-0.97,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
647864,STRESS,656,98911,39.61,80,103.2,104.8,450.8,96.9,36.0,-0.97,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
648865,STRESS,655,97535,-1193.84,80,103.2,104.8,450.8,96.9,36.0,-0.97,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
649865,STRESS,657,97654,-804.79,80,103.2,104.8,450.8,96.9,36.0,-0.97,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
650866,STRESS,611,96885,-1323.24,80,103.2,104.8,450.8,96.9,36.0,-0.97,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
651867,STRESS,657,97118,-892.95,80,103.2,104.8,450.8,96.9,36.0,-0.97,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
652868,STRESS,658,98126,157.23,80,103.2,104.8,450.8,96.9,36.0,-0.97,-0.74,0.85,1.93,14.00,-0.86,5.59,5,3.01,Stress
653869,STRESS,657,98847,747.27,79,104.5,103.9,450.8,96.9,36.0,-1.03,-0.71,0.85,1.93,14.00,-0.87,5.59,5,3.01,Stress
654869,STRESS,657,99279,1007.39,80,103.6,103.2,450.8,96.9,36.0,-0.99,-0.69,0.85,1.93,14.00,-0.84,5.59,5,3.02,Stress
655870,STRESS,658,98692,264.77,79,105.6,106.9,450.8,96.9,36.0,-1.08,-0.82,0.85,1.93,14.00,-0.95,5.59,5,2.98,Stress
656872,STRESS,657,98564,72.31,79,105.6,107.5,450.8,96.9,36.0,-1.08,-0.84,0.85,1.93,14.00,-0.96,5.59,5,2.97,Stress
657874,STRESS,634,98178,-284.02,80,106.4,109.6,450.8,96.9,36.0,-1.12,-0.91,0.85,1.93,14.00,-1.01,5.59,5,2.95,Stress
658914,STRESS,644,97300,-1020.16,80,106.4,109.6,450.8,96.9,36.0,-1.12,-0.91,0.85,1.93,14.00,-1.01,5.59,5,2.95,Stress
659914,STRESS,648,97386,-761.20,80,106.4,109.6,450.8,96.9,36.0,-1.12,-0.91,0.85,1.93,14.00,-1.01,5.59,5,2.95,Stress
660915,STRESS,651,97738,-305.62,80,106.4,109.6,432.6,67.8,22.0,-1.12,-0.91,0.13,1.18,7.00,-1.01,2.77,5,1.26,Stress
661916,STRESS,649,98341,338.31,80,107.3,113.3,432.6,67.8,22.0,-1.16,-1.04,0.13,1.18,7.00,-1.10,2.77,5,1.22,Stress
662919,STRESS,647,97425,-539.85,79,107.7,113.6,432.6,67.8,22.0,-1.17,-1.05,0.13,1.18,7.00,-1.11,2.77,5,1.22,Stress
663919,STRESS,649,97350,-548.64,79,107.7,113.6,432.6,67.8,22.0,-1.18,-1.05,0.13,1.18,7.00,-1.11,2.77,5,1.22,Stress
664957,STRESS,644,97871,20.37,79,108.0,112.6,432.6,67.8,22.0,-1.19,-1.01,0.13,1.18,7.00,-1.10,2.77,5,1.22,Stress
665958,STRESS,651,97933,129.00,79,107.2,111.0,432.6,67.8,22.0,-1.15,-0.96,0.13,1.18,7.00,-1.05,2.77,5,1.24,Stress
666960,STRESS,649,96880,-826.17,80,106.4,111.0,432.6,67.8,22.0,-1.12,-0.96,0.13,1.18,7.00,-1.04,2.77,5,1.25,Stress
667960,STRESS,648,97123,-484.90,80,106.3,110.8,432.6,67.8,22.0,-1.11,-0.95,0.13,1.18,7.00,-1.03,2.77,5,1.25,Stress
668961,STRESS,650,97503,-25.71,79,106.7,110.5,432.6,67.8,22.0,-1.13,-0.94,0.13,1.18,7.00,-1.03,2.77,5,1.25,Stress
669963,STRESS,648,96967,-493.77,80,106.3,110.9,432.6,67.8,22.0,-1.11,-0.95,0.13,1.18,7.00,-1.03,2.77,5,1.25,Stress
670963,STRESS,648,96446,-871.41,80,106.2,111.1,432.6,67.8,22.0,-1.11,-0.96,0.13,1.18,7.00,-1.03,2.77,5,1.25,Stress
671963,STRESS,648,96879,-312.18,80,106.4,111.3,432.6,67.8,22.0,-1.12,-0.97,0.13,1.18,7.00,-1.04,2.77,5,1.25,Stress
672964,STRESS,645,97460,347.73,80,106.4,98.5,432.6,67.8,22.0,-1.12,-0.52,0.13,1.18,7.00,-0.82,2.77,5,1.34,Stress
673964,STRESS,646,96125,-884.47,77,40.1,57.4,432.6,67.8,22.0,1.94,0.90,0.13,1.18,7.00,1.42,2.77,5,2.23,Stress
674968,STRESS,645,96411,-476.23,77,38.8,57.6,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,2.77,5,2.24,Stress
676006,DONE,643,96675,-74.74,77,37.3,57.1,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
677008,DONE,613,97067,329.78,77,37.1,57.5,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
678011,DONE,610,97200,333.00,77,40.1,59.0,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
679049,DONE,572,97742,759.09,77,41.5,60.4,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
680050,DONE,576,97251,200.54,77,41.1,59.9,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
681051,DONE,576,98079,905.66,78,47.4,60.3,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
682052,DONE,578,97130,-124.44,78,43.8,55.1,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
683052,DONE,574,97504,214.71,78,43.3,50.4,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
684052,DONE,567,98001,638.49,78,40.4,40.8,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
685053,DONE,499,97183,-224.33,79,37.3,39.4,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
686054,DONE,497,97159,-249.70,78,37.9,39.4,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
687055,DONE,508,97603,193.70,78,37.9,39.4,432.6,67.8,22.0,2.00,0.89,0.13,1.18,7.00,1.45,,0,,
