timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
79581,REST,344,98756,-371.32,76,73.0,118.6,,,,-0.11,,3,-0.11,Rest
80582,REST,343,98829,-261.09,76,71.4,116.0,,,,-0.03,,3,-0.03,Rest
81582,REST,344,98811,-207.21,76,70.6,113.9,,,,0.00,,3,0.00,Rest
82583,REST,345,97671,-1202.77,76,70.6,113.9,,,,0.00,,3,0.00,Rest
83584,REST,345,97391,-1280.27,76,70.6,113.9,,,,0.00,,3,0.00,Rest
84585,REST,345,97897,-595.16,76,70.6,113.9,,,,0.00,,3,0.00,Rest
85585,REST,346,101548,2858.48,76,70.6,113.9,,,,0.00,,3,0.00,Rest
86586,REST,341,101912,2697.46,76,70.6,113.9,,,,0.00,,0,,
87586,REST,348,101319,1515.11,76,70.6,113.9,,,,0.00,,0,,
88587,REST,341,100784,701.19,76,70.6,113.9,,,,0.00,,0,,
89588,REST,341,100922,733.68,76,70.6,113.9,,,,0.00,,0,,
90590,REST,345,99748,-490.12,76,70.6,113.9,,,,0.00,,0,,
91590,REST,336,99934,-248.29,76,70.6,113.9,,,,0.00,,0,,
92590,REST,340,100360,150.47,76,70.6,113.9,,,,0.00,,0,,
93591,REST,341,100752,522.77,76,70.6,113.9,,,,0.00,,0,,
94591,REST,338,100947,650.17,76,70.6,113.9,,,,0.00,,0,,
95592,REST,338,101280,903.16,75,72.5,111.6,,,,-0.08,,3,-0.08,Rest
96593,REST,350,100781,251.35,75,71.5,109.5,,,,-0.04,,3,-0.04,Rest
97594,REST,347,100689,55.36,74,73.6,108.6,,,,-0.12,,3,-0.12,Rest
98594,REST,353,100696,-16.48,74,73.6,106.9,,,,-0.12,,3,-0.12,Rest
99596,REST,353,100889,75.91,74,78.6,107.0,,,,-0.29,,3,-0.29,Rest
100597,REST,354,100646,-176.19,73,78.9,107.7,,,,-0.35,,3,-0.35,Rest
101598,REST,354,101125,320.42,73,79.7,106.7,,,,-0.38,,3,-0.38,Rest
102598,REST,354,101491,640.77,73,79.6,102.3,,,,-0.31,,3,-0.31,Rest
103599,REST,352,100996,89.20,73,78.0,101.4,,,,-0.33,,3,-0.33,Rest
104638,REST,363,100816,-159.31,72,77.7,101.2,,,,-0.35,,3,-0.35,Rest
105640,REST,512,101193,146.93,72,75.0,97.3,,,,-0.26,,3,-0.26,Rest
106640,REST,444,101351,261.87,72,75.7,98.2,,,,-0.26,,3,-0.26,Rest
107644,REST,442,101541,432.76,72,75.8,98.5,,,,-0.25,,3,-0.25,Rest
108681,REST,377,100269,-794.96,72,75.7,88.2,,,,-0.11,,3,-0.11,Rest
109684,REST,369,99793,-1061.34,72,75.7,88.2,,,,-0.11,,3,-0.11,Rest
110725,REST,370,100120,-500.91,72,75.7,88.2,,,,-0.11,,3,-0.11,Rest
111764,REST,374,99607,-856.22,72,75.7,88.2,676.9,21.5,2.0,-0.11,0.61,6,0.25,Rest
112765,REST,370,99696,-665.35,72,75.7,88.2,676.9,21.5,2.0,-0.11,0.61,6,0.25,Rest
113765,REST,368,99937,-389.25,71,63.6,65.9,676.9,21.5,2.0,0.40,0.61,6,0.50,Rest
114766,REST,371,100298,-58.83,71,63.6,60.9,676.9,21.5,2.0,0.47,0.61,6,0.54,Rest
115766,REST,368,100595,193.40,71,61.6,61.0,676.9,21.5,2.0,0.50,0.61,6,0.55,Rest
116769,REST,360,101038,572.68,71,61.9,61.0,676.9,21.5,2.0,0.48,0.61,6,0.54,Rest
117808,REST,390,101703,1041.02,70,62.5,61.0,676.9,21.5,2.0,0.42,0.61,6,0.52,Rest
118810,REST,391,101126,380.12,70,62.0,62.3,676.9,21.5,2.0,0.39,0.61,6,0.50,Rest
119810,REST,391,100177,-535.62,70,62.3,64.1,676.9,21.5,2.0,0.29,0.61,6,0.45,Rest
120812,REST,392,100109,-544.31,69,60.1,64.3,676.9,21.5,2.0,0.30,0.61,6,0.46,Rest
121851,REST,388,100242,-365.92,69,53.6,64.1,676.9,21.5,2.0,0.44,0.61,6,0.52,Rest
122851,REST,380,100735,85.17,69,52.6,65.9,676.9,21.5,2.0,0.40,0.61,6,0.51,Rest
123853,REST,387,100681,-30.04,68,52.9,65.8,676.9,21.5,2.0,0.35,0.61,6,0.48,Rest
124853,REST,384,100407,-281.37,68,54.3,64.2,676.9,21.5,2.0,0.30,0.61,6,0.46,Rest
125853,REST,388,100577,-50.52,68,54.3,62.9,676.9,21.5,2.0,0.32,0.61,6,0.47,Rest
126854,REST,388,100559,-10.66,68,54.1,62.9,676.9,21.5,2.0,0.30,0.61,6,0.46,Rest
127855,REST,392,100696,172.05,67,54.9,61.5,676.9,21.5,2.0,0.27,0.61,6,0.44,Rest
128855,REST,402,101096,594.52,67,54.6,62.8,676.9,21.5,2.0,0.27,0.61,6,0.44,Rest
129857,REST,404,100250,-228.91,68,53.0,59.3,676.9,21.5,2.0,0.39,0.61,6,0.50,Rest
130857,REST,400,100003,-433.16,68,53.0,59.3,676.9,21.5,2.0,0.39,0.61,6,0.50,Rest
131857,REST,395,100091,-289.25,68,61.2,66.4,676.9,21.5,2.0,0.12,0.61,6,0.36,Rest
132858,REST,386,100536,221.12,68,65.0,66.4,676.9,21.5,2.0,0.05,0.61,6,0.33,Rest
133859,REST,387,99921,-351.83,69,77.6,69.1,676.9,21.5,2.0,-0.23,0.61,6,0.19,Rest
134859,REST,381,100165,-39.23,70,87.9,68.9,676.9,21.5,2.0,-0.42,0.61,6,0.10,Rest
135860,REST,383,98891,-1136.72,70,87.9,68.9,676.9,21.5,2.0,-0.42,0.61,6,0.10,Rest
136861,REST,384,99269,-500.40,70,87.9,68.9,676.9,21.5,2.0,-0.42,0.61,6,0.10,Rest
137861,REST,367,99116,-533.80,70,87.9,68.9,676.9,21.5,2.0,-0.42,0.61,6,0.10,Rest
138862,REST,365,99664,45.42,70,87.9,68.9,676.9,21.5,2.0,-0.42,0.61,6,0.10,Rest
139863,REST,369,100298,602.30,70,87.9,76.7,676.9,21.5,2.0,-0.53,0.61,6,0.04,Rest
140863,REST,386,100433,567.50,70,86.0,76.3,676.9,21.5,2.0,-0.50,0.61,3,0.61,Rest
141864,REST,379,100267,380.07,70,86.0,76.3,676.9,21.5,2.0,-0.50,0.61,3,0.61,Rest
142867,REST,374,100470,604.07,70,86.0,76.3,676.9,21.5,2.0,-0.50,0.61,3,0.61,Rest
143908,REST,372,99526,-363.50,70,86.0,76.3,676.9,21.5,2.0,-0.50,0.61,3,0.61,Rest
144947,REST,370,99118,-741.16,69,85.7,77.2,676.9,21.5,2.0,-0.55,0.61,6,0.03,Rest
145947,REST,367,99212,-546.62,69,85.8,78.6,676.9,21.5,2.0,-0.56,0.61,6,0.02,Rest
146948,REST,369,99477,-193.46,69,85.7,71.9,676.9,21.5,2.0,-0.46,0.61,6,0.07,Rest
147948,REST,368,99454,-114.91,70,81.9,70.2,638.0,27.5,8.0,-0.29,1.19,6,0.45,Rest
148949,REST,367,98076,-1288.16,70,81.9,70.2,638.0,27.5,8.0,-0.29,1.19,6,0.45,Rest
149949,REST,371,99067,-206.03,70,81.9,70.2,638.0,27.5,8.0,-0.29,1.19,6,0.45,Rest
150951,REST,373,98991,-277.40,70,81.2,68.5,638.0,27.5,8.0,-0.23,1.19,6,0.48,Rest
151951,REST,364,99192,-78.40,70,81.9,69.7,638.0,27.5,8.0,-0.29,1.19,6,0.45,Rest
152952,REST,366,99352,65.96,69,85.6,70.8,638.0,27.5,8.0,-0.43,1.19,6,0.38,Rest
153954,REST,367,99746,413.31,69,85.6,70.8,638.0,27.5,8.0,-0.43,1.19,6,0.38,Rest
154955,REST,384,100106,691.62,69,85.6,72.0,638.0,27.5,8.0,-0.45,1.19,6,0.37,Rest
155995,REST,373,99724,265.55,70,84.3,73.0,638.0,27.5,8.0,-0.41,1.19,6,0.39,Rest
156996,REST,373,99015,-418.00,70,84.5,72.0,638.0,27.5,8.0,-0.36,1.19,6,0.42,Rest
157999,REST,373,98992,-402.66,70,85.1,70.4,638.0,27.5,8.0,-0.34,1.19,6,0.43,Rest
159037,REST,372,99307,0.15,70,84.8,70.0,638.0,27.5,8.0,-0.29,1.19,6,0.45,Rest
160076,REST,360,98565,-625.76,69,141.6,144.4,638.0,27.5,8.0,-3.01,1.19,6,-0.91,Rest
161077,REST,360,99026,-109.17,69,141.1,191.8,638.0,27.5,8.0,-3.67,1.19,6,-1.24,Rest
162081,REST,365,99385,234.37,70,140.8,191.9,638.0,27.5,8.0,-3.64,1.19,6,-1.22,Rest
163120,REST,362,99827,627.40,70,140.8,192.4,638.0,27.5,8.0,-3.64,1.19,6,-1.23,Rest
164160,REST,374,99953,625.77,70,139.7,192.1,638.0,27.5,8.0,-3.58,1.19,6,-1.19,Rest
165160,REST,372,99463,-12.92,70,139.6,192.1,638.0,27.5,8.0,-3.56,1.19,6,-1.18,Rest
166163,REST,364,99524,-51.53,70,140.9,193.4,638.0,27.5,8.0,-3.64,1.19,6,-1.22,Rest
167202,REST,368,99594,-110.71,69,144.6,191.7,638.0,27.5,8.0,-3.75,1.19,6,-1.28,Rest
168202,REST,368,99159,-564.27,69,142.9,192.1,638.0,27.5,8.0,-3.79,1.19,6,-1.30,Rest
169203,REST,367,99321,-376.21,68,142.1,192.0,638.0,27.5,8.0,-3.82,1.19,6,-1.32,Rest
170204,REST,371,99624,-116.91,68,141.4,191.0,638.0,27.5,8.0,-3.84,1.19,6,-1.33,Rest
171204,REST,370,99635,-130.07,67,135.2,191.0,638.0,27.5,8.0,-3.76,1.19,6,-1.28,Rest
172205,REST,366,99952,174.64,66,126.4,187.4,638.0,27.5,8.0,-3.55,1.19,6,-1.18,Rest
173206,REST,370,100062,243.46,66,125.8,187.4,638.0,27.5,8.0,-3.56,1.19,6,-1.18,Rest
174206,REST,364,100421,571.05,66,125.8,187.4,638.0,27.5,8.0,-3.56,1.19,6,-1.18,Rest
175207,REST,363,99054,-747.35,67,128.2,187.0,638.0,27.5,8.0,-3.57,1.19,6,-1.19,Rest
176208,REST,362,99064,-633.97,67,128.2,187.2,638.0,27.5,8.0,-3.58,1.19,6,-1.19,Rest
177208,REST,353,99414,-203.92,67,129.1,187.3,638.0,27.5,8.0,-3.59,1.19,6,-1.20,Rest
178209,REST,356,99677,124.12,67,133.4,186.3,638.0,27.5,8.0,-3.62,1.19,6,-1.21,Rest
179210,REST,352,98431,-984.90,68,134.0,185.8,638.0,27.5,8.0,-3.56,1.19,6,-1.18,Rest
180210,REST,350,98766,-515.39,68,135.7,185.2,638.0,27.5,8.0,-3.55,1.19,6,-1.18,Rest
181211,REST,347,98839,-341.76,68,137.3,184.5,638.0,27.5,8.0,-3.55,1.19,6,-1.18,Rest
182212,REST,523,100583,1366.90,67,167.3,219.1,638.0,27.5,8.0,-4.98,1.19,3,1.19,Stress
183212,REST,390,99440,9.63,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
184213,REST,327,98283,-861.98,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
185215,REST,331,98727,-248.44,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
186215,REST,319,97716,-1064.01,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
187215,REST,316,98414,-287.33,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
188216,REST,318,98693,-10.20,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
189217,REST,316,98864,176.20,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
190218,REST,317,98294,-345.54,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
191218,REST,318,98152,-500.52,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
192219,REST,316,98568,7.70,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
193220,REST,317,97022,-1395.23,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
194221,REST,315,97304,-900.33,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
195261,REST,315,97957,-65.89,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
196261,REST,317,97043,-833.30,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
197262,REST,318,98636,551.35,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
198262,REST,317,97628,-556.65,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
199263,REST,318,97743,-439.32,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
200263,REST,318,97965,-209.20,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
201264,REST,321,98677,469.70,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
202265,REST,327,98317,120.18,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
203266,REST,315,96256,-1694.01,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
204266,REST,317,95697,-1892.27,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
205267,REST,323,96303,-976.26,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
206268,REST,323,96733,-232.37,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
207268,REST,326,95843,-961.66,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
208269,REST,324,97271,325.64,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
209272,REST,323,97541,501.85,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
210310,REST,337,98558,1337.55,67,167.3,219.1,653.2,25.0,14.0,-4.98,2.34,3,2.34,Stress
211313,REST,339,97436,86.44,68,170.2,245.9,653.2,25.0,14.0,-5.42,2.34,6,-1.54,Rest
212351,REST,339,98568,1095.86,68,173.7,246.0,653.2,25.0,14.0,-5.47,2.34,6,-1.57,Rest
213353,REST,336,97717,162.20,68,177.1,211.1,653.2,25.0,14.0,-5.00,2.34,3,2.34,Stress
214353,REST,332,98318,718.54,68,177.1,211.1,653.2,25.0,14.0,-5.00,2.34,3,2.34,Stress
215353,REST,332,98049,324.23,70,141.7,169.1,653.2,25.0,14.0,-3.21,2.34,6,-0.43,Rest
216354,REST,331,99347,1391.87,71,143.7,168.4,653.2,25.0,14.0,-3.21,2.34,6,-0.43,Rest
217354,REST,340,101005,2476.93,71,143.8,168.4,653.2,25.0,14.0,-3.16,2.34,3,2.34,Stress
218356,REST,329,100333,1383.48,71,143.8,168.4,653.2,25.0,14.0,-3.16,2.34,3,2.34,Stress
219396,REST,385,101669,2163.75,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
220396,REST,380,101826,1779.72,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
221397,REST,388,101627,1160.58,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
222397,REST,391,101019,293.27,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
223398,REST,390,100757,-32.96,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
224403,REST,377,100186,-474.04,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
225442,REST,363,99458,-947.28,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
226480,REST,363,98286,-1791.79,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
227480,REST,361,98089,-1658.25,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
228481,REST,340,98124,-1208.70,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
229482,REST,345,97886,-1081.51,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
230482,REST,345,98516,-363.22,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
231483,REST,347,99011,93.09,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
232484,REST,363,99483,505.79,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
233488,REST,362,99351,359.02,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
234525,REST,365,97978,-905.70,71,143.8,168.4,688.8,75.9,20.0,-3.16,7.62,3,7.62,Stress
235527,REST,380,99710,593.67,71,143.6,168.9,688.8,75.9,20.0,-3.15,7.62,6,2.23,Stress
236528,REST,381,99335,131.88,71,143.6,168.9,688.8,75.9,20.0,-3.15,7.62,3,7.62,Stress
237528,REST,387,99776,519.68,72,143.8,169.0,688.8,75.9,20.0,-3.15,7.62,6,2.24,Stress
238529,REST,388,99762,493.62,72,143.8,167.7,688.8,75.9,20.0,-3.13,7.62,6,2.25,Stress
239529,REST,382,98041,-1121.59,72,141.9,167.1,688.8,75.9,20.0,-3.03,7.62,3,7.62,Stress
240529,REST,381,98508,-528.09,72,141.9,167.1,688.8,75.9,20.0,-3.03,7.62,3,7.62,Stress
241531,REST,384,99022,-12.28,72,141.9,167.1,688.8,75.9,20.0,-3.03,7.62,3,7.62,Stress
242532,REST,386,100202,1014.37,72,136.9,166.6,688.8,75.9,20.0,-2.85,7.62,6,2.39,Stress
243573,REST,384,100305,953.97,73,134.6,166.8,688.8,75.9,20.0,-2.75,7.62,6,2.44,Stress
244615,REST,387,99694,262.85,73,130.6,166.8,688.8,75.9,20.0,-2.60,7.62,6,2.51,Stress
245653,REST,385,99482,-14.08,74,129.6,168.2,688.8,75.9,20.0,-2.54,7.62,6,2.54,Stress
246655,REST,388,99922,324.54,74,128.1,168.9,688.8,75.9,20.0,-2.48,7.62,6,2.57,Stress
247695,REST,379,100417,717.91,74,126.6,168.2,688.8,75.9,20.0,-2.41,7.62,6,2.61,Stress
248695,REST,383,99228,-505.29,74,126.8,168.9,688.8,75.9,20.0,-2.39,7.62,6,2.61,Stress
249696,REST,390,100038,248.86,74,126.8,168.7,688.8,75.9,20.0,-2.39,7.62,6,2.62,Stress
250698,REST,389,100054,215.74,77,163.3,185.8,688.8,75.9,20.0,-3.29,7.62,6,2.17,Stress
251738,REST,441,100317,383.15,77,163.7,194.5,688.8,75.9,20.0,-3.43,7.62,6,2.10,Stress
252738,REST,652,99955,-58.17,77,163.7,194.5,688.8,75.9,20.0,-3.44,7.62,6,2.09,Stress
253739,REST,655,100285,215.71,77,163.7,194.5,688.8,75.9,20.0,-3.46,7.62,6,2.08,Stress
254740,REST,659,101054,881.27,79,115.0,108.0,688.8,75.9,20.0,-0.64,7.62,6,3.49,Stress
255740,REST,581,99167,-988.96,79,114.6,106.8,656.7,37.2,8.0,-0.60,2.26,6,0.83,Rest
256741,REST,626,99782,-255.68,79,114.3,106.6,656.7,37.2,8.0,-0.61,2.26,6,0.82,Rest
257741,REST,656,99177,-767.27,79,113.6,106.9,656.7,37.2,8.0,-0.61,2.26,6,0.82,Rest
258742,REST,657,98875,-860.27,79,113.6,106.9,656.7,37.2,8.0,-0.61,2.26,6,0.82,Rest
259742,REST,657,99654,40.80,79,113.6,106.9,656.7,37.2,8.0,-0.61,2.26,6,0.82,Rest
260743,REST,358,98106,-1259.36,79,113.6,106.9,656.7,37.2,8.0,-0.61,2.26,6,0.82,Rest
261743,REST,334,99404,236.72,79,113.6,106.9,656.7,37.2,8.0,-0.61,2.26,6,0.82,Rest
262744,REST,360,99423,203.09,79,113.6,107.2,656.7,37.2,8.0,-0.61,2.26,6,0.82,Rest
263746,REST,379,100070,750.52,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
264785,REST,436,99974,485.66,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
265786,REST,469,100994,1292.28,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
266787,REST,371,99909,7.26,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
267787,REST,367,98962,-739.23,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
268788,REST,364,97248,-2041.96,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
269789,REST,646,98525,-446.05,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
270789,REST,655,97735,-891.52,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
271790,REST,376,100371,1558.84,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
272791,REST,383,99522,515.41,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
273791,REST,379,98728,-328.94,80,138.6,126.1,656.7,37.2,8.0,-1.39,2.26,3,2.26,Stress
274792,REST,422,98722,-383.87,80,139.5,158.9,656.7,37.2,8.0,-1.96,2.26,6,0.15,Rest
275793,REST,643,99286,123.37,79,142.7,159.4,656.7,37.2,8.0,-2.12,2.26,6,0.07,Rest
276793,REST,655,100873,1508.92,79,142.7,161.4,656.7,37.2,8.0,-2.15,2.26,6,0.05,Rest
277794,REST,428,101262,1653.84,79,142.7,161.9,656.7,37.2,8.0,-2.16,2.26,6,0.05,Rest
