timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
76418,REST,272,99302,888.47,75,102.2,138.8,,,,-0.11,,3,-0.11,Rest
77418,REST,263,97948,-474.95,76,101.2,133.9,,,,-0.02,,3,-0.02,Rest
78419,REST,262,98340,-21.45,75,99.9,128.8,,,,0.01,,3,0.01,Rest
79424,REST,256,98290,-26.28,76,99.1,128.6,,,,0.11,,3,0.11,Rest
80461,REST,258,97824,-414.64,76,99.2,128.4,,,,0.12,,3,0.12,Rest
81461,REST,282,99756,1340.55,77,98.7,128.4,,,,0.16,,3,0.16,Rest
82464,REST,271,98888,278.52,79,127.4,151.7,,,,-0.02,,0,,
83503,REST,276,99910,972.55,79,127.4,151.7,,,,-0.02,,0,,
84506,REST,283,99925,775.09,79,127.4,151.7,,,,-0.02,,0,,
85506,REST,283,99373,127.84,79,127.4,151.7,,,,-0.02,,0,,
86506,REST,281,100879,1390.60,79,127.4,151.7,,,,-0.02,,0,,
87507,REST,294,100259,462.61,79,128.3,162.9,,,,-0.03,,3,-0.03,Rest
88507,REST,288,100173,297.28,79,128.3,162.9,,,,-0.03,,0,,
89508,REST,289,100578,653.81,79,128.3,162.9,,,,-0.03,,0,,
90508,REST,284,99563,-365.33,80,126.3,165.6,,,,-0.00,,3,-0.00,Rest
91509,REST,281,99764,-148.81,80,125.4,165.7,,,,0.02,,3,0.02,Rest
92510,REST,278,99933,0.52,80,124.7,165.6,,,,0.04,,3,0.04,Rest
93511,REST,278,100014,127.11,80,124.7,165.6,,,,0.04,,3,0.04,Rest
94512,REST,274,99285,-541.07,80,124.7,165.4,,,,0.04,,3,0.04,Rest
95512,REST,276,99289,-468.87,80,124.7,165.4,,,,0.04,,3,0.04,Rest
96513,REST,280,99508,-142.92,80,125.0,147.7,,,,0.13,,3,0.13,Rest
97515,REST,274,99821,218.30,78,93.5,110.8,,,,0.52,,3,0.52,Rest
98515,REST,278,98708,-788.69,79,93.7,111.5,,,,0.54,,3,0.54,Rest
99516,REST,276,99111,-269.43,79,92.8,112.3,,,,0.56,,3,0.56,Rest
100516,REST,306,99910,514.27,80,125.2,154.5,,,,0.13,,3,0.13,Rest
101517,REST,284,99337,-172.19,80,125.2,154.5,,,,0.13,,0,,
102518,REST,271,98967,-474.51,80,125.2,154.5,,,,0.13,,0,,
103519,REST,267,100061,595.97,80,125.2,154.5,,,,0.13,,0,,
104521,REST,284,99663,133.10,80,125.2,154.5,,,,0.13,,0,,
105521,REST,281,99275,-258.06,80,125.2,154.5,,,,0.13,,0,,
106521,REST,291,99351,-139.03,80,125.2,154.5,,,,0.13,,0,,
107522,REST,286,99770,304.26,80,125.2,154.5,,,,0.13,,0,,
108523,REST,294,99561,114.03,80,125.9,182.6,,,,-0.08,,3,-0.08,Rest
109524,REST,294,98559,-813.01,80,126.8,182.6,,,,-0.11,,3,-0.11,Rest
110524,REST,292,98849,-490.27,80,127.5,182.0,,,,-0.13,,3,-0.13,Rest
111526,REST,294,99127,-175.00,79,128.3,181.4,750.1,0.0,0.0,-0.18,0.17,4,-0.09,Rest
112527,REST,292,99437,186.71,79,128.3,181.4,750.1,0.0,0.0,-0.18,0.17,4,-0.09,Rest
113528,REST,292,99700,485.78,79,129.9,181.4,750.1,0.0,0.0,-0.27,0.17,4,-0.16,Rest
114529,REST,289,98476,-671.06,78,129.8,181.4,750.1,0.0,0.0,-0.30,0.17,4,-0.18,Rest
115529,REST,287,98805,-317.67,78,130.5,181.6,750.1,0.0,0.0,-0.34,0.17,4,-0.21,Rest
116530,REST,283,98995,-109.92,78,132.1,181.7,750.1,0.0,0.0,-0.40,0.17,4,-0.25,Rest
117531,REST,283,99464,355.73,77,132.6,181.9,750.1,0.0,0.0,-0.43,0.17,4,-0.28,Rest
118532,REST,273,99854,729.77,77,133.1,162.6,750.1,0.0,0.0,-0.33,0.17,4,-0.21,Rest
119532,REST,273,98520,-593.73,75,98.7,148.5,750.1,0.0,0.0,-0.20,0.17,4,-0.11,Rest
120533,REST,271,99026,-51.59,75,98.7,148.6,750.1,0.0,0.0,-0.19,0.17,4,-0.10,Rest
121534,REST,288,98191,-808.62,75,98.7,148.6,750.1,0.0,0.0,-0.20,0.17,4,-0.11,Rest
122535,REST,290,98502,-362.20,74,99.8,148.8,750.1,0.0,0.0,-0.24,0.17,4,-0.13,Rest
123536,REST,289,98901,117.20,74,100.7,148.8,750.1,0.0,0.0,-0.27,0.17,4,-0.16,Rest
124537,REST,289,98124,-596.45,74,100.7,149.5,750.1,0.0,0.0,-0.28,0.17,4,-0.16,Rest
125537,REST,289,98236,-455.14,74,100.6,149.4,750.1,0.0,0.0,-0.28,0.17,4,-0.16,Rest
126538,REST,288,98658,-39.52,74,100.4,149.3,750.1,0.0,0.0,-0.30,0.17,4,-0.18,Rest
127540,REST,282,99516,715.66,74,101.2,149.3,750.1,0.0,0.0,-0.33,0.17,4,-0.21,Rest
128541,REST,283,99810,907.62,74,100.7,149.9,750.1,0.0,0.0,-0.35,0.17,4,-0.22,Rest
129580,REST,284,98453,-485.50,73,99.2,148.7,750.1,0.0,0.0,-0.37,0.17,4,-0.23,Rest
130581,REST,288,98256,-606.72,73,99.2,147.9,750.1,0.0,0.0,-0.36,0.17,4,-0.23,Rest
131582,REST,288,98630,-187.98,73,98.5,104.2,750.1,0.0,0.0,-0.04,0.17,4,0.01,Rest
132584,REST,290,99139,336.16,72,28.6,37.5,750.1,0.0,0.0,0.86,0.17,4,0.69,Rest
133584,REST,291,99445,625.39,72,28.6,38.2,750.1,0.0,0.0,0.86,0.17,4,0.69,Rest
134584,REST,292,98014,-776.09,72,30.0,40.0,750.1,0.0,0.0,0.85,0.17,4,0.68,Rest
135588,REST,289,98361,-395.19,72,30.0,41.1,750.1,0.0,0.0,0.84,0.17,4,0.67,Rest
136627,REST,291,98960,186.90,72,30.0,40.5,750.1,0.0,0.0,0.84,0.17,4,0.68,Rest
137627,REST,292,99004,172.17,71,37.0,45.7,750.1,0.0,0.0,0.70,0.17,4,0.56,Rest
138628,REST,291,99091,227.30,71,43.0,45.7,750.1,0.0,0.0,0.60,0.17,4,0.50,Rest
139628,REST,292,99656,767.84,71,43.5,47.4,750.1,0.0,0.0,0.58,0.17,4,0.47,Rest
140629,REST,284,99872,856.12,71,44.7,47.4,750.1,0.0,0.0,0.53,0.17,4,0.44,Rest
141630,REST,288,99644,615.61,70,46.4,46.8,750.1,0.0,0.0,0.49,0.17,4,0.41,Rest
142631,REST,292,98653,-350.41,70,48.6,48.1,750.1,0.0,0.0,0.44,0.17,4,0.37,Rest
143632,REST,293,97957,-986.79,70,52.2,50.6,750.1,0.0,0.0,0.35,0.17,4,0.31,Rest
144632,REST,283,97687,-1095.75,70,52.1,54.9,750.1,0.0,0.0,0.34,0.17,4,0.30,Rest
145633,REST,281,98091,-595.87,70,52.2,54.9,750.1,0.0,0.0,0.32,0.17,4,0.29,Rest
146634,REST,286,98226,-388.58,69,52.1,54.9,750.1,0.0,0.0,0.29,0.17,4,0.26,Rest
147635,REST,288,98749,201.69,69,52.1,56.4,736.7,0.0,0.0,0.28,-0.51,4,0.08,Rest
148636,REST,285,99015,484.59,69,52.1,56.9,736.7,0.0,0.0,0.27,-0.51,4,0.08,Rest
149636,REST,289,99482,889.48,69,53.1,55.5,736.7,0.0,0.0,0.26,-0.51,4,0.07,Rest
150638,REST,290,99320,642.88,69,50.8,55.9,736.7,0.0,0.0,0.22,-0.51,4,0.04,Rest
151638,REST,292,98736,-42.63,69,49.9,55.5,736.7,0.0,0.0,0.20,-0.51,4,0.02,Rest
152640,REST,290,98656,-199.68,68,50.1,54.9,736.7,0.0,0.0,0.18,-0.51,4,0.00,Rest
153640,REST,286,98713,-204.88,68,50.7,52.7,736.7,0.0,0.0,0.18,-0.51,4,0.00,Rest
154641,REST,285,98844,-101.84,68,49.0,54.2,736.7,0.0,0.0,0.17,-0.51,4,-0.00,Rest
155641,REST,281,99011,47.00,68,48.4,54.3,736.7,0.0,0.0,0.16,-0.51,4,-0.01,Rest
156642,REST,282,99124,181.02,68,45.9,54.3,736.7,0.0,0.0,0.16,-0.51,4,-0.01,Rest
157644,REST,285,99284,366.48,68,43.8,53.8,736.7,0.0,0.0,0.17,-0.51,4,0.00,Rest
158646,REST,283,98210,-649.89,68,43.8,53.7,736.7,0.0,0.0,0.17,-0.51,4,0.00,Rest
159647,REST,286,98055,-718.14,68,43.0,53.7,736.7,0.0,0.0,0.17,-0.51,4,-0.00,Rest
160647,REST,288,98540,-220.87,67,42.9,52.9,736.7,0.0,0.0,0.16,-0.51,4,-0.01,Rest
161647,REST,286,100025,1238.96,67,38.9,52.0,736.7,0.0,0.0,0.16,-0.51,4,-0.01,Rest
162648,REST,289,100442,1195.13,67,37.8,52.0,736.7,0.0,0.0,0.15,-0.51,4,-0.02,Rest
163649,REST,294,99217,-153.30,67,40.5,52.0,736.7,0.0,0.0,0.14,-0.51,4,-0.03,Rest
164649,REST,297,99427,87.14,67,47.2,68.7,736.7,0.0,0.0,-0.06,-0.51,4,-0.17,Rest
165650,REST,299,99356,39.46,67,47.1,68.9,736.7,0.0,0.0,-0.06,-0.51,4,-0.17,Rest
166651,REST,296,99334,63.09,67,48.4,68.5,736.7,0.0,0.0,-0.09,-0.51,4,-0.20,Rest
167652,REST,300,99569,350.86,67,48.3,70.0,736.7,0.0,0.0,-0.09,-0.51,4,-0.20,Rest
168653,REST,298,99668,458.49,67,49.6,71.6,736.7,0.0,0.0,-0.13,-0.51,4,-0.22,Rest
169653,REST,299,99052,-153.85,67,49.8,69.9,736.7,0.0,0.0,-0.12,-0.51,4,-0.21,Rest
170655,REST,298,99774,516.76,67,49.8,68.8,736.7,0.0,0.0,-0.11,-0.51,4,-0.21,Rest
171657,REST,271,101176,1511.23,67,48.7,70.0,736.7,0.0,0.0,-0.12,-0.51,4,-0.22,Rest
172658,REST,279,99772,-151.62,66,49.6,71.2,736.7,0.0,0.0,-0.16,-0.51,4,-0.24,Rest
173658,REST,295,99370,-524.70,66,52.7,70.0,736.7,0.0,0.0,-0.20,-0.51,4,-0.28,Rest
174658,REST,297,99405,-427.78,66,51.1,71.2,736.7,0.0,0.0,-0.21,-0.51,4,-0.29,Rest
175659,REST,293,99538,-276.91,66,51.6,71.2,736.7,0.0,0.0,-0.24,-0.51,4,-0.31,Rest
176661,REST,297,99599,-208.18,66,51.6,71.4,736.7,0.0,0.0,-0.24,-0.51,4,-0.31,Rest
177702,REST,297,99654,-92.87,66,51.8,71.7,736.7,0.0,0.0,-0.24,-0.51,4,-0.31,Rest
178704,REST,294,99840,148.28,66,52.2,71.7,736.7,0.0,0.0,-0.24,-0.51,4,-0.30,Rest
179742,REST,295,99311,-343.04,66,56.1,73.4,736.7,0.0,0.0,-0.24,-0.51,4,-0.31,Rest
180745,REST,295,99338,-278.31,67,62.0,72.2,736.7,0.0,0.0,-0.24,-0.51,4,-0.31,Rest
181785,REST,295,99589,-23.02,67,61.1,75.3,736.7,0.0,0.0,-0.27,-0.51,4,-0.33,Rest
182828,REST,270,101276,1543.46,66,61.1,75.7,736.7,0.0,0.0,-0.28,-0.51,4,-0.34,Rest
183865,REST,281,100572,618.09,67,62.9,79.9,733.9,20.3,4.0,-0.31,0.36,6,0.02,Rest
184866,REST,283,99667,-270.32,66,61.9,79.9,733.9,20.3,4.0,-0.33,0.36,6,0.02,Rest
185867,REST,293,99174,-676.93,66,61.9,79.9,733.9,20.3,4.0,-0.33,0.36,6,0.02,Rest
186868,REST,291,99270,-497.62,66,61.9,79.9,733.9,20.3,4.0,-0.33,0.36,6,0.02,Rest
187869,REST,295,99372,-334.30,66,62.0,80.3,733.9,20.3,4.0,-0.33,0.36,6,0.01,Rest
188870,REST,297,99604,-48.80,66,62.9,80.3,733.9,20.3,4.0,-0.33,0.36,6,0.02,Rest
189871,REST,279,101215,1438.34,66,62.9,81.6,733.9,20.3,4.0,-0.34,0.36,6,0.01,Rest
190871,REST,275,100999,999.37,67,63.8,80.2,733.9,20.3,4.0,-0.30,0.36,6,0.03,Rest
191872,REST,272,101337,1091.89,67,61.1,66.4,733.9,20.3,4.0,-0.20,0.36,6,0.08,Rest
192873,REST,278,102091,1492.89,67,56.1,65.0,733.9,20.3,4.0,-0.09,0.36,6,0.13,Rest
193874,REST,296,102266,1265.89,67,54.8,65.5,733.9,20.3,4.0,-0.06,0.36,6,0.15,Rest
194875,REST,300,101827,574.37,68,70.2,77.9,733.9,20.3,4.0,-0.20,0.36,6,0.08,Rest
195877,REST,292,101401,80.97,67,82.6,117.6,733.9,20.3,4.0,-0.65,0.36,6,-0.15,Rest
196877,REST,285,101062,-203.75,68,81.7,123.2,733.9,20.3,4.0,-0.67,0.36,6,-0.16,Rest
197877,REST,279,101009,-130.09,68,81.7,123.2,733.9,20.3,4.0,-0.67,0.36,6,-0.16,Rest
198878,REST,275,100593,-409.76,68,81.7,123.2,733.9,20.3,4.0,-0.67,0.36,6,-0.16,Rest
199879,REST,278,100159,-720.53,68,81.7,123.2,733.9,20.3,4.0,-0.67,0.36,6,-0.16,Rest
200880,REST,276,100094,-685.05,68,81.7,123.2,733.9,20.3,4.0,-0.67,0.36,6,-0.16,Rest
201881,REST,279,100200,-484.85,68,81.7,123.2,733.9,20.3,4.0,-0.67,0.36,6,-0.16,Rest
202881,REST,279,101347,562.62,68,81.7,123.2,733.9,20.3,4.0,-0.67,0.36,6,-0.16,Rest
203882,REST,276,100999,104.55,68,81.4,122.3,733.9,20.3,4.0,-0.65,0.36,6,-0.15,Rest
204884,REST,276,100999,95.44,68,81.2,121.1,733.9,20.3,4.0,-0.65,0.36,6,-0.15,Rest
205884,REST,274,100687,-177.77,68,80.3,120.4,733.9,20.3,4.0,-0.63,0.36,6,-0.13,Rest
206885,REST,268,100756,-23.61,68,80.3,120.4,733.9,20.3,4.0,-0.63,0.36,6,-0.13,Rest
207887,REST,268,100198,-458.04,68,80.3,120.4,733.9,20.3,4.0,-0.63,0.36,6,-0.13,Rest
208887,REST,274,99608,-898.05,68,80.3,120.4,733.9,20.3,4.0,-0.63,0.36,6,-0.13,Rest
209888,REST,273,99710,-668.87,68,80.3,120.4,733.9,20.3,4.0,-0.63,0.36,6,-0.13,Rest
210889,REST,274,100655,279.08,68,80.3,120.4,733.9,20.3,4.0,-0.63,0.36,6,-0.13,Rest
211889,REST,276,100653,205.05,68,80.3,119.7,733.9,20.3,4.0,-0.62,0.36,6,-0.13,Rest
212890,REST,277,100405,-69.38,68,80.3,120.4,733.9,20.3,4.0,-0.63,0.36,6,-0.13,Rest
213892,REST,277,100433,-18.70,68,78.6,119.4,733.9,20.3,4.0,-0.59,0.36,6,-0.12,Rest
214892,REST,277,100717,282.51,68,79.6,119.2,733.9,20.3,4.0,-0.61,0.36,6,-0.13,Rest
215892,REST,280,101530,995.10,68,79.6,119.0,733.9,20.3,4.0,-0.61,0.36,6,-0.13,Rest
216894,REST,279,101567,862.52,69,124.9,154.3,733.9,20.3,4.0,-1.10,0.36,6,-0.37,Rest
217896,REST,274,100696,-30.52,70,139.3,171.7,733.9,20.3,4.0,-1.25,0.36,6,-0.45,Rest
218898,REST,275,100257,-431.59,70,138.9,172.1,733.9,20.3,4.0,-1.26,0.36,6,-0.45,Rest
219938,REST,273,100139,-497.49,70,138.9,172.1,738.7,17.1,8.0,-1.26,0.92,3,0.92,Rest
220978,REST,276,100106,-448.76,70,138.9,172.1,738.7,17.1,8.0,-1.26,0.92,3,0.92,Rest
222017,REST,277,100566,83.27,70,138.9,172.1,738.7,17.1,8.0,-1.26,0.92,3,0.92,Rest
223018,REST,272,100238,-188.44,70,138.9,172.1,738.7,17.1,8.0,-1.26,0.92,3,0.92,Rest
224020,REST,270,100786,282.21,70,138.9,172.1,738.7,17.1,8.0,-1.26,0.92,3,0.92,Rest
225020,REST,272,100609,33.87,70,138.9,172.1,738.7,17.1,8.0,-1.26,0.92,3,0.92,Rest
226022,REST,275,100932,300.87,69,137.7,170.7,738.7,17.1,8.0,-1.28,0.92,6,-0.18,Rest
227022,REST,276,100947,240.90,69,138.8,171.3,738.7,17.1,8.0,-1.31,0.92,6,-0.19,Rest
228023,REST,275,100932,208.47,69,138.5,170.5,738.7,17.1,8.0,-1.29,0.92,6,-0.18,Rest
229026,REST,277,101019,288.48,69,139.1,170.6,738.7,17.1,8.0,-1.35,0.92,6,-0.21,Rest
230064,REST,276,100870,143.14,69,139.0,171.1,738.7,17.1,8.0,-1.35,0.92,6,-0.21,Rest
231065,REST,277,100240,-426.77,69,139.3,170.9,738.7,17.1,8.0,-1.36,0.92,6,-0.22,Rest
232066,REST,273,99986,-588.26,69,139.2,170.4,738.7,17.1,8.0,-1.37,0.92,6,-0.22,Rest
233067,REST,274,99967,-528.19,69,138.9,169.8,738.7,17.1,8.0,-1.35,0.92,6,-0.21,Rest
234068,REST,273,100105,-349.87,69,139.1,169.8,738.7,17.1,8.0,-1.38,0.92,6,-0.23,Rest
235068,REST,276,100346,-59.30,69,139.2,170.4,738.7,17.1,8.0,-1.37,0.92,6,-0.22,Rest
236069,REST,272,100665,261.50,69,139.5,170.9,738.7,17.1,8.0,-1.39,0.92,6,-0.23,Rest
237071,REST,274,101074,571.41,68,139.6,170.8,738.7,17.1,8.0,-1.41,0.92,6,-0.24,Rest
238071,REST,266,100766,259.92,68,132.5,139.5,738.7,17.1,8.0,-1.19,0.92,6,-0.13,Rest
239072,REST,268,100095,-364.62,69,124.8,134.6,738.7,17.1,8.0,-1.01,0.92,6,-0.04,Rest
240072,REST,270,100763,254.24,69,124.6,134.6,738.7,17.1,8.0,-0.98,0.92,6,-0.03,Rest
241073,REST,269,100760,173.27,71,168.9,160.4,738.7,17.1,8.0,-1.26,0.92,6,-0.17,Rest
242074,REST,271,100612,5.16,72,168.2,174.7,738.7,17.1,8.0,-1.33,0.92,6,-0.20,Rest
243075,REST,275,100492,-61.55,72,168.7,174.7,738.7,17.1,8.0,-1.35,0.92,6,-0.21,Rest
244076,REST,275,100687,204.35,72,168.7,174.7,738.7,17.1,8.0,-1.35,0.92,6,-0.21,Rest
245078,REST,280,100524,61.70,72,167.7,174.7,738.7,17.1,8.0,-1.32,0.92,6,-0.20,Rest
246117,REST,277,100708,249.29,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,6,-0.18,Rest
247118,REST,296,101970,1239.69,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
248119,REST,295,101995,944.20,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
249120,REST,299,101953,680.24,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
250121,REST,301,102136,695.91,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
251122,REST,298,101798,272.27,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
252123,REST,299,101500,20.00,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
253124,REST,299,100572,-766.09,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
254124,REST,290,100275,-896.80,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
255125,REST,290,100291,-699.74,72,166.3,174.8,738.7,17.1,8.0,-1.28,0.92,3,0.92,Rest
256127,REST,287,100592,-296.52,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
257127,REST,278,100823,-5.55,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
258129,REST,276,100950,177.13,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
259169,REST,278,100848,108.61,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
260170,REST,275,99911,-750.14,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
261171,REST,270,99784,-754.35,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
262171,REST,269,99700,-716.44,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
263172,REST,274,99953,-380.95,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
264172,REST,279,100090,-170.26,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
265173,REST,280,100257,61.28,72,166.3,174.8,747.5,21.7,4.0,-1.28,0.66,3,0.66,Rest
266176,REST,276,100482,340.68,72,165.4,174.9,747.5,21.7,4.0,-1.26,0.66,6,-0.30,Rest
267176,REST,273,99842,-280.75,73,163.9,146.2,747.5,21.7,4.0,-0.97,0.66,6,-0.16,Rest
268176,REST,269,99104,-874.46,73,163.9,146.2,747.5,21.7,4.0,-0.97,0.66,6,-0.16,Rest
269177,REST,268,99975,139.55,73,163.9,146.2,747.5,21.7,4.0,-0.97,0.66,6,-0.16,Rest
270178,REST,270,100467,614.61,73,163.9,146.2,747.5,21.7,4.0,-0.97,0.66,6,-0.16,Rest
271179,REST,270,100368,417.23,70,125.6,126.8,747.5,21.7,4.0,-0.76,0.66,6,-0.05,Rest
272180,REST,264,100515,448.09,71,125.1,126.1,747.5,21.7,4.0,-0.73,0.66,6,-0.03,Rest
273180,REST,269,101210,942.90,73,170.3,144.7,747.5,21.7,4.0,-0.97,0.66,3,0.66,Rest
