timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
96924,REST,555,95012,-2034.62,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
97927,REST,627,95199,-1499.10,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
98967,REST,547,94684,-1601.45,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
99969,REST,593,95017,-835.87,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
100970,REST,477,95269,-379.94,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
102008,REST,384,95545,37.24,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
103010,REST,400,94867,-499.50,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
104011,REST,429,95901,514.31,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
105012,REST,396,95025,-361.09,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
106012,REST,393,95519,152.75,71,122.5,159.3,570.8,158.1,28.0,0.27,,0,,
107013,REST,387,94540,-867.55,71,114.5,156.7,570.8,158.1,28.0,0.39,,3,0.39,Rest
108014,REST,424,94290,-989.80,71,114.4,156.7,570.8,158.1,28.0,0.39,,3,0.39,Rest
109015,REST,381,94590,-597.57,71,115.3,156.5,570.8,158.1,28.0,0.36,,3,0.36,Rest
110016,REST,368,94992,-120.20,71,115.1,117.9,570.8,158.1,28.0,0.51,,3,0.51,Rest
111017,REST,343,94882,-161.69,69,60.0,57.2,617.3,130.2,12.0,0.79,3.97,6,2.38,Stress
112017,REST,325,94887,-66.42,69,62.5,57.2,617.3,130.2,12.0,0.75,3.97,6,2.36,Stress
113018,REST,312,95882,876.02,69,64.2,56.7,617.3,130.2,12.0,0.74,3.97,6,2.35,Stress
114019,REST,310,95965,833.09,69,64.9,57.2,617.3,130.2,12.0,0.72,3.97,6,2.34,Stress
115020,REST,312,95609,447.96,69,69.1,59.0,617.3,130.2,12.0,0.66,3.97,6,2.31,Stress
116023,REST,314,95818,686.34,69,71.0,59.0,617.3,130.2,12.0,0.63,3.97,6,2.30,Stress
117023,REST,314,95207,85.93,68,70.5,57.8,617.3,130.2,12.0,0.62,3.97,6,2.29,Stress
118023,REST,313,94783,-334.95,68,70.9,57.4,617.3,130.2,12.0,0.61,3.97,6,2.29,Stress
119024,REST,305,94686,-425.63,68,70.5,57.9,617.3,130.2,12.0,0.62,3.97,6,2.29,Stress
120025,REST,300,94798,-337.95,69,70.3,57.9,617.3,130.2,12.0,0.64,3.97,6,2.30,Stress
121026,REST,293,95088,-53.55,69,70.3,58.4,617.3,130.2,12.0,0.64,3.97,6,2.30,Stress
122027,REST,375,95545,414.10,69,70.5,58.9,617.3,130.2,12.0,0.65,3.97,6,2.31,Stress
123028,REST,369,94302,-774.22,69,75.9,60.2,617.3,130.2,12.0,0.68,3.97,6,2.32,Stress
124028,REST,352,94462,-483.95,69,78.2,59.7,617.3,130.2,12.0,0.69,3.97,6,2.33,Stress
125030,REST,356,94698,-181.55,70,90.3,57.9,617.3,130.2,12.0,0.74,3.97,6,2.35,Stress
126030,REST,342,93474,-1195.80,70,90.3,57.9,617.3,130.2,12.0,0.74,3.97,6,2.35,Stress
127031,REST,339,94335,-231.98,70,90.3,57.9,617.3,130.2,12.0,0.74,3.97,6,2.35,Stress
128033,REST,326,95322,703.77,71,90.6,60.3,617.3,130.2,12.0,0.76,3.97,6,2.36,Stress
129033,REST,323,97290,2359.06,71,89.6,58.9,617.3,130.2,12.0,0.83,3.97,6,2.40,Stress
130034,REST,331,97297,1906.95,71,92.4,65.2,617.3,130.2,12.0,0.73,3.97,6,2.35,Stress
131037,REST,321,96709,1037.58,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,6,2.32,Stress
132037,REST,325,95699,-97.77,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
133038,REST,324,95215,-580.62,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
134039,REST,329,95142,-608.18,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
135039,REST,581,95406,-315.75,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
136040,REST,318,95289,-432.92,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
137040,REST,333,94911,-700.76,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
138043,REST,322,94904,-507.87,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
139083,REST,477,95127,-118.26,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
140083,REST,345,95103,-11.73,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
141086,REST,340,95285,283.02,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
142126,REST,323,95128,191.60,70,93.0,65.3,617.3,130.2,12.0,0.67,3.97,3,3.97,Stress
143127,REST,338,94946,75.50,69,93.1,63.5,617.3,130.2,12.0,0.61,3.97,6,2.29,Stress
144128,REST,533,94524,-283.22,69,89.6,59.8,617.3,130.2,12.0,0.55,3.97,6,2.26,Stress
145128,REST,539,93923,-793.23,68,88.5,63.3,617.3,130.2,12.0,0.52,3.97,6,2.24,Stress
146129,REST,501,93904,-755.10,68,89.6,63.3,617.3,130.2,12.0,0.48,3.97,6,2.22,Stress
147131,REST,497,94009,-617.09,68,89.6,63.8,660.6,194.9,30.0,0.48,9.51,6,4.99,Stress
148131,REST,478,94231,-369.33,68,89.6,62.1,660.6,194.9,30.0,0.48,9.51,6,4.99,Stress
149132,REST,432,94096,-477.89,68,89.6,60.3,660.6,194.9,30.0,0.46,9.51,6,4.98,Stress
150133,REST,469,94332,-210.66,68,90.4,60.2,660.6,194.9,30.0,0.45,9.51,6,4.98,Stress
151134,REST,463,94715,149.85,68,90.4,60.2,660.6,194.9,30.0,0.45,9.51,6,4.98,Stress
152135,REST,470,94527,-16.12,68,89.2,61.5,660.6,194.9,30.0,0.47,9.51,6,4.99,Stress
153135,REST,448,94881,386.22,68,89.2,60.2,660.6,194.9,30.0,0.48,9.51,6,4.99,Stress
154136,REST,444,94889,397.23,68,86.8,59.8,660.6,194.9,30.0,0.51,9.51,6,5.01,Stress
155138,REST,425,94121,-302.39,68,85.3,59.0,660.6,194.9,30.0,0.55,9.51,6,5.03,Stress
156138,REST,419,93710,-619.76,69,85.4,59.3,660.6,194.9,30.0,0.57,9.51,6,5.04,Stress
157139,REST,401,94221,-84.70,69,85.9,59.3,660.6,194.9,30.0,0.60,9.51,6,5.05,Stress
158140,REST,406,94712,374.88,69,86.8,58.8,660.6,194.9,30.0,0.62,9.51,6,5.06,Stress
159141,REST,392,95477,983.77,69,88.3,65.5,660.6,194.9,30.0,0.56,9.51,6,5.03,Stress
160142,REST,308,95844,1121.63,69,88.3,66.8,660.6,194.9,30.0,0.55,9.51,6,5.03,Stress
161143,REST,382,94934,108.98,69,86.0,65.5,660.6,194.9,30.0,0.54,9.51,6,5.02,Stress
162144,REST,363,94153,-650.45,68,83.2,65.9,660.6,194.9,30.0,0.52,9.51,6,5.01,Stress
163145,REST,336,94745,-17.48,68,80.6,64.6,660.6,194.9,30.0,0.51,9.51,6,5.01,Stress
164146,REST,322,94824,12.41,68,73.0,65.0,660.6,194.9,30.0,0.52,9.51,6,5.01,Stress
165148,REST,346,94981,168.22,68,69.2,62.4,660.6,194.9,30.0,0.53,9.51,6,5.02,Stress
166148,REST,340,94142,-583.37,68,72.1,53.3,660.6,194.9,30.0,0.56,9.51,6,5.03,Stress
167149,REST,354,94288,-306.08,68,72.1,53.3,660.6,194.9,30.0,0.56,9.51,6,5.03,Stress
168149,REST,395,93839,-578.41,68,72.1,53.3,660.6,194.9,30.0,0.56,9.51,6,5.03,Stress
169150,REST,375,94759,368.92,68,72.1,53.3,660.6,194.9,30.0,0.56,9.51,6,5.03,Stress
170151,REST,360,95447,859.86,69,79.1,53.7,660.6,194.9,30.0,0.64,9.51,6,5.07,Stress
171152,REST,359,95258,453.45,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
172153,REST,363,96176,1183.23,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
173155,REST,358,95855,515.64,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
174155,REST,359,95159,-268.39,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
175156,REST,366,94863,-495.38,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
176158,REST,363,94665,-532.34,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
177158,REST,367,93638,-1339.67,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
178159,REST,376,95429,649.84,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
179160,REST,371,94420,-367.38,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
180161,REST,313,94627,2.30,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
181161,REST,312,94376,-124.09,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
182164,REST,309,92940,-1366.70,72,138.1,104.6,660.6,194.9,30.0,0.52,9.51,3,9.51,Stress
183167,REST,313,92717,-1367.59,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
184204,REST,314,92744,-1129.71,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
185205,REST,314,92834,-884.02,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
186207,REST,315,93281,-327.27,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
187247,REST,314,93728,182.41,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
188248,REST,310,93833,317.31,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
189249,REST,298,92521,-909.82,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
190249,REST,298,92655,-678.48,72,138.1,104.6,620.3,164.7,26.0,0.52,7.36,3,7.36,Stress
191252,REST,298,92979,-317.16,72,134.9,122.0,620.3,164.7,26.0,0.51,7.36,6,3.93,Stress
192291,REST,296,93681,343.14,72,134.9,121.2,620.3,164.7,26.0,0.52,7.36,6,3.94,Stress
193292,REST,305,94003,617.35,73,132.7,121.8,620.3,164.7,26.0,0.58,7.36,6,3.97,Stress
194293,REST,307,93832,421.02,73,131.1,122.7,620.3,164.7,26.0,0.61,7.36,6,3.98,Stress
195294,REST,302,92921,-494.87,73,130.2,122.5,620.3,164.7,26.0,0.63,7.36,6,3.99,Stress
196294,REST,310,92931,-476.15,73,128.2,122.5,620.3,164.7,26.0,0.66,7.36,6,4.01,Stress
197297,REST,301,93884,422.57,74,125.5,121.8,620.3,164.7,26.0,0.72,7.36,6,4.04,Stress
198336,REST,306,94671,955.51,74,125.2,122.5,620.3,164.7,26.0,0.76,7.36,6,4.06,Stress
199337,REST,310,94837,929.54,74,122.4,125.1,620.3,164.7,26.0,0.81,7.36,6,4.09,Stress
200338,REST,304,94168,100.16,75,121.6,125.1,620.3,164.7,26.0,0.85,7.36,6,4.10,Stress
201339,REST,306,94550,358.33,77,144.7,145.3,620.3,164.7,26.0,0.88,7.36,6,4.12,Stress
202340,REST,304,94957,669.87,78,157.7,146.0,620.3,164.7,26.0,0.95,7.36,6,4.15,Stress
203342,REST,306,94661,301.40,78,153.7,157.3,620.3,164.7,26.0,0.99,7.36,6,4.17,Stress
204342,REST,304,93922,-417.79,79,152.2,157.3,620.3,164.7,26.0,1.04,7.36,6,4.20,Stress
205343,REST,306,94172,-105.45,79,151.6,157.4,620.3,164.7,26.0,1.06,7.36,6,4.21,Stress
206344,REST,309,94763,481.12,79,151.0,157.3,620.3,164.7,26.0,1.08,7.36,6,4.22,Stress
207345,REST,309,94540,172.30,79,149.0,156.9,620.3,164.7,26.0,1.14,7.36,6,4.25,Stress
208348,REST,311,94557,82.98,79,149.5,157.1,620.3,164.7,26.0,1.12,7.36,6,4.24,Stress
209387,REST,313,94766,216.83,79,149.5,156.6,620.3,164.7,26.0,1.12,7.36,6,4.24,Stress
210387,REST,299,95531,904.11,79,149.4,156.8,620.3,164.7,26.0,1.10,7.36,6,4.23,Stress
211388,REST,295,94582,-108.98,79,149.4,157.4,620.3,164.7,26.0,1.07,7.36,6,4.21,Stress
212389,REST,294,94936,190.73,79,149.6,134.4,620.3,164.7,26.0,1.16,7.36,6,4.26,Stress
213391,REST,297,96371,1317.83,77,116.4,111.9,620.3,164.7,26.0,1.17,7.36,6,4.26,Stress
214391,REST,303,95351,185.05,79,137.6,126.6,620.3,164.7,26.0,1.22,7.36,6,4.29,Stress
215393,REST,311,94877,-290.42,79,139.6,168.4,620.3,164.7,26.0,1.10,7.36,6,4.23,Stress
216393,REST,310,95199,31.24,80,138.3,168.4,620.3,164.7,26.0,1.18,7.36,6,4.27,Stress
217394,REST,305,95168,-36.69,81,135.6,168.5,620.3,164.7,26.0,1.37,7.36,6,4.36,Stress
218395,REST,307,95377,152.86,82,133.3,168.5,620.3,164.7,26.0,1.46,7.36,6,4.41,Stress
219397,REST,310,95629,257.07,83,132.0,167.9,706.5,240.4,12.0,1.54,8.52,3,8.52,Stress
220398,REST,312,95606,180.83,83,131.8,166.6,706.5,240.4,12.0,1.56,8.52,6,5.04,Stress
221398,REST,310,95870,409.81,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,6,5.11,Stress
222399,REST,306,95068,-431.27,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
223400,REST,307,94859,-588.45,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
224400,REST,311,94888,-404.19,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
225402,REST,309,98585,3206.03,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
226402,REST,323,98590,2476.05,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
227403,REST,324,96154,-172.40,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
228405,REST,323,95826,-454.11,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
229406,REST,320,95803,-373.74,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
230448,REST,321,95202,-856.57,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
231487,REST,325,94429,-1454.36,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
232488,REST,322,94600,-1130.65,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
233490,REST,322,94918,-689.45,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
234529,REST,323,95196,-369.99,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
235531,REST,313,95168,-349.08,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
236532,REST,305,94883,-457.98,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
237532,REST,370,96658,1325.38,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
238533,REST,337,95152,-402.12,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
239534,REST,330,94005,-1515.91,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
240537,REST,352,95105,-262.68,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
241577,REST,314,96468,1021.84,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
242577,REST,314,96067,477.30,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
243577,REST,312,94460,-1027.88,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
244579,REST,313,94646,-752.10,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
245579,REST,315,94882,-419.51,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
246580,REST,401,95517,201.97,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
247581,REST,347,95705,402.28,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
248581,REST,345,96085,759.62,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
249582,REST,370,96307,925.02,85,138.2,174.0,706.5,240.4,12.0,1.69,8.52,3,8.52,Stress
250583,REST,359,94768,-604.41,85,138.2,186.5,706.5,240.4,12.0,1.65,8.52,6,5.09,Stress
251584,REST,319,94853,-506.16,84,140.8,186.9,706.5,240.4,12.0,1.60,8.52,6,5.06,Stress
252585,REST,403,95411,26.48,84,145.6,171.7,706.5,240.4,12.0,1.56,8.52,6,5.04,Stress
253586,REST,320,95885,413.02,82,131.9,171.2,706.5,240.4,12.0,1.41,8.52,6,4.96,Stress
254587,REST,314,95320,-187.73,80,123.7,157.6,706.5,240.4,12.0,1.30,8.52,6,4.91,Stress
255587,REST,315,95179,-217.84,79,127.2,157.6,703.0,220.1,24.0,1.24,9.87,6,5.55,Stress
256588,REST,609,97757,2099.91,80,150.1,193.4,703.0,220.1,24.0,1.07,9.87,6,5.47,Stress
257590,REST,546,97183,1219.44,80,150.1,193.4,703.0,220.1,24.0,1.07,9.87,3,9.87,Stress
258590,REST,352,96110,-35.17,80,150.1,193.4,703.0,220.1,24.0,1.07,9.87,3,9.87,Stress
259592,REST,402,96259,101.55,80,150.1,193.4,703.0,220.1,24.0,1.07,9.87,3,9.87,Stress
260592,REST,321,96368,176.59,80,150.1,193.4,703.0,220.1,24.0,1.07,9.87,3,9.87,Stress
