timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
132528,REST,318,97597,285.45,80,148.1,224.9,706.8,0.0,0.0,1.29,-0.09,4,0.94,Rest
133530,REST,318,97798,482.35,80,145.5,220.6,706.8,0.0,0.0,1.35,-0.09,4,0.99,Rest
134530,REST,318,97126,-170.75,79,144.1,213.4,706.8,0.0,0.0,1.35,-0.09,4,0.99,Rest
135531,REST,318,96635,-609.41,79,141.8,210.0,706.8,0.0,0.0,1.41,-0.09,4,1.04,Stress
136532,REST,317,96765,-415.43,78,143.3,194.0,706.8,0.0,0.0,1.52,-0.09,4,1.12,Stress
137532,REST,317,97303,130.20,77,122.5,168.3,706.8,0.0,0.0,1.95,-0.09,4,1.44,Stress
138534,REST,318,97540,354.81,77,121.2,168.4,706.8,0.0,0.0,2.00,-0.09,4,1.48,Stress
139534,REST,315,97794,586.22,77,122.4,169.0,706.8,0.0,0.0,1.95,-0.09,4,1.44,Stress
140535,REST,318,96788,-410.72,76,124.6,169.9,706.8,0.0,0.0,1.85,-0.09,4,1.37,Stress
141536,REST,313,96445,-719.74,76,125.7,170.2,706.8,0.0,0.0,1.80,-0.09,4,1.33,Stress
142537,REST,316,96500,-628.72,75,131.2,171.4,706.8,0.0,0.0,1.64,-0.09,4,1.21,Stress
143537,REST,317,97183,69.19,75,131.2,135.9,706.8,0.0,0.0,2.01,-0.09,4,1.49,Stress
144538,REST,316,97604,404.84,74,93.6,107.2,706.8,0.0,0.0,2.77,-0.09,4,2.05,Stress
145539,REST,311,97570,302.11,73,93.8,107.4,706.8,0.0,0.0,2.72,-0.09,4,2.02,Stress
146540,REST,315,97829,530.92,73,93.9,100.9,706.8,0.0,0.0,2.75,-0.09,4,2.04,Stress
147541,REST,316,96407,-815.09,72,77.5,96.9,699.2,0.0,0.0,2.94,-0.93,4,1.97,Stress
148541,REST,316,95790,-1273.59,72,76.8,96.8,699.2,0.0,0.0,2.91,-0.93,4,1.95,Stress
149542,REST,316,96606,-341.30,71,76.4,96.9,699.2,0.0,0.0,2.90,-0.93,4,1.95,Stress
150545,REST,315,97040,87.75,71,75.0,95.7,699.2,0.0,0.0,2.92,-0.93,4,1.96,Stress
151545,REST,313,97183,210.56,71,69.8,94.2,699.2,0.0,0.0,2.95,-0.93,4,1.98,Stress
152545,REST,311,97439,470.98,70,69.3,94.5,699.2,0.0,0.0,2.93,-0.93,4,1.96,Stress
153545,REST,311,97398,473.54,70,68.7,83.7,699.2,0.0,0.0,3.04,-0.93,4,2.05,Stress
154546,REST,312,96155,-695.60,69,42.3,62.0,699.2,0.0,0.0,3.61,-0.93,4,2.47,Stress
155547,REST,315,96028,-775.13,69,42.2,62.2,699.2,0.0,0.0,3.60,-0.93,4,2.47,Stress
156551,REST,313,96012,-748.02,69,43.1,63.5,699.2,0.0,0.0,3.55,-0.93,4,2.43,Stress
157589,REST,313,95932,-629.05,69,43.1,63.5,699.2,0.0,0.0,3.55,-0.93,4,2.43,Stress
158591,REST,315,96710,263.23,69,43.1,63.5,699.2,0.0,0.0,3.55,-0.93,4,2.43,Stress
159591,REST,313,94861,-1443.82,70,54.0,69.6,699.2,0.0,0.0,3.38,-0.93,4,2.30,Stress
160592,REST,315,95072,-1042.78,70,52.9,71.0,699.2,0.0,0.0,3.37,-0.93,4,2.29,Stress
161593,REST,315,95777,-216.95,70,52.7,70.8,699.2,0.0,0.0,3.39,-0.93,4,2.31,Stress
162594,REST,317,96805,805.70,70,52.8,69.7,699.2,0.0,0.0,3.41,-0.93,4,2.32,Stress
163595,REST,316,94869,-1057.70,70,59.8,70.9,699.2,0.0,0.0,3.33,-0.93,4,2.27,Stress
164596,REST,310,95379,-389.69,71,64.3,69.6,699.2,0.0,0.0,3.32,-0.93,4,2.26,Stress
165600,REST,312,94138,-1493.59,69,113.3,137.4,699.2,0.0,0.0,1.61,-0.93,4,0.98,Rest
166636,REST,310,93902,-1384.60,69,113.3,137.4,699.2,0.0,0.0,1.61,-0.93,4,0.98,Rest
167638,REST,309,92713,-2207.78,69,113.3,137.4,699.2,0.0,0.0,1.61,-0.93,4,0.98,Rest
168638,REST,311,95333,508.52,69,113.3,137.4,699.2,0.0,0.0,1.61,-0.93,4,0.98,Rest
169639,REST,311,95993,1009.00,69,113.3,137.4,699.2,0.0,0.0,1.61,-0.93,1,,
170642,REST,311,96590,1464.64,69,113.3,137.4,699.2,0.0,0.0,1.61,-0.93,1,,
171642,REST,311,96424,1104.45,69,113.3,163.8,699.2,0.0,0.0,1.33,-0.93,4,0.77,Rest
172681,REST,310,94625,-746.63,70,113.7,163.7,699.2,0.0,0.0,1.36,-0.93,4,0.79,Rest
173682,REST,309,94857,-503.83,69,113.4,163.4,699.2,0.0,0.0,1.36,-0.93,4,0.79,Rest
174685,REST,311,94921,-423.70,69,113.8,162.5,699.2,0.0,0.0,1.35,-0.93,4,0.78,Rest
175724,REST,310,95875,573.37,70,111.0,161.7,699.2,0.0,0.0,1.46,-0.93,4,0.86,Rest
176724,REST,309,96117,838.21,70,111.0,161.7,699.2,0.0,0.0,1.46,-0.93,4,0.86,Rest
177726,REST,311,94359,-871.05,70,111.0,161.7,699.2,0.0,0.0,1.46,-0.93,4,0.86,Rest
178728,REST,310,93872,-1256.57,70,110.9,161.3,699.2,0.0,0.0,1.47,-0.93,4,0.87,Rest
179728,REST,310,94006,-1002.62,70,112.3,162.7,699.2,0.0,0.0,1.39,-0.93,4,0.81,Rest
180728,REST,310,94211,-719.02,69,112.8,162.8,699.2,0.0,0.0,1.36,-0.93,4,0.79,Rest
181728,REST,309,94503,-376.15,69,113.3,162.6,699.2,0.0,0.0,1.35,-0.93,4,0.78,Rest
182730,REST,308,94803,-82.48,69,114.4,162.8,699.2,0.0,0.0,1.29,-0.93,4,0.74,Rest
183730,REST,309,95263,330.80,69,115.3,162.1,709.2,0.0,0.0,1.25,0.18,4,0.98,Rest
184731,REST,308,96319,1283.91,69,115.0,162.6,709.2,0.0,0.0,1.26,0.18,4,0.99,Rest
185732,REST,307,95878,764.95,69,115.0,162.4,709.2,0.0,0.0,1.26,0.18,4,0.99,Rest
186732,REST,303,96018,847.35,69,114.8,161.9,709.2,0.0,0.0,1.27,0.18,4,1.00,Stress
187733,REST,300,94647,-562.27,69,114.8,162.0,709.2,0.0,0.0,1.27,0.18,4,1.00,Rest
188734,REST,296,94411,-838.78,69,114.7,161.3,709.2,0.0,0.0,1.27,0.18,4,1.00,Rest
189735,REST,301,95208,-53.20,69,114.4,158.6,709.2,0.0,0.0,1.31,0.18,4,1.03,Stress
190735,REST,296,95400,103.17,69,112.6,158.6,709.2,0.0,0.0,1.32,0.18,4,1.03,Stress
191736,REST,299,95477,193.59,68,108.8,157.2,709.2,0.0,0.0,1.35,0.18,4,1.06,Stress
192737,REST,303,96425,1076.01,68,108.7,157.4,709.2,0.0,0.0,1.33,0.18,4,1.04,Stress
193739,REST,299,95823,429.08,68,112.5,158.4,709.2,0.0,0.0,1.29,0.18,4,1.01,Stress
194739,REST,300,94345,-951.22,67,112.8,169.2,709.2,0.0,0.0,1.08,0.18,4,0.86,Rest
195740,REST,297,94785,-451.15,67,110.9,174.9,709.2,0.0,0.0,1.04,0.18,4,0.83,Rest
196740,REST,294,95680,486.14,67,110.8,128.7,709.2,0.0,0.0,1.52,0.18,4,1.19,Stress
197741,REST,295,96044,860.33,69,67.6,93.8,709.2,0.0,0.0,2.78,0.18,4,2.13,Stress
198742,REST,300,95929,714.34,68,66.7,95.3,709.2,0.0,0.0,2.75,0.18,4,2.11,Stress
199743,REST,302,94054,-1059.70,69,67.8,95.3,709.2,0.0,0.0,2.74,0.18,4,2.10,Stress
200744,REST,303,94546,-575.14,69,67.6,94.5,709.2,0.0,0.0,2.78,0.18,4,2.13,Stress
201744,REST,300,95054,-10.16,69,67.6,94.2,709.2,0.0,0.0,2.78,0.18,4,2.13,Stress
202749,REST,299,95193,252.69,69,70.6,95.4,709.2,0.0,0.0,2.75,0.18,4,2.11,Stress
203786,REST,300,93324,-1429.72,69,71.5,95.6,709.2,0.0,0.0,2.76,0.18,4,2.11,Stress
204787,REST,302,93371,-1187.13,69,71.5,95.6,709.2,0.0,0.0,2.76,0.18,4,2.11,Stress
205787,REST,300,93585,-777.66,69,71.5,95.6,709.2,0.0,0.0,2.76,0.18,4,2.11,Stress
206788,REST,303,93725,-463.23,69,72.1,94.7,709.2,0.0,0.0,2.73,0.18,4,2.10,Stress
207789,REST,304,94369,287.09,69,70.0,94.8,709.2,0.0,0.0,2.79,0.18,4,2.14,Stress
208791,REST,305,94521,514.41,69,69.2,94.8,709.2,0.0,0.0,2.82,0.18,4,2.16,Stress
209791,REST,305,94845,849.09,70,67.0,95.2,709.2,0.0,0.0,2.87,0.18,4,2.20,Stress
210792,REST,301,94864,481.92,70,65.3,95.3,709.2,0.0,0.0,2.95,0.18,4,2.26,Stress
211792,REST,302,94758,143.70,70,65.3,96.4,709.2,0.0,0.0,2.94,0.18,4,2.25,Stress
212794,REST,299,94710,2.55,70,65.3,96.1,709.2,0.0,0.0,2.94,0.18,4,2.25,Stress
213795,REST,296,94633,-53.73,70,64.9,96.1,709.2,0.0,0.0,2.99,0.18,4,2.29,Stress
214795,REST,298,93224,-1318.36,70,64.9,96.1,709.2,0.0,0.0,2.99,0.18,4,2.29,Stress
215797,REST,300,92916,-1387.24,70,64.9,96.1,709.2,0.0,0.0,2.99,0.18,4,2.29,Stress
216837,REST,299,94268,65.63,70,64.9,96.1,709.2,0.0,0.0,2.99,0.18,4,2.29,Stress
217838,REST,297,94713,399.40,70,64.9,96.1,709.2,0.0,0.0,2.99,0.18,4,2.29,Stress
218838,REST,293,96689,2281.26,71,65.4,96.4,709.2,0.0,0.0,3.00,0.18,4,2.30,Stress
219838,REST,294,96812,2033.73,71,65.4,97.7,720.0,0.0,0.0,2.98,1.39,4,2.59,Stress
220839,REST,295,94477,-554.00,71,72.4,104.1,720.0,0.0,0.0,2.85,1.39,4,2.48,Stress
221840,REST,290,94328,-778.59,71,77.6,119.7,720.0,0.0,0.0,2.56,1.39,4,2.27,Stress
222841,REST,286,94545,-560.40,71,77.6,119.7,720.0,0.0,0.0,2.56,1.39,4,2.27,Stress
223843,REST,285,94708,-392.26,71,77.8,117.9,720.0,0.0,0.0,2.56,1.39,4,2.27,Stress
224843,REST,292,95288,269.25,70,74.5,102.8,720.0,0.0,0.0,2.75,1.39,4,2.41,Stress
225844,REST,290,96124,1086.55,71,65.5,92.9,720.0,0.0,0.0,3.07,1.39,4,2.65,Stress
226844,REST,290,94516,-499.91,70,60.6,91.1,720.0,0.0,0.0,3.11,1.39,4,2.68,Stress
227845,REST,289,93869,-1037.19,70,59.8,88.3,720.0,0.0,0.0,3.14,1.39,4,2.70,Stress
228846,REST,290,94351,-515.62,70,58.4,88.0,720.0,0.0,0.0,3.19,1.39,4,2.74,Stress
229847,REST,287,95437,524.50,70,58.4,86.9,720.0,0.0,0.0,3.20,1.39,4,2.75,Stress
230849,REST,285,95376,417.47,71,69.6,92.5,720.0,0.0,0.0,3.02,1.39,4,2.61,Stress
231849,REST,286,95397,416.08,70,77.8,116.8,720.0,0.0,0.0,2.56,1.39,4,2.27,Stress
232849,REST,288,95040,-85.86,70,76.0,121.8,720.0,0.0,0.0,2.52,1.39,4,2.23,Stress
233851,REST,291,95476,238.73,70,75.7,121.8,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
234851,REST,331,96860,1167.38,70,77.4,121.4,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
235852,REST,334,96212,419.55,70,78.8,126.6,720.0,0.0,0.0,2.42,1.39,4,2.16,Stress
236853,REST,334,95807,174.11,70,79.3,130.0,720.0,0.0,0.0,2.40,1.39,4,2.15,Stress
237854,REST,338,94095,-1339.23,70,79.3,130.0,720.0,0.0,0.0,2.40,1.39,4,2.15,Stress
238854,REST,337,94369,-912.91,71,79.1,130.0,720.0,0.0,0.0,2.41,1.39,4,2.16,Stress
239855,REST,339,94582,-597.66,71,77.9,129.7,720.0,0.0,0.0,2.46,1.39,4,2.19,Stress
240856,REST,332,94511,-555.10,71,77.7,128.9,720.0,0.0,0.0,2.49,1.39,4,2.21,Stress
241857,REST,313,95588,661.03,71,77.7,128.9,720.0,0.0,0.0,2.49,1.39,4,2.21,Stress
242858,REST,313,93496,-1315.30,71,77.3,128.1,720.0,0.0,0.0,2.49,1.39,4,2.22,Stress
243859,REST,312,93850,-792.79,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
244859,REST,306,94291,-215.30,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
245860,REST,303,92669,-1600.09,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
246861,REST,305,92805,-1143.53,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
247866,REST,303,92465,-1144.48,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
248904,REST,305,93151,-143.21,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
249904,REST,304,90967,-2090.35,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
250905,REST,298,94182,1308.92,71,77.5,128.3,720.0,0.0,0.0,2.51,1.39,4,2.23,Stress
251905,REST,295,94776,1446.29,73,117.4,151.5,720.0,0.0,0.0,1.75,1.39,4,1.66,Stress
252906,REST,302,95797,2226.52,73,117.4,151.5,720.0,0.0,0.0,1.75,1.39,1,,
253908,REST,303,95643,1593.13,73,117.4,151.5,720.0,0.0,0.0,1.75,1.39,1,,
254909,REST,301,95709,1307.16,73,117.4,151.5,720.0,0.0,0.0,1.75,1.39,1,,
255910,REST,301,96773,1930.48,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
256911,REST,304,97404,2068.45,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
257912,REST,304,96267,617.29,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
258912,REST,307,96204,401.51,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
259913,REST,308,96324,471.95,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
260914,REST,306,95985,-4.24,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
261914,REST,305,95890,-53.05,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
262915,REST,304,94575,-1202.43,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
263916,REST,304,95467,-68.95,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
264918,REST,315,97440,1765.08,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
265919,REST,343,96543,690.56,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
266919,REST,301,93070,-2535.13,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
267919,REST,289,96397,683.52,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
268921,REST,286,96273,457.02,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
269921,REST,284,94085,-1556.22,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
270923,REST,285,94518,-1007.61,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
271923,REST,286,95857,141.66,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
272925,REST,287,95508,-160.12,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
273965,REST,289,96335,604.83,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
274965,REST,288,93999,-1600.80,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
275966,REST,286,94604,-716.41,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
276967,REST,283,94825,-283.30,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
277968,REST,282,93932,-1017.15,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
278968,REST,286,93751,-972.77,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
279969,REST,282,94361,-166.84,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
280970,REST,287,94723,283.19,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
281971,REST,289,93606,-770.16,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
282972,REST,286,93641,-651.89,73,117.4,151.5,720.8,0.0,0.0,1.75,1.47,1,,
283973,REST,286,93904,-285.81,73,117.4,172.0,720.8,0.0,0.0,1.54,1.47,4,1.52,Stress
284974,REST,287,94489,387.21,73,117.9,172.0,720.8,0.0,0.0,1.56,1.47,4,1.54,Stress
285974,REST,286,93260,-755.25,73,117.9,171.3,720.8,0.0,0.0,1.60,1.47,4,1.57,Stress
286976,REST,286,93515,-380.19,74,118.6,167.6,720.8,0.0,0.0,1.68,1.47,4,1.63,Stress
287976,REST,287,94145,323.76,73,115.9,157.3,720.8,0.0,0.0,1.80,1.47,4,1.72,Stress
