5873,97929
5883,97827
5893,97709
5904,97593
5914,97508
5924,97454
5934,97434
5944,97440
5954,97463
5964,97502
5974,97555
5984,97615
5994,97667
6004,97711
6015,97743
6025,97777
6035,97801
6045,97820
6055,97838
6065,97859
6076,97877
6086,97887
6096,97897
6106,97905
6116,97912
6126,97912
6136,97912
6147,97913
6157,97911
6167,97908
6177,97905
6187,97911
6197,97913
6207,97917
6217,97923
6227,97936
6237,97939
6247,97958
6258,97966
6268,97981
6278,97996
6288,98004
6299,98012
6309,98016
6319,98024
6329,98029
6339,98041
6349,98047
6359,98046
6370,98053
6380,98058
6390,98062
6400,98065
6410,98061
6420,98048
6430,98010
6440,97932
6450,97821
6460,97688
6470,97554
6480,97458
6490,97392
6500,97348
6512,97342
6522,97351
6532,97373
6542,97407
6552,97444
6562,97483
6572,97524
6582,97556
6592,97583
6602,97611
6612,97631
6622,97662
6633,97692
6643,97726
6653,97758
6663,97781
6673,97801
6683,97816
6693,97822
6703,97821
6713,97821
6723,97813
6733,97803
6744,97796
6755,97792
6765,97796
6775,97802
6785,97815
6795,97824
6805,97842
6815,97861
6825,97883
6835,97906
6845,97924
6855,97941
6865,97956
6875,97971
6886,97988
6896,97998
6906,98012
6916,98023
6926,98035
6936,98048
6946,98057
6956,98067
6967,98077
6977,98082
6987,98082
6997,98078
7008,98042
7018,97972
7028,97869
7038,97733
7048,97603
7058,97495
7068,97425
7078,97389
7088,97375
7098,97384
7108,97402
7118,97438
7129,97471
7139,97505
7149,97536
7159,97568
7169,97606
7179,97641
7190,97676
7200,97711
7210,97748
7220,97781
7230,97810
7240,97839
7250,97860
7261,97880
7271,97889
7281,97895
7291,97902
7301,97899
7311,97892
7321,97890
7331,97888
7341,97889
7351,97887
7362,97894
7371,97903
7382,97917
7392,97926
7403,97940
7413,97952
7423,97964
7433,97983
7443,97993
7453,98003
7463,98012
7473,98029
7483,98038
7493,98052
7504,98065
7514,98072
7524,98086
7534,98096
7544,98110
7554,98117
7564,98122
7574,98118
7584,98085
7594,98024
7604,97928
7614,97797
7626,97660
7636,97549
7646,97473
7656,97431
7666,97416
7676,97419
7686,97443
7696,97473
7706,97505
7716,97541
7726,97576
7736,97607
7747,97633
7757,97656
7767,97676
7777,97695
7787,97729
7797,97753
7807,97786
7817,97813
7827,97835
7837,97847
