pc_time_iso,elapsed_pc_s,seq,missing_since_prev,total_missing_packets,mean_hr,final_ppg_stress_score,final_gsr_stress_score,integrated_stress_score,integrated_level_code,integrated_level,mode_code,mode,ppg_ready,gsr_ready,label_valid,measuring,raw_hex
2026-05-06T21:59:51.748,45.120,20,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,14 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:52.708,46.080,21,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,15 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:53.788,47.160,22,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,16 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:54.807,48.180,23,0,0,101.283,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,17 00 da 90 ca 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:55.768,49.140,24,0,0,101.067,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,18 00 35 22 ca 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:56.847,50.220,25,0,0,100.756,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,19 00 e7 82 c9 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:57.748,51.120,26,0,0,100.587,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1a 00 6b 2c c9 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:58.768,52.140,27,0,0,100.533,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1b 00 f7 10 c9 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T21:59:59.788,53.160,28,0,0,100.945,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1c 00 b4 e3 c9 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:00.808,54.180,29,0,0,100.945,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1d 00 b4 e3 c9 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:01.828,55.200,30,0,0,100.865,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1e 00 a7 ba c9 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:02.848,56.220,31,0,0,100.795,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1f 00 20 97 c9 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:03.868,57.240,32,0,0,101.090,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,20 00 2d 2e ca 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:04.888,58.260,33,0,0,102.050,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,21 00 93 19 cc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:05.847,59.220,34,0,0,102.050,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,22 00 93 19 cc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:06.868,60.240,35,0,0,102.050,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,23 00 93 19 cc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:07.888,61.261,36,0,0,102.050,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,24 00 93 19 cc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:08.848,62.220,37,0,0,102.652,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,25 00 be 4d cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:09.868,63.240,38,0,0,102.652,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,26 00 be 4d cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:10.887,64.260,39,0,0,102.652,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,27 00 be 4d cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:11.848,65.220,40,0,0,102.652,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,28 00 be 4d cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:12.869,66.241,41,0,0,102.652,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,29 00 be 4d cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:13.888,67.260,42,0,0,102.652,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2a 00 be 4d cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:14.848,68.220,43,0,0,102.857,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2b 00 dc b6 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:15.868,69.240,44,0,0,102.857,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2c 00 dc b6 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:16.888,70.260,45,0,0,102.893,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2d 00 2e c9 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:17.848,71.220,46,0,0,102.762,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2e 00 00 86 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:18.867,72.239,47,0,0,102.814,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2f 00 e0 a0 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:19.887,73.260,48,0,0,102.853,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,30 00 b6 b4 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:20.907,74.280,49,0,0,102.853,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,31 00 b6 b4 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:21.928,75.301,50,0,0,102.853,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,32 00 b6 b4 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:22.947,76.320,51,0,0,102.746,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,33 00 d9 7d cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:23.908,77.280,52,0,0,102.881,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,34 00 e5 c2 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:24.928,78.300,53,0,0,103.116,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,35 00 9a 3b ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:25.947,79.320,54,0,0,102.418,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,36 00 20 d6 cc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:26.908,80.281,55,0,0,102.892,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,37 00 eb c8 cd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:27.988,81.361,56,0,0,103.116,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,38 00 9a 3b ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:28.947,82.320,57,0,0,103.116,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,39 00 9a 3b ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:30.028,83.401,58,0,0,103.116,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3a 00 9a 3b ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:30.988,84.361,59,0,0,103.116,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3b 00 9a 3b ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:32.007,85.379,60,0,0,103.116,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3c 00 9a 3b ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:33.028,86.401,61,0,0,103.324,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3d 00 ab a5 ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:33.988,87.361,62,0,0,103.359,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3e 00 e6 b7 ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:35.068,88.441,63,0,0,103.597,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3f 00 ba 31 cf 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:36.028,89.401,64,0,0,103.585,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,40 00 9f 2b cf 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:37.048,90.421,65,0,0,104.082,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,41 00 28 2a d0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:38.068,91.441,66,0,0,104.082,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,42 00 28 2a d0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:39.028,92.401,67,0,0,104.046,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,43 00 ad 17 d0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:40.048,93.421,68,0,0,104.046,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,44 00 ad 17 d0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:41.068,94.441,69,0,0,104.046,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,45 00 ad 17 d0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:42.029,95.401,70,0,0,104.046,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,46 00 ad 17 d0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:43.049,96.422,71,0,0,104.293,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,47 00 3a 96 d0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:44.069,97.441,72,0,0,103.573,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,48 00 85 25 cf 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:45.088,98.461,73,0,0,103.087,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,49 00 7c 2c ce 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-06T22:00:46.048,99.421,74,0,0,103.046,38.953,-1.000,38.953,1,Relaxed,3,REST,1,0,1,1,4a 00 55 17 ce 42 88 cf 1b 42 00 00 80 bf 88 cf 1b 42 01 03 0d
2026-05-06T22:00:47.068,100.440,75,0,0,103.300,39.159,-1.000,39.159,1,Relaxed,3,REST,1,0,1,1,4b 00 87 99 ce 42 bc a2 1c 42 00 00 80 bf bc a2 1c 42 01 03 0d
2026-05-06T22:00:48.088,101.460,76,0,0,103.555,39.903,-1.000,39.903,1,Relaxed,3,REST,1,0,1,1,4c 00 5d 1c cf 42 de 9c 1f 42 00 00 80 bf de 9c 1f 42 01 03 0d
2026-05-06T22:00:49.049,102.421,77,0,0,103.555,39.903,-1.000,39.903,1,Relaxed,3,REST,1,0,1,1,4d 00 5d 1c cf 42 de 9c 1f 42 00 00 80 bf de 9c 1f 42 01 03 0d
2026-05-06T22:00:50.069,103.441,78,0,0,103.555,39.903,-1.000,39.903,1,Relaxed,3,REST,1,0,1,1,4e 00 5d 1c cf 42 de 9c 1f 42 00 00 80 bf de 9c 1f 42 01 03 0d
2026-05-06T22:00:51.089,104.461,79,0,0,103.069,35.856,-1.000,35.856,1,Relaxed,3,REST,1,0,1,1,4f 00 6a 23 ce 42 35 6c 0f 42 00 00 80 bf 35 6c 0f 42 01 03 0d
2026-05-06T22:00:52.048,105.420,80,0,0,102.372,29.430,-1.000,29.430,1,Relaxed,3,REST,1,0,1,1,50 00 44 be cc 42 ab 6f eb 41 00 00 80 bf ab 6f eb 41 01 03 0d
2026-05-06T22:00:53.188,106.561,81,0,0,101.914,24.988,-1.000,24.988,1,Relaxed,3,REST,1,0,1,1,51 00 d2 d3 cb 42 4c e7 c7 41 00 00 80 bf 4c e7 c7 41 01 03 0d
2026-05-06T22:00:54.088,107.460,82,0,0,100.987,18.967,-1.000,18.967,1,Relaxed,3,REST,1,0,1,1,52 00 90 f9 c9 42 07 bc 97 41 00 00 80 bf 07 bc 97 41 01 03 0d
2026-05-06T22:00:55.108,108.480,83,0,0,100.095,21.842,-1.000,21.842,1,Relaxed,3,REST,1,0,1,1,53 00 66 30 c8 42 bd bc ae 41 00 00 80 bf bd bc ae 41 01 03 0d
2026-05-06T22:00:56.128,109.500,84,0,0,100.756,33.665,-1.000,33.665,1,Relaxed,3,REST,1,0,1,1,54 00 e7 82 c9 42 4b a9 06 42 00 00 80 bf 4b a9 06 42 01 03 0d
2026-05-06T22:00:57.149,110.521,85,0,0,100.095,31.769,-1.000,31.769,1,Relaxed,3,REST,1,0,1,1,55 00 66 30 c8 42 c5 26 fe 41 00 00 80 bf c5 26 fe 41 01 03 0d
2026-05-06T22:00:58.169,111.541,86,0,0,99.861,32.371,-1.000,32.371,1,Relaxed,3,REST,1,0,1,1,56 00 fd b8 c7 42 12 7c 01 42 00 00 80 bf 12 7c 01 42 01 03 0d
2026-05-06T22:00:59.189,112.561,87,0,0,99.679,32.876,-1.000,32.876,1,Relaxed,3,REST,1,0,1,1,57 00 8d 5b c7 42 0e 81 03 42 00 00 80 bf 0e 81 03 42 01 03 0d
2026-05-06T22:01:00.149,113.521,88,0,0,99.212,32.059,-1.000,32.059,1,Relaxed,3,REST,1,0,1,1,58 00 73 6c c6 42 68 3c 00 42 00 00 80 bf 68 3c 00 42 01 03 0d
2026-05-06T22:01:01.168,114.541,89,0,0,98.988,29.484,-1.000,29.484,1,Relaxed,3,REST,1,0,1,1,59 00 ea f9 c5 42 93 df eb 41 00 00 80 bf 93 df eb 41 01 03 0d
2026-05-06T22:01:02.188,115.561,90,0,0,98.771,30.150,-1.000,30.150,1,Relaxed,3,REST,1,0,1,1,5a 00 ad 8a c5 42 40 32 f1 41 00 00 80 bf 40 32 f1 41 01 03 0d
2026-05-06T22:01:03.209,116.581,91,0,0,98.361,29.644,-1.000,29.644,1,Relaxed,3,REST,1,0,1,1,5b 00 a8 b8 c4 42 4d 27 ed 41 00 00 80 bf 4d 27 ed 41 01 03 0d
2026-05-06T22:01:04.228,117.600,92,0,0,98.582,31.668,-1.000,31.668,1,Relaxed,3,REST,1,0,1,1,5c 00 bd 29 c5 42 14 59 fd 41 00 00 80 bf 14 59 fd 41 01 03 0d
2026-05-06T22:01:05.248,118.620,93,0,0,98.366,32.950,-1.000,32.950,1,Relaxed,3,REST,1,0,1,1,5d 00 68 bb c4 42 4d cd 03 42 00 00 80 bf 4d cd 03 42 01 03 0d
2026-05-06T22:01:06.268,119.640,94,0,0,98.184,34.203,-1.000,34.203,1,Relaxed,3,REST,1,0,1,1,5e 00 02 5e c4 42 87 cf 08 42 00 00 80 bf 87 cf 08 42 01 03 0d
2026-05-06T22:01:07.229,120.601,95,0,0,98.151,34.661,-1.000,34.661,1,Relaxed,3,REST,1,0,1,1,5f 00 8f 4d c4 42 81 a4 0a 42 00 00 80 bf 81 a4 0a 42 01 03 0d
2026-05-06T22:01:08.249,121.621,96,0,0,97.965,35.049,-1.000,35.049,1,Relaxed,3,REST,1,0,1,1,60 00 d5 ed c3 42 67 32 0c 42 00 00 80 bf 67 32 0c 42 01 03 0d
2026-05-06T22:01:09.269,122.641,97,0,0,97.949,39.595,-1.000,39.595,1,Relaxed,3,REST,1,0,1,1,61 00 a5 e5 c3 42 67 61 1e 42 00 00 80 bf 67 61 1e 42 01 03 0d
2026-05-06T22:01:10.229,123.601,98,0,0,97.965,41.284,-1.000,41.284,2,Normal,3,REST,1,0,1,1,62 00 d5 ed c3 42 01 23 25 42 00 00 80 bf 01 23 25 42 02 03 0d
2026-05-06T22:01:11.249,124.621,99,0,0,97.965,41.284,-1.000,41.284,2,Normal,3,REST,1,0,1,1,63 00 d5 ed c3 42 01 23 25 42 00 00 80 bf 01 23 25 42 02 03 0d
2026-05-06T22:01:12.268,125.640,100,0,0,97.965,41.284,-1.000,41.284,2,Normal,3,REST,1,0,1,1,64 00 d5 ed c3 42 01 23 25 42 00 00 80 bf 01 23 25 42 02 03 0d
2026-05-06T22:01:13.228,126.600,101,0,0,99.032,47.302,-1.000,47.302,2,Normal,3,REST,1,0,1,1,65 00 3a 10 c6 42 51 35 3d 42 00 00 80 bf 51 35 3d 42 02 03 0d
2026-05-06T22:01:14.249,127.621,102,0,0,99.475,52.282,-1.000,52.282,2,Normal,3,REST,1,0,1,1,66 00 32 f3 c6 42 1c 21 51 42 00 00 80 bf 1c 21 51 42 02 03 0d
2026-05-06T22:01:15.268,128.640,103,0,0,99.906,51.320,-1.000,51.320,2,Normal,3,REST,1,0,1,1,67 00 b1 cf c7 42 cb 47 4d 42 00 00 80 bf cb 47 4d 42 02 03 0d
2026-05-06T22:01:16.289,129.661,104,0,0,100.362,52.381,-1.000,52.381,2,Normal,3,REST,1,0,1,1,68 00 90 b9 c8 42 17 86 51 42 00 00 80 bf 17 86 51 42 02 03 0d
2026-05-06T22:01:17.309,130.681,105,0,0,100.806,53.054,-1.000,53.054,2,Normal,3,REST,1,0,1,1,69 00 e7 9c c9 42 49 37 54 42 00 00 80 bf 49 37 54 42 02 03 0d
2026-05-06T22:01:18.268,131.640,106,0,0,101.038,51.694,-1.000,51.694,2,Normal,3,REST,1,0,1,1,6a 00 b0 13 ca 42 2b c7 4e 42 00 00 80 bf 2b c7 4e 42 02 03 0d
2026-05-06T22:01:19.289,132.661,107,0,0,100.999,51.455,-1.000,51.455,2,Normal,3,REST,1,0,1,1,6b 00 5f ff c9 42 f7 d1 4d 42 00 00 80 bf f7 d1 4d 42 02 03 0d
2026-05-06T22:01:20.308,133.680,108,0,0,101.712,53.047,-1.000,53.047,2,Normal,3,REST,1,0,1,1,6c 00 9f 6c cb 42 c0 2f 54 42 00 00 80 bf c0 2f 54 42 02 03 0d
2026-05-06T22:01:21.269,134.641,109,0,0,102.186,57.863,-1.000,57.863,2,Normal,3,REST,1,0,1,1,6d 00 0b 5f cc 42 88 73 67 42 00 00 80 bf 88 73 67 42 02 03 0d
2026-05-06T22:01:22.289,135.661,110,0,0,102.180,57.265,84.239,70.752,3,Mild,3,REST,1,1,1,1,6e 00 13 5c cc 42 38 0f 65 42 47 7a a8 42 f2 80 8d 42 03 03 0f
2026-05-06T22:01:23.308,136.680,111,0,0,102.180,57.265,84.239,70.752,3,Mild,3,REST,1,1,1,1,6f 00 13 5c cc 42 38 0f 65 42 47 7a a8 42 f2 80 8d 42 03 03 0f
2026-05-06T22:01:24.329,137.701,112,0,0,102.180,57.265,84.239,70.752,3,Mild,3,REST,1,1,1,1,70 00 13 5c cc 42 38 0f 65 42 47 7a a8 42 f2 80 8d 42 03 03 0f
2026-05-06T22:01:25.289,138.661,113,0,0,102.180,57.265,84.239,70.752,3,Mild,3,REST,1,1,1,1,71 00 13 5c cc 42 38 0f 65 42 47 7a a8 42 f2 80 8d 42 03 03 0f
2026-05-06T22:01:26.368,139.741,114,0,0,102.412,57.377,84.239,70.808,3,Mild,3,REST,1,1,1,1,72 00 24 d3 cc 42 13 82 65 42 47 7a a8 42 a8 9d 8d 42 03 03 0f
2026-05-06T22:01:27.328,140.701,115,0,0,102.145,57.747,84.239,70.993,3,Mild,3,REST,1,1,1,1,73 00 43 4a cc 42 58 fd 66 42 47 7a a8 42 7a fc 8d 42 03 03 0f
2026-05-06T22:01:28.349,141.721,116,0,0,102.180,52.174,84.239,68.206,3,Mild,3,REST,1,1,1,1,74 00 13 5c cc 42 f1 b1 50 42 47 7a a8 42 a0 69 88 42 03 03 0f
2026-05-06T22:01:29.367,142.740,117,0,0,102.389,50.786,84.239,67.512,3,Mild,3,REST,1,1,1,1,75 00 35 c7 cc 42 d1 24 4b 42 47 7a a8 42 58 06 87 42 03 03 0f
2026-05-06T22:01:30.330,143.702,118,0,0,102.389,50.786,84.239,67.512,3,Mild,3,REST,1,1,1,1,76 00 35 c7 cc 42 d1 24 4b 42 47 7a a8 42 58 06 87 42 03 03 0f
2026-05-06T22:01:31.409,144.781,119,0,0,102.389,50.786,84.239,67.512,3,Mild,3,REST,1,1,1,1,77 00 35 c7 cc 42 d1 24 4b 42 47 7a a8 42 58 06 87 42 03 03 0f
2026-05-06T22:01:32.369,145.741,120,0,0,102.389,50.786,84.239,67.512,3,Mild,3,REST,1,1,1,1,78 00 35 c7 cc 42 d1 24 4b 42 47 7a a8 42 58 06 87 42 03 03 0f
