pc_time_iso,elapsed_pc_s,seq,missing_since_prev,total_missing_packets,mean_hr,final_ppg_stress_score,final_gsr_stress_score,integrated_stress_score,integrated_level_code,integrated_level,mode_code,mode,ppg_ready,gsr_ready,label_valid,measuring,raw_hex
2026-05-14T22:32:02.134,31.483,13,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,1,STABILIZING,0,0,0,1,0d 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 01 08
2026-05-14T22:32:03.207,32.557,14,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,0e 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:04.228,33.578,15,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,0f 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:05.253,34.602,16,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,10 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:06.268,35.617,17,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,11 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:07.288,36.637,18,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,12 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:08.312,37.662,19,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,13 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:09.335,38.684,20,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,14 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:10.346,39.695,21,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,15 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:11.375,40.724,22,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,16 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:12.387,41.737,23,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,17 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:13.412,42.761,24,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,18 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:14.485,43.834,25,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,19 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:15.507,44.856,26,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1a 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:16.475,45.824,27,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1b 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:17.489,46.838,28,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1c 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:18.509,47.858,29,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1d 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:19.531,48.880,30,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1e 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:20.551,49.900,31,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,1f 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:21.572,50.921,32,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,20 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:22.590,51.939,33,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,21 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:23.612,52.961,34,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,22 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:24.628,53.977,35,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,23 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:25.647,54.996,36,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,24 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:26.668,56.018,37,0,0,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,25 00 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:27.689,57.038,38,0,0,94.548,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,26 00 73 18 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:28.716,58.065,39,0,0,94.548,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,27 00 73 18 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:29.734,59.083,40,0,0,95.415,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,28 00 60 d4 be 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:30.752,60.101,41,0,0,96.908,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,29 00 fb d0 c1 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:31.773,61.123,42,0,0,96.908,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2a 00 fb d0 c1 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:32.794,62.143,43,0,0,96.908,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2b 00 fb d0 c1 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:33.874,63.223,44,0,0,96.861,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2c 00 d3 b8 c1 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:34.833,64.182,45,0,0,97.166,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2d 00 fd 54 c2 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:35.854,65.203,46,0,0,95.465,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2e 00 48 ee be 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:36.875,66.224,47,0,0,94.891,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,2f 00 f1 c7 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:37.895,67.244,48,0,0,94.340,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,30 00 e3 ad bc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:38.915,68.264,49,0,0,94.340,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,31 00 e3 ad bc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:39.935,69.284,50,0,0,94.340,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,32 00 e3 ad bc 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:40.956,70.305,51,0,0,94.591,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,33 00 63 2e bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:41.967,71.316,52,0,0,94.576,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,34 00 d0 26 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:42.991,72.340,53,0,0,95.390,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,35 00 6d c7 be 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:44.012,73.361,54,0,0,95.390,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,36 00 6d c7 be 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:45.033,74.382,55,0,0,96.426,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,37 00 2b da c0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:46.053,75.403,56,0,0,96.583,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,38 00 80 2a c1 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:47.068,76.418,57,0,0,96.583,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,39 00 80 2a c1 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:48.090,77.439,58,0,0,96.583,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3a 00 80 2a c1 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:49.111,78.460,59,0,0,96.456,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3b 00 9e e9 c0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:50.195,79.544,60,0,0,96.077,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3c 00 5a 27 c0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:51.155,80.504,61,0,0,95.419,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3d 00 5e d6 be 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:52.229,81.578,62,0,0,95.126,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3e 00 a4 40 be 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:53.188,82.537,63,0,0,94.830,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,3f 00 b8 a8 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:54.275,83.625,64,0,0,94.830,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,40 00 b8 a8 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:55.229,84.578,65,0,0,94.830,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,41 00 b8 a8 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:56.310,85.659,66,0,0,94.830,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,42 00 b8 a8 bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:57.274,86.624,67,0,0,94.771,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,43 00 e0 8a bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:58.355,87.704,68,0,0,94.937,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,44 00 98 df bd 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:32:59.315,88.664,69,0,0,95.985,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,45 00 24 f8 bf 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:33:00.335,89.684,70,0,0,95.985,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,46 00 24 f8 bf 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:33:01.346,90.695,71,0,0,95.985,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,47 00 24 f8 bf 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:33:02.316,91.665,72,0,0,95.954,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,48 00 6b e8 bf 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-14T22:33:03.328,92.677,73,0,0,96.005,65.490,-1.000,65.490,3,Mild,3,REST,1,0,1,1,49 00 9f 02 c0 42 10 fb 82 42 00 00 80 bf 10 fb 82 42 03 03 0d
2026-05-14T22:33:04.355,93.704,74,0,0,96.005,65.490,-1.000,65.490,3,Mild,3,REST,1,0,1,1,4a 00 9f 02 c0 42 10 fb 82 42 00 00 80 bf 10 fb 82 42 03 03 0d
2026-05-14T22:33:05.307,94.656,75,0,0,95.193,64.145,-1.000,64.145,3,Mild,3,REST,1,0,1,1,4b 00 b2 62 be 42 43 4a 80 42 00 00 80 bf 43 4a 80 42 03 03 0d
2026-05-14T22:33:06.391,95.740,76,0,0,95.193,64.145,-1.000,64.145,3,Mild,3,REST,1,0,1,1,4c 00 b2 62 be 42 43 4a 80 42 00 00 80 bf 43 4a 80 42 03 03 0d
2026-05-14T22:33:07.352,96.701,77,0,0,95.193,64.145,-1.000,64.145,3,Mild,3,REST,1,0,1,1,4d 00 b2 62 be 42 43 4a 80 42 00 00 80 bf 43 4a 80 42 03 03 0d
2026-05-14T22:33:08.432,97.781,78,0,0,95.193,64.145,-1.000,64.145,3,Mild,3,REST,1,0,1,1,4e 00 b2 62 be 42 43 4a 80 42 00 00 80 bf 43 4a 80 42 03 03 0d
2026-05-14T22:33:09.394,98.743,79,0,0,95.163,64.174,-1.000,64.174,3,Mild,3,REST,1,0,1,1,4f 00 3c 53 be 42 57 59 80 42 00 00 80 bf 57 59 80 42 03 03 0d
2026-05-14T22:33:10.468,99.817,80,0,0,95.163,64.812,-1.000,64.812,3,Mild,3,REST,1,0,1,1,50 00 3c 53 be 42 c1 9f 81 42 00 00 80 bf c1 9f 81 42 03 03 0d
2026-05-14T22:33:11.493,100.842,81,0,0,95.163,64.812,-1.000,64.812,3,Mild,3,REST,1,0,1,1,51 00 3c 53 be 42 c1 9f 81 42 00 00 80 bf c1 9f 81 42 03 03 0d
2026-05-14T22:33:12.507,101.856,82,0,0,96.005,66.267,-1.000,66.267,3,Mild,3,REST,1,0,1,1,52 00 9f 02 c0 42 94 88 84 42 00 00 80 bf 94 88 84 42 03 03 0d
2026-05-14T22:33:13.527,102.876,83,0,0,96.442,68.005,-1.000,68.005,3,Mild,3,REST,1,0,1,1,53 00 7b e2 c0 42 74 02 88 42 00 00 80 bf 74 02 88 42 03 03 0d
2026-05-14T22:33:14.548,103.897,84,0,0,96.442,68.167,-1.000,68.167,3,Mild,3,REST,1,0,1,1,54 00 7b e2 c0 42 a5 55 88 42 00 00 80 bf a5 55 88 42 03 03 0d
2026-05-14T22:33:15.574,104.923,85,0,0,96.257,67.992,-1.000,67.992,3,Mild,3,REST,1,0,1,1,55 00 6d 83 c0 42 ec fb 87 42 00 00 80 bf ec fb 87 42 03 03 0d
2026-05-14T22:33:16.594,105.944,86,0,0,96.257,67.992,-1.000,67.992,3,Mild,3,REST,1,0,1,1,56 00 6d 83 c0 42 ec fb 87 42 00 00 80 bf ec fb 87 42 03 03 0d
2026-05-14T22:33:17.615,106.964,87,0,0,96.257,67.992,-1.000,67.992,3,Mild,3,REST,1,0,1,1,57 00 6d 83 c0 42 ec fb 87 42 00 00 80 bf ec fb 87 42 03 03 0d
2026-05-14T22:33:18.635,107.985,88,0,0,96.257,67.992,-1.000,67.992,3,Mild,3,REST,1,0,1,1,58 00 6d 83 c0 42 ec fb 87 42 00 00 80 bf ec fb 87 42 03 03 0d
2026-05-14T22:33:19.651,109.000,89,0,0,96.257,67.992,-1.000,67.992,3,Mild,3,REST,1,0,1,1,59 00 6d 83 c0 42 ec fb 87 42 00 00 80 bf ec fb 87 42 03 03 0d
2026-05-14T22:33:20.609,109.958,90,0,0,96.257,67.992,-1.000,67.992,3,Mild,3,REST,1,0,1,1,5a 00 6d 83 c0 42 ec fb 87 42 00 00 80 bf ec fb 87 42 03 03 0d
2026-05-14T22:33:21.753,111.102,91,0,0,96.257,67.992,-1.000,67.992,3,Mild,3,REST,1,0,1,1,5b 00 6d 83 c0 42 ec fb 87 42 00 00 80 bf ec fb 87 42 03 03 0d
2026-05-14T22:33:22.714,112.063,92,0,0,96.252,68.389,-1.000,68.389,3,Mild,3,REST,1,0,1,1,5c 00 ca 80 c0 42 f4 c6 88 42 00 00 80 bf f4 c6 88 42 03 03 0d
2026-05-14T22:33:23.731,113.080,93,0,0,96.072,68.625,-1.000,68.625,3,Mild,3,REST,1,0,1,1,5d 00 ba 24 c0 42 3c 40 89 42 00 00 80 bf 3c 40 89 42 03 03 0d
2026-05-14T22:33:24.756,114.105,94,0,0,95.836,67.551,-1.000,67.551,3,Mild,3,REST,1,0,1,1,5e 00 42 ac bf 42 53 1a 87 42 00 00 80 bf 53 1a 87 42 03 03 0d
2026-05-14T22:33:25.834,115.183,95,0,0,94.802,64.621,-1.000,64.621,3,Mild,3,REST,1,0,1,1,5f 00 79 9a bd 42 d9 3d 81 42 00 00 80 bf d9 3d 81 42 03 03 0d
2026-05-14T22:33:26.788,116.137,96,0,0,94.822,64.614,-1.000,64.614,3,Mild,3,REST,1,0,1,1,60 00 b4 a4 bd 42 3d 3a 81 42 00 00 80 bf 3d 3a 81 42 03 03 0d
2026-05-14T22:33:27.809,117.158,97,0,0,95.052,65.188,-1.000,65.188,3,Mild,3,REST,1,0,1,1,61 00 a2 1a be 42 64 60 82 42 00 00 80 bf 64 60 82 42 03 03 0d
2026-05-14T22:33:28.830,118.179,98,0,0,95.223,65.905,-1.000,65.905,3,Mild,3,REST,1,0,1,1,62 00 2b 72 be 42 41 cf 83 42 00 00 80 bf 41 cf 83 42 03 03 0d
2026-05-14T22:33:29.856,119.205,99,0,0,96.453,66.937,-1.000,66.937,3,Mild,3,REST,1,0,1,1,63 00 c7 e7 c0 42 cf df 85 42 00 00 80 bf cf df 85 42 03 03 0d
2026-05-14T22:33:30.876,120.225,100,0,0,97.308,64.882,-1.000,64.882,3,Mild,3,REST,1,0,1,1,64 00 9b 9d c2 42 63 c3 81 42 00 00 80 bf 63 c3 81 42 03 03 0d
2026-05-14T22:33:31.896,121.246,101,0,0,97.308,64.882,-1.000,64.882,3,Mild,3,REST,1,0,1,1,65 00 9b 9d c2 42 63 c3 81 42 00 00 80 bf 63 c3 81 42 03 03 0d
2026-05-14T22:33:32.967,122.317,102,0,0,97.308,64.882,-1.000,64.882,3,Mild,3,REST,1,0,1,1,66 00 9b 9d c2 42 63 c3 81 42 00 00 80 bf 63 c3 81 42 03 03 0d
2026-05-14T22:33:33.927,123.276,103,0,0,97.308,64.882,-1.000,64.882,3,Mild,3,REST,1,0,1,1,67 00 9b 9d c2 42 63 c3 81 42 00 00 80 bf 63 c3 81 42 03 03 0d
2026-05-14T22:33:34.948,124.297,104,0,0,97.308,64.882,-1.000,64.882,3,Mild,3,REST,1,0,1,1,68 00 9b 9d c2 42 63 c3 81 42 00 00 80 bf 63 c3 81 42 03 03 0d
2026-05-14T22:33:35.970,125.320,105,0,0,97.308,64.882,-1.000,64.882,3,Mild,3,REST,1,0,1,1,69 00 9b 9d c2 42 63 c3 81 42 00 00 80 bf 63 c3 81 42 03 03 0d
2026-05-14T22:33:36.995,126.344,106,0,0,97.308,64.882,-1.000,64.882,3,Mild,3,REST,1,0,1,1,6a 00 9b 9d c2 42 63 c3 81 42 00 00 80 bf 63 c3 81 42 03 03 0d
2026-05-14T22:33:38.016,127.365,107,0,0,97.303,64.004,-1.000,64.004,3,Mild,3,REST,1,0,1,1,6b 00 e8 9a c2 42 dc 01 80 42 00 00 80 bf dc 01 80 42 03 03 0d
2026-05-14T22:33:39.027,128.376,108,0,0,97.303,64.004,96.261,80.132,4,Stress,3,REST,1,1,1,1,6c 00 e8 9a c2 42 dc 01 80 42 b2 85 c0 42 c7 43 a0 42 04 03 0f
2026-05-14T22:33:40.056,129.405,109,0,0,97.303,64.004,96.261,80.132,4,Stress,3,REST,1,1,1,1,6d 00 e8 9a c2 42 dc 01 80 42 b2 85 c0 42 c7 43 a0 42 04 03 0f
2026-05-14T22:33:41.076,130.425,110,0,0,97.303,64.004,96.261,80.132,4,Stress,3,REST,1,1,1,1,6e 00 e8 9a c2 42 dc 01 80 42 b2 85 c0 42 c7 43 a0 42 04 03 0f
2026-05-14T22:33:42.093,131.442,111,0,0,97.303,64.004,96.261,80.132,4,Stress,3,REST,1,1,1,1,6f 00 e8 9a c2 42 dc 01 80 42 b2 85 c0 42 c7 43 a0 42 04 03 0f
2026-05-14T22:33:43.114,132.463,112,0,0,97.503,64.791,96.261,80.526,4,Stress,3,REST,1,1,1,1,70 00 75 01 c3 42 c9 94 81 42 b2 85 c0 42 3e 0d a1 42 04 03 0f
2026-05-14T22:33:44.134,133.483,113,0,0,97.503,64.791,96.261,80.526,4,Stress,3,REST,1,1,1,1,71 00 75 01 c3 42 c9 94 81 42 b2 85 c0 42 3e 0d a1 42 04 03 0f
2026-05-14T22:33:45.157,134.506,114,0,0,97.503,64.791,96.261,80.526,4,Stress,3,REST,1,1,1,1,72 00 75 01 c3 42 c9 94 81 42 b2 85 c0 42 3e 0d a1 42 04 03 0f
2026-05-14T22:33:46.174,135.523,115,0,0,97.119,64.859,96.261,80.560,4,Stress,3,REST,1,1,1,1,73 00 d5 3c c2 42 eb b7 81 42 b2 85 c0 42 ce 1e a1 42 04 03 0f
2026-05-14T22:33:47.195,136.544,116,0,0,97.324,62.612,96.261,79.436,4,Stress,3,REST,1,1,1,1,74 00 af a5 c2 42 45 72 7a 42 b2 85 c0 42 6a df 9e 42 04 03 0f
2026-05-14T22:33:48.216,137.565,117,0,0,96.910,54.814,96.261,75.538,4,Stress,3,REST,1,1,1,1,75 00 be d1 c1 42 dd 41 5b 42 b2 85 c0 42 50 13 97 42 04 03 0f
2026-05-14T22:33:49.230,138.580,118,0,0,97.087,53.895,96.261,75.078,4,Stress,3,REST,1,1,1,1,76 00 bd 2c c2 42 69 94 57 42 b2 85 c0 42 f3 27 96 42 04 03 0f
2026-05-14T22:33:50.251,139.600,119,0,0,97.087,53.895,96.261,75.078,4,Stress,3,REST,1,1,1,1,77 00 bd 2c c2 42 69 94 57 42 b2 85 c0 42 f3 27 96 42 04 03 0f
2026-05-14T22:33:51.271,140.620,120,0,0,97.087,53.895,96.261,75.078,4,Stress,3,REST,1,1,1,1,78 00 bd 2c c2 42 69 94 57 42 b2 85 c0 42 f3 27 96 42 04 03 0f
2026-05-14T22:33:52.292,141.641,121,0,0,97.087,53.895,96.261,75.078,4,Stress,3,REST,1,1,1,1,79 00 bd 2c c2 42 69 94 57 42 b2 85 c0 42 f3 27 96 42 04 03 0f
