pc_time_iso,elapsed_pc_s,mean_hr,final_ppg_stress_score,final_gsr_stress_score,integrated_stress_score,integrated_level_code,integrated_level,mode_code,mode,ppg_ready,gsr_ready,label_valid,measuring,raw_hex
2026-05-05T09:12:48.591,30.844,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:49.611,31.863,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:50.630,32.883,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:51.651,33.903,-1.000,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,00 00 80 bf 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:52.671,34.923,77.260,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,0b 85 9a 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:53.690,35.943,74.938,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,07 e0 95 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:54.710,36.962,74.017,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,af 08 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:55.731,37.983,74.064,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,ba 20 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:56.751,39.003,74.064,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,ba 20 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:57.770,40.023,74.064,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,ba 20 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:58.790,41.043,74.064,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,ba 20 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:12:59.810,42.063,74.064,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,ba 20 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:00.831,43.083,73.421,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,c7 d7 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:01.849,44.102,73.562,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,d8 1f 93 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:02.871,45.123,73.372,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,7e be 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:03.891,46.143,73.372,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,7e be 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:04.910,47.163,73.372,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,7e be 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:05.991,48.243,73.446,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,85 e4 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:06.950,49.202,74.081,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,45 29 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:07.970,50.223,74.679,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,b5 5b 95 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:08.991,51.243,74.474,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,d8 f2 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:10.011,52.263,73.685,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,af 5e 93 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:11.030,53.283,73.350,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,03 b3 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:12.050,54.302,73.861,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,fd b8 93 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:13.131,55.383,74.053,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,49 1b 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:14.090,56.342,73.797,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,f5 97 93 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:15.111,57.363,73.372,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,7e be 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:16.190,58.442,73.509,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,6a 04 93 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:17.210,59.462,73.429,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,de db 92 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:18.231,60.483,73.610,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,4c 38 93 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:19.191,61.443,74.047,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,e3 17 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:20.271,62.523,74.442,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,25 e2 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:21.230,63.482,74.306,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,ea 9c 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:22.309,64.562,74.445,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,b8 e3 94 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:23.270,65.522,74.540,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,a7 14 95 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:24.351,66.603,75.050,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,9e 19 96 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:25.311,67.563,75.548,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,6f 18 97 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:26.391,68.643,75.697,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,e3 64 97 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:27.351,69.603,76.213,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,16 6d 98 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:28.370,70.622,76.864,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,58 ba 99 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:29.391,71.643,77.273,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,d6 8b 9a 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:30.351,72.604,77.260,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,0b 85 9a 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:31.431,73.683,76.992,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,fe fb 99 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:32.391,74.643,77.260,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,0b 85 9a 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:33.471,75.723,78.764,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,4f 87 9d 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:34.430,76.682,79.003,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,70 01 9e 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:35.510,77.762,79.044,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,c1 16 9e 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:36.471,78.724,79.163,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,45 53 9e 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:37.551,79.803,79.460,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,5b eb 9e 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:38.510,80.763,79.565,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,4e 21 9f 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:39.591,81.843,80.150,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,9a 4c a0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:40.550,82.803,80.293,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,d3 95 a0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:41.631,83.883,79.989,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,8a fa 9f 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:42.651,84.904,79.724,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,7f 72 9f 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:43.671,85.923,80.007,-1.000,-1.000,-1.000,0,NONE,2,CALIBRATION,0,0,0,1,a4 03 a0 42 00 00 80 bf 00 00 80 bf 00 00 80 bf 00 02 08
2026-05-05T09:13:44.690,86.942,79.724,52.950,-1.000,52.950,2,Mild,3,REST,1,0,1,1,7f 72 9f 42 ac cc 53 42 00 00 80 bf ac cc 53 42 02 03 0d
2026-05-05T09:13:45.711,87.964,79.037,34.709,-1.000,34.709,2,Mild,3,REST,1,0,1,1,33 13 9e 42 f1 d5 0a 42 00 00 80 bf f1 d5 0a 42 02 03 0d
2026-05-05T09:13:46.731,88.983,79.003,36.261,-1.000,36.261,2,Mild,3,REST,1,0,1,1,70 01 9e 42 41 0b 11 42 00 00 80 bf 41 0b 11 42 02 03 0d
2026-05-05T09:13:47.751,90.003,78.768,47.447,-1.000,47.447,2,Mild,3,REST,1,0,1,1,13 89 9d 42 e4 c9 3d 42 00 00 80 bf e4 c9 3d 42 02 03 0d
2026-05-05T09:13:48.771,91.023,78.616,38.757,-1.000,38.757,2,Mild,3,REST,1,0,1,1,92 3b 9d 42 38 07 1b 42 00 00 80 bf 38 07 1b 42 02 03 0d
2026-05-05T09:13:49.790,92.043,78.616,38.757,-1.000,38.757,2,Mild,3,REST,1,0,1,1,92 3b 9d 42 38 07 1b 42 00 00 80 bf 38 07 1b 42 02 03 0d
2026-05-05T09:13:50.812,93.065,78.627,32.908,-1.000,32.908,1,Normal,3,REST,1,0,1,1,d9 40 9d 42 3f a2 03 42 00 00 80 bf 3f a2 03 42 01 03 0d
2026-05-05T09:13:51.891,94.143,78.647,32.472,-1.000,32.472,1,Normal,3,REST,1,0,1,1,66 4b 9d 42 1b e3 01 42 00 00 80 bf 1b e3 01 42 01 03 0d
2026-05-05T09:13:52.850,95.102,78.647,32.472,-1.000,32.472,1,Normal,3,REST,1,0,1,1,66 4b 9d 42 1b e3 01 42 00 00 80 bf 1b e3 01 42 01 03 0d
2026-05-05T09:13:53.871,96.123,78.647,32.472,-1.000,32.472,1,Normal,3,REST,1,0,1,1,66 4b 9d 42 1b e3 01 42 00 00 80 bf 1b e3 01 42 01 03 0d
2026-05-05T09:13:54.891,97.143,78.647,32.472,-1.000,32.472,1,Normal,3,REST,1,0,1,1,66 4b 9d 42 1b e3 01 42 00 00 80 bf 1b e3 01 42 01 03 0d
2026-05-05T09:13:55.910,98.163,78.343,29.332,-1.000,29.332,1,Normal,3,REST,1,0,1,1,6c af 9c 42 a3 a8 ea 41 00 00 80 bf a3 a8 ea 41 01 03 0d
2026-05-05T09:13:56.930,99.183,77.939,27.339,-1.000,27.339,1,Normal,3,REST,1,0,1,1,be e0 9b 42 db b5 da 41 00 00 80 bf db b5 da 41 01 03 0d
2026-05-05T09:13:57.951,100.203,77.939,27.339,-1.000,27.339,1,Normal,3,REST,1,0,1,1,be e0 9b 42 db b5 da 41 00 00 80 bf db b5 da 41 01 03 0d
2026-05-05T09:13:58.971,101.223,77.939,27.339,-1.000,27.339,1,Normal,3,REST,1,0,1,1,be e0 9b 42 db b5 da 41 00 00 80 bf db b5 da 41 01 03 0d
2026-05-05T09:13:59.930,102.183,78.173,28.834,-1.000,28.834,1,Normal,3,REST,1,0,1,1,52 58 9c 42 85 ac e6 41 00 00 80 bf 85 ac e6 41 01 03 0d
2026-05-05T09:14:01.011,103.264,78.189,31.234,-1.000,31.234,1,Normal,3,REST,1,0,1,1,04 61 9c 42 89 de f9 41 00 00 80 bf 89 de f9 41 01 03 0d
2026-05-05T09:14:02.030,104.283,77.650,28.277,-1.000,28.277,1,Normal,3,REST,1,0,1,1,b2 4c 9b 42 6b 36 e2 41 00 00 80 bf 6b 36 e2 41 01 03 0d
2026-05-05T09:14:03.051,105.304,76.854,8.960,-1.000,8.960,1,Normal,3,REST,1,0,1,1,4d b5 99 42 28 5e 0f 41 00 00 80 bf 28 5e 0f 41 01 03 0d
2026-05-05T09:14:04.070,106.323,76.075,5.962,-1.000,5.962,1,Normal,3,REST,1,0,1,1,2c 26 98 42 1c c7 be 40 00 00 80 bf 1c c7 be 40 01 03 0d
2026-05-05T09:14:05.090,107.343,75.545,6.222,-1.000,6.222,1,Normal,3,REST,1,0,1,1,cf 16 97 42 17 17 c7 40 00 00 80 bf 17 17 c7 40 01 03 0d
2026-05-05T09:14:06.111,108.364,75.311,4.232,-1.000,4.232,1,Normal,3,REST,1,0,1,1,0e 9f 96 42 11 69 87 40 00 00 80 bf 11 69 87 40 01 03 0d
2026-05-05T09:14:07.131,109.384,75.166,6.044,-1.000,6.044,1,Normal,3,REST,1,0,1,1,fd 54 96 42 0f 69 c1 40 00 00 80 bf 0f 69 c1 40 01 03 0d
2026-05-05T09:14:08.151,110.404,75.166,6.044,-1.000,6.044,1,Normal,3,REST,1,0,1,1,fd 54 96 42 0f 69 c1 40 00 00 80 bf 0f 69 c1 40 01 03 0d
2026-05-05T09:14:09.172,111.424,75.166,6.044,-1.000,6.044,1,Normal,3,REST,1,0,1,1,fd 54 96 42 0f 69 c1 40 00 00 80 bf 0f 69 c1 40 01 03 0d
2026-05-05T09:14:10.191,112.444,75.166,6.044,-1.000,6.044,1,Normal,3,REST,1,0,1,1,fd 54 96 42 0f 69 c1 40 00 00 80 bf 0f 69 c1 40 01 03 0d
2026-05-05T09:14:11.223,113.476,75.166,6.044,-1.000,6.044,1,Normal,3,REST,1,0,1,1,fd 54 96 42 0f 69 c1 40 00 00 80 bf 0f 69 c1 40 01 03 0d
2026-05-05T09:14:12.231,114.484,75.166,6.044,-1.000,6.044,1,Normal,3,REST,1,0,1,1,fd 54 96 42 0f 69 c1 40 00 00 80 bf 0f 69 c1 40 01 03 0d
2026-05-05T09:14:13.250,115.502,75.166,6.044,-1.000,6.044,1,Normal,3,REST,1,0,1,1,fd 54 96 42 0f 69 c1 40 00 00 80 bf 0f 69 c1 40 01 03 0d
2026-05-05T09:14:14.271,116.523,74.664,6.164,-1.000,6.164,1,Normal,3,REST,1,0,1,1,fa 53 95 42 28 42 c5 40 00 00 80 bf 28 42 c5 40 01 03 0d
2026-05-05T09:14:15.352,117.604,74.664,6.164,-1.000,6.164,1,Normal,3,REST,1,0,1,1,fa 53 95 42 28 42 c5 40 00 00 80 bf 28 42 c5 40 01 03 0d
2026-05-05T09:14:16.311,118.563,74.568,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,e1 22 95 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:17.331,119.583,74.670,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,25 57 95 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:18.351,120.604,74.531,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,e9 0f 95 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:19.371,121.624,74.423,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,b0 d8 94 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:20.391,122.644,73.922,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,0c d8 93 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:21.411,123.664,73.198,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,20 65 92 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:22.430,124.682,72.839,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,9f ad 91 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:23.451,125.704,72.757,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,6a 83 91 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:24.471,126.723,72.388,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,a8 c6 90 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:25.491,127.743,72.173,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,b0 58 90 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:26.511,128.764,72.173,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,b0 58 90 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:27.530,129.783,72.173,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,b0 58 90 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:28.551,130.804,72.173,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,b0 58 90 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:29.571,131.824,71.585,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,6c 2b 8f 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:30.650,132.903,71.599,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,b6 32 8f 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:31.610,133.863,71.245,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,57 7d 8e 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:32.691,134.943,70.588,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,2d 2d 8d 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:33.651,135.904,69.919,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,a2 d6 8b 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:34.731,136.983,69.170,0.000,-1.000,0.000,1,Normal,3,REST,1,0,1,1,d3 56 8a 42 00 00 00 00 00 00 80 bf 00 00 00 00 01 03 0d
2026-05-05T09:14:35.690,137.943,68.760,0.000,49.754,24.877,1,Normal,3,REST,1,1,1,1,23 85 89 42 00 00 00 00 d0 03 47 42 d0 03 c7 41 01 03 0f
2026-05-05T09:14:36.771,139.023,68.431,0.000,49.754,24.877,1,Normal,3,REST,1,1,1,1,7f dc 88 42 00 00 00 00 d0 03 47 42 d0 03 c7 41 01 03 0f
2026-05-05T09:14:37.732,139.984,68.048,0.000,49.754,24.877,1,Normal,3,REST,1,1,1,1,77 18 88 42 00 00 00 00 d0 03 47 42 d0 03 c7 41 01 03 0f
2026-05-05T09:14:38.811,141.064,67.623,0.000,49.754,24.877,1,Normal,3,REST,1,1,1,1,30 3f 87 42 00 00 00 00 d0 03 47 42 d0 03 c7 41 01 03 0f
2026-05-05T09:14:39.771,142.024,67.320,1.470,49.754,25.612,1,Normal,3,REST,1,1,1,1,cc a3 86 42 33 1e bc 3f d0 03 47 42 c2 e4 cc 41 01 03 0f
2026-05-05T09:14:40.851,143.104,67.408,1.397,49.754,25.575,1,Normal,3,REST,1,1,1,1,fa d0 86 42 87 d7 b2 3f d0 03 47 42 8c 9a cc 41 01 03 0f
2026-05-05T09:14:41.811,144.064,67.325,3.642,49.754,26.698,1,Normal,3,REST,1,1,1,1,60 a6 86 42 a1 12 69 40 d0 03 47 42 fa 94 d5 41 01 03 0f
2026-05-05T09:14:42.891,145.144,67.022,3.642,49.754,26.698,1,Normal,3,REST,1,1,1,1,13 0b 86 42 a1 12 69 40 d0 03 47 42 fa 94 d5 41 01 03 0f
2026-05-05T09:14:43.852,146.104,66.833,4.916,49.754,27.335,1,Normal,3,REST,1,1,1,1,3f aa 85 42 cb 50 9d 40 d0 03 47 42 e9 ad da 41 01 03 0f
2026-05-05T09:14:44.953,147.205,66.719,4.500,49.754,27.127,1,Normal,3,REST,1,1,1,1,e7 6f 85 42 fd fc 8f 40 d0 03 47 42 70 03 d9 41 01 03 0f
2026-05-05T09:14:45.953,148.205,66.536,5.050,49.754,27.402,1,Normal,3,REST,1,1,1,1,76 12 85 42 93 98 a1 40 d0 03 47 42 e2 36 db 41 01 03 0f
2026-05-05T09:14:46.970,149.223,66.237,11.339,49.754,30.546,1,Normal,3,REST,1,1,1,1,86 79 84 42 bb 6b 35 41 d0 03 47 42 bf 5e f4 41 01 03 0f
