timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,gsr_scr_count_30s,gsr_scr_single_peak_flag,gsr_scr_enough_for_score_flag,gsr_scr_single_with_scl_rise_flag,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
254204,REST,656,99973,3047.08,85,136.3,155.3,388.3,0.0,0.0,0,0,0,0,1.44,19.45,1,,
255205,REST,656,98378,944.20,86,135.2,158.2,388.3,0.0,0.0,0,0,0,0,1.47,19.45,4,5.97,Stress
256206,REST,657,98883,1183.09,89,158.5,167.0,367.0,0.0,0.0,0,0,0,0,1.30,-1.88,4,0.51,Rest
257207,REST,654,98290,376.52,89,158.5,167.0,367.0,0.0,0.0,0,0,0,0,1.30,-1.88,1,,
258207,REST,658,98337,307.41,89,158.5,167.0,367.0,0.0,0.0,0,0,0,0,1.30,-1.88,1,,
259208,REST,655,98652,512.97,89,158.5,167.0,367.0,0.0,0.0,0,0,0,0,1.30,-1.88,1,,
260210,REST,656,97926,-187.86,89,158.5,167.0,367.0,0.0,0.0,0,0,0,0,1.30,-1.88,1,,
261210,REST,655,98517,432.42,90,156.6,179.7,367.0,0.0,0.0,0,0,0,0,1.23,-1.88,4,0.45,Rest
262212,REST,656,97987,-103.93,89,158.5,161.3,367.0,0.0,0.0,0,0,0,0,1.40,-1.88,4,0.58,Rest
263251,REST,656,97937,-157.81,87,145.5,160.6,367.0,0.0,0.0,0,0,0,0,1.43,-1.88,4,0.60,Rest
264252,REST,656,100829,2393.59,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,4,0.39,Rest
265253,REST,657,98975,188.92,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
266253,REST,657,98817,-36.98,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
267254,REST,655,98995,170.33,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
268255,REST,657,96122,-2388.70,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
269256,REST,656,96978,-1054.80,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
270256,REST,656,96709,-1070.80,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
271257,REST,656,97258,-437.66,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
272258,REST,657,98191,476.15,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
273258,REST,657,96947,-746.35,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
274260,REST,658,96724,-817.87,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
275261,REST,656,97743,164.83,85,148.9,155.7,367.0,0.0,0.0,0,0,0,0,1.14,-1.88,1,,
276261,REST,657,98151,566.37,85,149.2,164.0,367.0,0.0,0.0,0,0,0,0,1.01,-1.88,4,0.29,Rest
277262,REST,657,96211,-1246.55,84,150.1,164.3,367.0,0.0,0.0,0,0,0,0,0.97,-1.88,4,0.25,Rest
278263,REST,655,96929,-394.08,84,150.1,164.3,367.0,0.0,0.0,0,0,0,0,0.97,-1.88,4,0.25,Rest
279263,REST,656,97619,323.00,84,150.1,164.5,367.0,0.0,0.0,0,0,0,0,0.96,-1.88,4,0.25,Rest
280264,REST,658,97154,-104.84,84,151.8,163.9,367.0,0.0,0.0,0,0,0,0,0.87,-1.88,4,0.18,Rest
281264,REST,655,96801,-462.23,84,151.8,163.8,367.0,0.0,0.0,0,0,0,0,0.87,-1.88,4,0.18,Rest
282264,REST,657,96931,-292.15,84,152.3,162.2,367.0,0.0,0.0,0,0,0,0,0.87,-1.88,4,0.18,Rest
283266,REST,658,97639,475.23,83,151.8,151.1,367.0,0.0,0.0,0,0,0,0,0.98,-1.88,4,0.26,Rest
284266,REST,657,95788,-1349.53,81,132.0,130.2,367.0,0.0,0.0,0,0,0,0,1.43,-1.88,4,0.60,Rest
285267,REST,657,95993,-859.22,81,132.0,130.2,367.0,0.0,0.0,0,0,0,0,1.43,-1.88,4,0.60,Rest
286268,REST,657,97493,689.78,79,184.2,176.2,367.0,0.0,0.0,0,0,0,0,-0.44,-1.88,4,-0.80,Rest
287268,REST,656,95699,-1040.80,79,184.1,217.1,367.0,0.0,0.0,0,0,0,0,-0.97,-1.88,4,-1.20,Rest
288269,REST,657,97318,581.98,79,184.1,217.2,367.0,0.0,0.0,0,0,0,0,-0.94,-1.88,4,-1.18,Rest
289269,REST,656,96808,-20.55,80,184.8,216.7,367.0,0.0,0.0,0,0,0,0,-0.89,-1.88,4,-1.14,Rest
290271,REST,656,96971,93.82,80,184.9,216.7,367.0,0.0,0.0,0,0,0,0,-0.88,-1.88,4,-1.13,Rest
291271,REST,656,97523,580.38,80,184.8,214.7,367.0,0.0,0.0,0,0,0,0,-0.82,-1.88,4,-1.08,Rest
292272,REST,656,96764,-219.80,80,183.8,213.3,366.7,0.0,0.0,0,0,0,0,-0.84,-2.16,4,-1.17,Rest
293272,REST,656,96974,-8.05,79,183.3,211.3,366.7,0.0,0.0,0,0,0,0,-0.83,-2.16,4,-1.17,Rest
294276,REST,658,97698,631.56,78,177.7,209.1,366.7,0.0,0.0,0,0,0,0,-0.79,-2.16,4,-1.13,Rest
295314,REST,656,97246,90.90,77,162.8,202.1,366.7,0.0,0.0,0,0,0,0,-0.59,-2.16,4,-0.98,Rest
296315,REST,656,96799,-355.87,76,139.2,191.4,366.7,0.0,0.0,0,0,0,0,-0.12,-2.16,4,-0.63,Rest
297315,REST,657,97731,575.30,75,137.8,192.4,366.7,0.0,0.0,0,0,0,0,-0.17,-2.16,4,-0.66,Rest
298316,REST,658,97489,261.51,76,139.6,193.6,366.7,0.0,0.0,0,0,0,0,-0.16,-2.16,4,-0.66,Rest
299317,REST,657,96140,-939.66,76,139.9,190.7,366.7,0.0,0.0,0,0,0,0,-0.14,-2.16,4,-0.65,Rest
300317,REST,656,97706,648.32,76,132.0,183.7,366.7,0.0,0.0,0,0,0,0,0.19,-2.16,4,-0.40,Rest
301318,REST,657,97900,735.34,76,132.0,183.5,366.7,0.0,0.0,0,0,0,0,0.19,-2.16,4,-0.40,Rest
302320,REST,657,97129,-64.38,76,132.2,183.4,366.7,0.0,0.0,0,0,0,0,0.16,-2.16,4,-0.42,Rest
303320,REST,656,96559,-585.98,76,132.3,184.0,366.7,0.0,0.0,0,0,0,0,0.17,-2.16,4,-0.42,Rest
304320,REST,656,97372,234.14,76,132.3,184.2,366.7,0.0,0.0,0,0,0,0,0.16,-2.16,4,-0.42,Rest
305321,REST,657,97801,637.21,76,132.3,184.2,366.7,0.0,0.0,0,0,0,0,0.16,-2.16,4,-0.42,Rest
306322,REST,658,96497,-702.77,76,132.3,184.4,366.7,0.0,0.0,0,0,0,0,0.16,-2.16,4,-0.42,Rest
307323,REST,656,96151,-937.53,76,132.2,184.2,366.7,0.0,0.0,0,0,0,0,0.15,-2.16,4,-0.43,Rest
308323,REST,656,96984,32.48,76,132.2,140.4,366.7,0.0,0.0,0,0,0,0,0.74,-2.16,4,0.01,Rest
309324,REST,657,97581,537.37,78,48.1,61.4,366.7,0.0,0.0,0,0,0,0,3.63,-2.16,4,2.18,Stress
310325,REST,655,96289,-743.21,78,48.8,60.9,366.7,0.0,0.0,0,0,0,0,3.64,-2.16,4,2.19,Stress
311325,REST,656,96606,-305.65,78,48.0,60.9,366.7,0.0,0.0,0,0,0,0,3.64,-2.16,4,2.19,Stress
312326,REST,656,97127,274.87,78,42.2,60.5,366.7,0.0,0.0,0,0,0,0,3.69,-2.16,4,2.23,Stress
313327,REST,658,95597,-1124.77,78,41.1,60.5,366.7,0.0,0.0,0,0,0,0,3.70,-2.16,4,2.23,Stress
314329,REST,658,96095,-487.37,78,40.0,60.0,366.7,0.0,0.0,0,0,0,0,3.71,-2.16,4,2.24,Stress
315368,REST,656,97177,623.70,78,39.8,59.1,366.7,0.0,0.0,0,0,0,0,3.74,-2.16,4,2.27,Stress
316369,REST,655,95706,-771.48,78,40.1,59.6,366.7,0.0,0.0,0,0,0,0,3.72,-2.16,4,2.25,Stress
317370,REST,657,96520,87.00,78,40.1,59.6,366.7,0.0,0.0,0,0,0,0,3.72,-2.16,4,2.25,Stress
318371,REST,655,96295,-134.18,78,39.8,59.1,366.7,0.0,0.0,0,0,0,0,3.74,-2.16,4,2.27,Stress
319371,REST,655,95732,-470.83,78,39.8,59.1,366.7,0.0,0.0,0,0,0,0,3.74,-2.16,1,,
320372,REST,656,96841,582.27,78,39.8,57.2,366.7,0.0,0.0,0,0,0,0,3.77,-2.16,4,2.29,Stress
321373,REST,656,97184,782.16,78,39.8,57.2,366.7,0.0,0.0,0,0,0,0,3.77,-2.16,1,,
322374,REST,658,96450,-23.53,78,33.6,46.2,366.7,0.0,0.0,0,0,0,0,4.03,-2.16,4,2.48,Stress
323377,REST,656,96680,127.06,78,33.6,43.9,366.7,0.0,0.0,0,0,0,0,4.06,-2.16,4,2.51,Stress
324416,REST,657,97462,776.88,77,29.0,32.6,366.7,0.0,0.0,0,0,0,0,4.26,-2.16,4,2.65,Stress
325416,REST,658,96914,115.29,78,26.4,32.4,366.7,0.0,0.0,0,0,0,0,4.34,-2.16,4,2.71,Stress
326417,REST,656,96383,-436.76,77,28.9,32.4,366.7,0.0,0.0,0,0,0,0,4.26,-2.16,4,2.66,Stress
327419,REST,656,96644,-114.56,77,28.7,34.9,366.7,0.0,0.0,0,0,0,0,4.25,-2.16,4,2.64,Stress
328419,REST,657,96880,200.31,78,26.0,31.5,366.5,0.0,0.0,0,0,0,0,4.37,-2.41,4,2.68,Stress
329419,REST,656,95592,-1017.50,77,28.8,32.3,366.5,0.0,0.0,0,0,0,0,4.28,-2.41,4,2.61,Stress
330422,REST,658,95860,-622.36,78,28.5,34.9,366.5,0.0,0.0,0,0,0,0,4.27,-2.41,4,2.60,Stress
331461,REST,655,96359,-33.50,77,30.9,37.2,366.5,0.0,0.0,0,0,0,0,4.16,-2.41,4,2.52,Stress
332461,REST,656,96920,552.98,77,30.9,37.9,366.5,0.0,0.0,0,0,0,0,4.15,-2.41,4,2.51,Stress
333461,REST,656,95497,-771.06,78,32.1,40.6,366.5,0.0,0.0,0,0,0,0,4.12,-2.41,4,2.49,Stress
334463,REST,658,95586,-598.23,78,31.8,38.4,366.5,0.0,0.0,0,0,0,0,4.17,-2.41,4,2.53,Stress
335465,REST,656,96364,306.16,77,30.5,39.1,366.5,0.0,0.0,0,0,0,0,4.16,-2.41,4,2.52,Stress
336466,REST,656,94910,-1097.34,77,30.8,41.3,366.5,0.0,0.0,0,0,0,0,4.11,-2.41,4,2.48,Stress
337505,REST,657,94834,-975.76,77,30.8,41.3,366.5,0.0,0.0,0,0,0,0,4.11,-2.41,4,2.48,Stress
338507,REST,656,95613,-130.27,77,30.8,41.3,366.5,0.0,0.0,0,0,0,0,4.11,-2.41,4,2.48,Stress
339546,REST,657,94113,-1458.70,77,30.8,41.3,366.5,0.0,0.0,0,0,0,0,4.11,-2.41,4,2.48,Stress
340546,REST,656,94316,-1059.27,77,31.0,44.0,366.5,0.0,0.0,0,0,0,0,4.05,-2.41,4,2.44,Stress
341548,REST,659,95095,-116.82,77,31.0,44.0,366.5,0.0,0.0,0,0,0,0,4.05,-2.41,4,2.44,Stress
342549,REST,656,95169,71.91,77,31.0,44.0,366.5,0.0,0.0,0,0,0,0,4.05,-2.41,4,2.44,Stress
343549,REST,657,92763,-1888.38,77,31.0,44.0,366.5,0.0,0.0,0,0,0,0,4.05,-2.41,4,2.44,Stress
344553,REST,658,94886,293.95,77,31.0,44.0,366.5,0.0,0.0,0,0,0,0,4.05,-2.41,4,2.44,Stress
345591,REST,658,93569,-835.52,77,31.1,44.8,366.5,0.0,0.0,0,0,0,0,4.04,-2.41,4,2.43,Stress
346593,REST,656,93208,-969.30,77,31.1,44.8,366.5,0.0,0.0,0,0,0,0,4.04,-2.41,4,2.43,Stress
347595,REST,657,97741,3111.68,77,32.9,47.4,366.5,0.0,0.0,0,0,0,0,3.95,-2.41,4,2.36,Stress
348632,REST,657,97213,1946.61,77,37.4,55.8,366.5,0.0,0.0,0,0,0,0,3.77,-2.41,1,,
349633,REST,655,97028,1468.27,77,37.4,55.8,366.5,0.0,0.0,0,0,0,0,3.77,-2.41,1,,
350635,REST,654,97277,1524.99,77,37.4,55.8,366.5,0.0,0.0,0,0,0,0,3.77,-2.41,1,,
351674,REST,657,95667,-220.27,76,43.7,70.5,366.5,0.0,0.0,0,0,0,0,3.39,-2.41,4,1.94,Stress
352675,REST,657,95998,6.26,76,44.8,70.2,366.5,0.0,0.0,0,0,0,0,3.36,-2.41,4,1.92,Stress
353676,REST,657,96246,170.99,76,45.6,70.2,366.5,0.0,0.0,0,0,0,0,3.31,-2.41,4,1.88,Stress
354676,REST,657,97303,1102.34,76,45.4,70.6,366.5,0.0,0.0,0,0,0,0,3.30,-2.41,4,1.87,Stress
355677,REST,656,97649,1334.23,76,46.0,71.0,366.5,0.0,0.0,0,0,0,0,3.26,-2.41,4,1.84,Stress
356678,REST,656,95198,-1099.00,75,48.6,74.1,366.5,0.0,0.0,0,0,0,0,3.11,-2.41,4,1.73,Stress
357678,REST,657,95475,-752.48,75,50.2,74.9,366.5,0.0,0.0,0,0,0,0,3.08,-2.41,4,1.71,Stress
358680,REST,657,95581,-532.52,75,58.6,87.0,366.5,0.0,0.0,0,0,0,0,2.71,-2.41,4,1.43,Stress
359680,REST,658,95937,-21.59,75,58.6,87.0,366.5,0.0,0.0,0,0,0,0,2.71,-2.41,4,1.43,Stress
360681,REST,656,93970,-1739.66,75,58.6,87.0,366.5,0.0,0.0,0,0,0,0,2.71,-2.41,4,1.43,Stress
361681,REST,657,94241,-1183.46,75,58.6,87.0,366.5,0.0,0.0,0,0,0,0,2.71,-2.41,4,1.43,Stress
362682,REST,657,94268,-928.43,75,58.6,87.0,366.5,0.0,0.0,0,0,0,0,2.71,-2.41,4,1.43,Stress
363683,REST,658,94688,-265.41,75,58.6,87.0,366.4,0.0,0.0,0,0,0,0,2.71,-2.52,4,1.40,Stress
364683,REST,656,95156,338.93,75,58.6,87.0,366.4,0.0,0.0,0,0,0,0,2.71,-2.52,4,1.40,Stress
365684,REST,656,92983,-1617.13,75,58.6,87.0,366.4,0.0,0.0,0,0,0,0,2.71,-2.52,4,1.40,Stress
366685,REST,655,93875,-530.30,75,58.6,87.0,366.4,0.0,0.0,0,0,0,0,2.71,-2.52,4,1.40,Stress
367686,REST,656,94736,353.48,75,58.6,87.0,366.4,0.0,0.0,0,0,0,0,2.71,-2.52,4,1.40,Stress
368688,REST,655,95201,768.98,75,58.5,89.5,366.4,0.0,0.0,0,0,0,0,2.65,-2.52,4,1.36,Stress
369728,REST,657,93682,-733.74,75,58.5,89.4,366.4,0.0,0.0,0,0,0,0,2.67,-2.52,4,1.37,Stress
370729,REST,658,93568,-764.48,75,57.9,89.5,366.4,0.0,0.0,0,0,0,0,2.66,-2.52,4,1.37,Stress
371730,REST,653,94206,14.68,75,57.9,89.5,366.4,0.0,0.0,0,0,0,0,2.66,-2.52,4,1.37,Stress
372730,REST,658,93456,-583.65,75,57.9,89.5,366.4,0.0,0.0,0,0,0,0,2.66,-2.52,4,1.37,Stress
373731,REST,660,94218,299.90,75,57.9,89.5,366.4,0.0,0.0,0,0,0,0,2.66,-2.52,4,1.37,Stress
374732,REST,656,94344,125.00,75,59.4,90.4,366.4,0.0,0.0,0,0,0,0,2.63,-2.52,4,1.35,Stress
375732,TRANSITION,657,95690,1288.88,75,59.8,92.8,366.4,0.0,0.0,0,0,0,0,2.58,,0,,
376732,TRANSITION,657,93483,-953.36,75,59.8,92.8,366.4,0.0,0.0,0,0,0,0,2.58,,0,,
377733,TRANSITION,657,94889,444.16,75,59.8,92.8,366.4,0.0,0.0,0,0,0,0,2.58,,0,,
378736,TRANSITION,655,98847,4141.43,75,59.8,92.8,366.4,0.0,0.0,0,0,0,0,2.58,,0,,
379775,TRANSITION,655,97479,1970.09,75,59.8,92.8,366.4,0.0,0.0,0,0,0,0,2.58,,0,,
380775,TRANSITION,657,97200,1217.25,75,59.8,92.8,366.4,0.0,0.0,0,0,0,0,2.58,,0,,
381776,TRANSITION,657,98517,2192.51,75,59.8,92.8,366.4,0.0,0.0,0,0,0,0,2.58,,0,,
