time_ms,sample_index,mode,raw_gsr,median_gsr,scl_baseline,scr_detect_baseline,phasic,phasic_pos,scr_threshold,scr_flag,scr_peak_time_ms,scr_peak_sample_index,scl_mean_30s,scr_amplitude_mean_30s,ns_scr_frequency_per_min,baseline_scl_mean,baseline_scl_std,baseline_phasic_mean,baseline_phasic_std,baseline_phasic_pos_mean,baseline_phasic_pos_std,scl_mean_z,scr_amplitude_mean_z,ns_scr_frequency_z,scl_stress_score,scr_amplitude_stress_score,ns_scr_frequency_stress_score,final_gsr_stress_score,feature_ready,min_scr_threshold_adc,max_scr_threshold_adc,contact_ok,valid_sample_flag
55300,552,1,202,202.00,197.63,199.00,3.00,3.00,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
55400,553,1,202,202.00,197.67,199.06,2.94,2.94,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
55500,554,1,202,202.00,197.71,199.12,2.88,2.88,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
55600,555,1,203,202.00,197.74,199.18,2.82,2.82,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
55700,556,1,202,202.00,197.77,199.24,2.76,2.76,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
55800,557,1,202,202.00,197.81,199.29,2.71,2.71,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
55900,558,1,202,202.00,197.84,199.35,2.65,2.65,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56000,559,1,201,202.00,197.88,199.40,2.60,2.60,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56100,560,1,202,202.00,197.91,199.45,2.55,2.55,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56200,561,1,202,202.00,197.95,199.50,2.50,2.50,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56300,562,1,203,202.00,197.98,199.55,2.45,2.45,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56400,563,1,201,202.00,198.01,199.60,2.40,2.40,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56500,564,1,203,203.00,198.05,199.67,3.33,3.33,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56600,565,1,201,201.00,198.07,199.70,1.30,1.30,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56700,566,1,204,203.00,198.11,199.76,3.24,3.24,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56800,567,1,203,203.00,198.15,199.83,3.17,3.17,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
56900,568,1,203,203.00,198.19,199.89,3.11,3.11,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57000,569,1,203,203.00,198.23,199.95,3.05,3.05,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57100,570,1,203,203.00,198.26,200.01,2.99,2.99,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57200,571,1,203,203.00,198.29,200.07,2.93,2.93,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57300,572,1,204,203.00,198.33,200.13,2.87,2.87,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57400,573,1,204,204.00,198.37,200.21,3.79,3.79,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57500,574,1,204,204.00,198.42,200.29,3.71,3.71,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57600,575,1,202,204.00,198.47,200.36,3.64,3.64,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57700,576,1,204,204.00,198.51,200.43,3.57,3.57,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57800,577,1,203,203.00,198.55,200.48,2.52,2.52,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
57900,578,1,201,203.00,198.60,200.53,2.47,2.47,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58000,579,1,205,203.00,198.65,200.58,2.42,2.42,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58100,580,1,202,202.00,198.69,200.61,1.39,1.39,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58200,581,1,203,203.00,198.73,200.66,2.34,2.34,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58300,582,1,203,203.00,198.79,200.71,2.29,2.29,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58400,583,1,203,203.00,198.84,200.75,2.25,2.25,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58500,584,1,203,203.00,198.89,200.80,2.20,2.20,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58600,585,1,203,203.00,198.95,200.84,2.16,2.16,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58700,586,1,204,203.00,199.01,200.88,2.12,2.12,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58800,587,1,205,204.00,199.07,200.95,3.05,3.05,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
58900,588,1,203,204.00,199.13,201.01,2.99,2.99,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59000,589,1,205,205.00,199.19,201.09,3.91,3.91,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59100,590,1,204,204.00,199.25,201.15,2.85,2.85,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59200,591,1,203,204.00,199.31,201.20,2.80,2.80,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59300,592,1,206,204.00,199.38,201.26,2.74,2.74,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59400,593,1,204,204.00,199.45,201.31,2.69,2.69,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59500,594,1,204,204.00,199.51,201.37,2.63,2.63,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59600,595,1,205,204.00,199.57,201.42,2.58,2.58,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59700,596,1,204,204.00,199.63,201.47,2.53,2.53,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59800,597,1,205,205.00,199.69,201.54,3.46,3.46,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
59900,598,1,204,204.00,199.75,201.59,2.41,2.41,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60000,599,1,204,204.00,199.82,201.64,2.36,2.36,6.00,0,0,-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60100,600,2,204,204.00,199.89,201.69,2.31,2.31,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60200,601,2,205,204.00,199.95,201.73,2.27,2.27,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60300,602,2,205,205.00,200.01,201.80,3.20,3.20,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60400,603,2,204,205.00,200.08,201.86,3.14,3.14,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60500,604,2,205,205.00,200.15,201.93,3.07,3.07,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60600,605,2,206,205.00,200.21,201.99,3.01,3.01,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60700,606,2,204,205.00,200.28,202.05,2.95,2.95,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60800,607,2,205,205.00,200.35,202.11,2.89,2.89,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
60900,608,2,204,204.00,200.41,202.14,1.86,1.86,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61000,609,2,203,204.00,200.46,202.18,1.82,1.82,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61100,610,2,204,204.00,200.52,202.22,1.78,1.78,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61200,611,2,204,204.00,200.57,202.25,1.75,1.75,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61300,612,2,204,204.00,200.63,202.29,1.71,1.71,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61400,613,2,203,204.00,200.68,202.32,1.68,1.68,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61500,614,2,204,204.00,200.73,202.36,1.64,1.64,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61600,615,2,204,204.00,200.79,202.39,1.61,1.61,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61700,616,2,203,204.00,200.85,202.42,1.58,1.58,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61800,617,2,204,204.00,200.90,202.45,1.55,1.55,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
61900,618,2,202,203.00,200.94,202.46,0.54,0.54,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62000,619,2,203,203.00,200.98,202.47,0.53,0.53,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62100,620,2,203,203.00,201.03,202.48,0.52,0.52,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62200,621,2,203,203.00,201.07,202.49,0.51,0.51,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62300,622,2,202,203.00,201.12,202.51,0.49,0.49,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62400,623,2,201,202.00,201.16,202.49,-0.49,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62500,624,2,201,201.00,201.19,202.47,-1.47,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62600,625,2,200,201.00,201.22,202.44,-1.44,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62700,626,2,201,201.00,201.25,202.41,-1.41,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62800,627,2,200,200.00,201.27,202.36,-2.36,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
62900,628,2,200,200.00,201.30,202.31,-2.31,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63000,629,2,199,200.00,201.32,202.27,-2.27,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63100,630,2,200,200.00,201.34,202.22,-2.22,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63200,631,2,200,200.00,201.36,202.18,-2.18,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63300,632,2,199,200.00,201.38,202.13,-2.13,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63400,633,2,198,199.00,201.40,202.07,-3.07,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63500,634,2,197,198.00,201.41,201.99,-3.99,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63600,635,2,197,197.00,201.41,201.89,-4.89,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63700,636,2,197,197.00,201.41,201.79,-4.79,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63800,637,2,197,197.00,201.41,201.69,-4.69,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
63900,638,2,197,197.00,201.41,201.60,-4.60,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64000,639,2,196,197.00,201.40,201.51,-4.51,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64100,640,2,196,196.00,201.39,201.40,-5.40,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64200,641,2,195,196.00,201.37,201.29,-5.29,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64300,642,2,195,195.00,201.36,201.16,-6.16,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64400,643,2,194,195.00,201.34,201.04,-6.04,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64500,644,2,193,194.00,201.31,200.90,-6.90,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64600,645,2,193,193.00,201.28,200.74,-7.74,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64700,646,2,193,193.00,201.25,200.59,-7.59,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64800,647,2,192,193.00,201.21,200.44,-7.44,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
64900,648,2,192,192.00,201.17,200.27,-8.27,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65000,649,2,192,192.00,201.13,200.10,-8.10,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65100,650,2,191,192.00,201.09,199.94,-7.94,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65200,651,2,192,192.00,201.05,199.78,-7.78,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65300,652,2,192,192.00,201.01,199.63,-7.63,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65400,653,2,192,192.00,200.97,199.47,-7.47,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65500,654,2,190,192.00,200.93,199.32,-7.32,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65600,655,2,191,191.00,200.87,199.16,-8.16,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65700,656,2,190,190.00,200.81,198.97,-8.97,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65800,657,2,192,191.00,200.76,198.81,-7.81,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
65900,658,2,191,191.00,200.71,198.66,-7.66,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66000,659,2,191,191.00,200.65,198.51,-7.51,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66100,660,2,190,191.00,200.60,198.36,-7.36,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66200,661,2,191,191.00,200.54,198.21,-7.21,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66300,662,2,188,190.00,200.47,198.04,-8.04,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66400,663,2,189,189.00,200.40,197.86,-8.86,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66500,664,2,189,189.00,200.33,197.69,-8.69,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66600,665,2,190,189.00,200.25,197.51,-8.51,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
66700,666,2,188,189.00,200.18,197.34,-8.34,0.00,6.00,0,0,-1,0.00,0.00,0.00,193.99,2.46,1.04,1.59,1.34,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
